 ,Label,Area,X,Y,XM,YM
680,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:76/200 - Series 1,2.451,33.307,15.146,33.307,15.146
681,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:76/200 - Series 1,2.610,30.210,17.892,30.210,17.892
682,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:76/200 - Series 1,2.705,36.012,33.222,36.012,33.222
683,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:76/200 - Series 1,2.758,10.977,38.916,10.977,38.916
684,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:76/200 - Series 1,2.323,32.006,45.283,32.006,45.283
685,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:76/200 - Series 1,3.628,11.137,45.718,11.137,45.718
686,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:76/200 - Series 1,2.440,16.386,46.034,16.386,46.034
687,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:76/200 - Series 1,2.780,6.233,46.304,6.233,46.304
688,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:76/200 - Series 1,2.408,20.307,46.263,20.307,46.263
689,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:77/200 - Series 1,2.461,33.278,15.363,33.278,15.363
690,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:77/200 - Series 1,2.546,30.251,17.858,30.251,17.858
691,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:77/200 - Series 1,2.705,36.506,32.516,36.506,32.516
692,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:77/200 - Series 1,2.642,11.040,39.036,11.040,39.036
693,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:77/200 - Series 1,2.355,32.008,45.319,32.008,45.319
694,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:77/200 - Series 1,2.408,15.927,46.175,15.927,46.175
695,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:77/200 - Series 1,2.716,6.249,46.301,6.249,46.301
696,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:77/200 - Series 1,2.398,20.508,46.268,20.508,46.268
697,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:78/200 - Series 1,2.461,33.378,15.561,33.378,15.561
698,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:78/200 - Series 1,2.525,30.266,17.856,30.266,17.856
699,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:78/200 - Series 1,2.642,36.701,31.842,36.701,31.842
700,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:78/200 - Series 1,2.716,11.031,38.905,11.031,38.905
701,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:78/200 - Series 1,2.270,32.033,45.216,32.033,45.216
702,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:78/200 - Series 1,2.705,6.244,46.290,6.244,46.290
703,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:78/200 - Series 1,2.387,15.893,46.261,15.893,46.261
704,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:78/200 - Series 1,2.260,20.607,46.275,20.607,46.275
705,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:79/200 - Series 1,2.451,33.428,15.710,33.428,15.710
706,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:79/200 - Series 1,2.599,30.166,17.928,30.166,17.928
707,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:79/200 - Series 1,2.705,37.029,31.410,37.029,31.410
708,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:79/200 - Series 1,2.705,10.941,38.861,10.941,38.861
709,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:79/200 - Series 1,2.408,32.041,45.188,32.041,45.188
710,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:79/200 - Series 1,2.705,6.267,46.278,6.267,46.278
711,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:79/200 - Series 1,2.578,16.166,46.465,16.166,46.465
712,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:79/200 - Series 1,2.313,20.609,46.280,20.609,46.280
713,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:80/200 - Series 1,2.376,40.442,6.912,40.442,6.912
714,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:80/200 - Series 1,2.376,33.489,15.770,33.489,15.770
715,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:80/200 - Series 1,2.642,30.163,17.913,30.163,17.913
716,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:80/200 - Series 1,2.673,37.449,30.852,37.449,30.852
717,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:80/200 - Series 1,2.345,32.058,45.233,32.058,45.233
718,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:80/200 - Series 1,2.811,6.233,46.276,6.233,46.276
719,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:80/200 - Series 1,2.536,16.399,46.445,16.399,46.445
720,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:80/200 - Series 1,2.323,20.670,46.296,20.670,46.296
721,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:81/200 - Series 1,3.119,3.819,9.710,3.819,9.710
722,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:81/200 - Series 1,2.376,33.560,15.921,33.560,15.921
723,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:81/200 - Series 1,2.536,30.214,17.878,30.214,17.878
724,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:81/200 - Series 1,2.748,38.242,29.968,38.242,29.968
725,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:81/200 - Series 1,2.822,11.022,38.852,11.022,38.852
726,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:81/200 - Series 1,2.249,32.083,45.152,32.083,45.152
727,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:81/200 - Series 1,2.461,17.114,45.873,17.114,45.873
728,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:81/200 - Series 1,2.843,6.296,46.254,6.296,46.254
729,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:81/200 - Series 1,2.323,20.753,46.243,20.753,46.243
730,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:82/200 - Series 1,2.323,40.098,6.670,40.098,6.670
731,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:82/200 - Series 1,2.504,33.510,15.864,33.510,15.864
732,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:82/200 - Series 1,2.536,30.156,17.905,30.156,17.905
733,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:82/200 - Series 1,2.132,35.304,21.579,35.304,21.579
734,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:82/200 - Series 1,2.737,38.721,29.310,38.721,29.310
735,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:82/200 - Series 1,2.769,11.157,38.841,11.157,38.841
736,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:82/200 - Series 1,2.281,32.019,45.190,32.019,45.190
737,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:82/200 - Series 1,2.461,17.482,45.755,17.482,45.755
738,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:82/200 - Series 1,2.716,6.261,46.267,6.261,46.267
739,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:82/200 - Series 1,2.270,20.669,46.213,20.669,46.213
740,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:83/200 - Series 1,2.398,33.532,15.864,33.532,15.864
741,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:83/200 - Series 1,2.652,30.235,17.865,30.235,17.865
742,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:83/200 - Series 1,2.695,38.853,29.084,38.853,29.084
743,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:83/200 - Series 1,2.270,32.012,45.178,32.012,45.178
744,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:83/200 - Series 1,2.440,17.520,45.762,17.520,45.762
745,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:83/200 - Series 1,2.748,6.326,46.266,6.326,46.266
746,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:83/200 - Series 1,2.143,20.688,46.242,20.688,46.242
747,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:84/200 - Series 1,2.578,15.902,6.994,15.902,6.994
748,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:84/200 - Series 1,2.461,33.459,15.743,33.459,15.743
749,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:84/200 - Series 1,2.578,30.195,17.901,30.195,17.901
750,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:84/200 - Series 1,2.673,39.071,28.754,39.071,28.754
751,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:84/200 - Series 1,2.727,11.355,38.225,11.355,38.225
752,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:84/200 - Series 1,2.313,32.001,45.228,32.001,45.228
753,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:84/200 - Series 1,2.546,17.951,45.725,17.951,45.725
754,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:84/200 - Series 1,2.207,20.709,46.245,20.709,46.245
755,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:85/200 - Series 1,2.429,33.463,15.892,33.463,15.892
756,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:85/200 - Series 1,2.599,30.175,17.915,30.175,17.915
757,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:85/200 - Series 1,2.567,39.478,27.999,39.478,27.999
758,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:85/200 - Series 1,2.673,11.487,37.931,11.487,37.931
759,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:85/200 - Series 1,2.228,32.028,45.285,32.028,45.285
760,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:85/200 - Series 1,2.472,17.754,45.690,17.754,45.690
761,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:85/200 - Series 1,2.238,20.730,46.149,20.730,46.149
762,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:86/200 - Series 1,2.461,33.477,15.965,33.477,15.965
763,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:86/200 - Series 1,2.589,30.258,17.870,30.258,17.870
764,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:86/200 - Series 1,2.005,37.323,21.033,37.323,21.033
765,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:86/200 - Series 1,2.546,40.084,27.358,40.084,27.358
766,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:86/200 - Series 1,2.737,11.583,37.836,11.583,37.836
767,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:86/200 - Series 1,2.090,31.972,45.209,31.972,45.209
768,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:86/200 - Series 1,2.504,17.802,45.695,17.802,45.695
769,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:86/200 - Series 1,2.238,20.778,46.169,20.778,46.169
770,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:87/200 - Series 1,2.472,15.899,6.989,15.899,6.989
771,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:87/200 - Series 1,2.504,33.815,16.393,33.815,16.393
772,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:87/200 - Series 1,2.599,30.217,17.897,30.217,17.897
773,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:87/200 - Series 1,2.620,40.620,26.937,40.620,26.937
774,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:87/200 - Series 1,2.758,11.683,37.704,11.683,37.704
775,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:87/200 - Series 1,2.079,31.958,45.261,31.958,45.261
776,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:87/200 - Series 1,2.429,17.298,45.724,17.298,45.724
777,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:87/200 - Series 1,2.238,20.726,46.177,20.726,46.177
778,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:88/200 - Series 1,2.483,34.312,17.309,34.312,17.309
779,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:88/200 - Series 1,2.578,30.241,17.868,30.241,17.868
780,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:88/200 - Series 1,2.589,41.346,26.692,41.346,26.692
781,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:88/200 - Series 1,2.780,11.725,37.314,11.725,37.314
782,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:88/200 - Series 1,2.493,16.628,45.914,16.628,45.914
783,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:88/200 - Series 1,2.758,6.206,46.321,6.206,46.321
784,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:88/200 - Series 1,2.292,20.796,46.162,20.796,46.162
785,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:89/200 - Series 1,2.504,34.657,18.017,34.657,18.017
786,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:89/200 - Series 1,2.642,30.236,17.880,30.236,17.880
787,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:89/200 - Series 1,2.716,41.337,26.560,41.337,26.560
788,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:89/200 - Series 1,2.705,11.723,36.614,11.723,36.614
789,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:89/200 - Series 1,2.069,31.950,45.382,31.950,45.382
790,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:89/200 - Series 1,2.578,15.886,46.147,15.886,46.147
791,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:89/200 - Series 1,2.249,20.878,46.157,20.878,46.157
792,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:90/200 - Series 1,2.514,34.804,18.399,34.804,18.399
793,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:90/200 - Series 1,2.620,30.186,17.912,30.186,17.912
794,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:90/200 - Series 1,2.610,41.182,26.447,41.182,26.447
795,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:90/200 - Series 1,4.519,12.080,36.997,12.080,36.997
796,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:90/200 - Series 1,2.122,32.014,45.345,32.014,45.345
797,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:90/200 - Series 1,2.557,15.524,46.234,15.524,46.234
798,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:90/200 - Series 1,2.727,6.215,46.361,6.215,46.361
799,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:90/200 - Series 1,2.334,20.936,46.163,20.936,46.163
800,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:91/200 - Series 1,2.546,34.953,18.683,34.953,18.683
801,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:91/200 - Series 1,2.642,30.182,17.918,30.182,17.918
802,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:91/200 - Series 1,2.175,34.959,21.376,34.959,21.376
803,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:91/200 - Series 1,2.536,41.367,26.366,41.367,26.366
804,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:91/200 - Series 1,2.811,11.709,36.707,11.709,36.707
805,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:91/200 - Series 1,2.164,31.952,45.137,31.952,45.137
806,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:91/200 - Series 1,2.504,15.148,46.277,15.148,46.277
807,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:91/200 - Series 1,2.292,21.054,46.151,21.054,46.151
808,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:92/200 - Series 1,2.567,15.926,6.937,15.926,6.937
809,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:92/200 - Series 1,2.546,30.153,17.922,30.153,17.922
810,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:92/200 - Series 1,2.493,35.197,19.105,35.197,19.105
811,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:92/200 - Series 1,2.652,41.743,26.294,41.743,26.294
812,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:92/200 - Series 1,2.737,11.753,36.688,11.753,36.688
813,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:92/200 - Series 1,2.122,31.924,45.271,31.924,45.271
814,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:92/200 - Series 1,2.536,14.852,46.501,14.852,46.501
815,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:92/200 - Series 1,2.642,6.288,46.317,6.288,46.317
816,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:92/200 - Series 1,2.366,21.122,46.132,21.122,46.132
817,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:93/200 - Series 1,2.514,30.141,17.929,30.141,17.929
818,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:93/200 - Series 1,2.546,35.426,19.478,35.426,19.478
819,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:93/200 - Series 1,2.642,42.522,26.163,42.522,26.163
820,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:93/200 - Series 1,2.801,11.703,36.599,11.703,36.599
821,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:93/200 - Series 1,2.005,31.876,45.251,31.876,45.251
822,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:93/200 - Series 1,2.451,14.937,46.710,14.937,46.710
823,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:93/200 - Series 1,2.737,6.174,46.319,6.174,46.319
824,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:93/200 - Series 1,2.334,21.144,46.156,21.144,46.156
825,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:94/200 - Series 1,2.525,15.889,6.967,15.889,6.967
826,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:94/200 - Series 1,2.695,30.172,17.916,30.172,17.916
827,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:94/200 - Series 1,2.578,35.737,19.766,35.737,19.766
828,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:94/200 - Series 1,2.058,35.009,21.430,35.009,21.430
829,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:94/200 - Series 1,2.589,43.084,26.069,43.084,26.069
830,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:94/200 - Series 1,2.769,11.705,36.577,11.705,36.577
831,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:94/200 - Series 1,2.069,31.917,45.229,31.917,45.229
832,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:94/200 - Series 1,2.599,14.911,46.795,14.911,46.795
833,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:94/200 - Series 1,2.398,21.666,46.096,21.666,46.096
834,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:95/200 - Series 1,2.440,15.893,6.965,15.893,6.965
835,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:95/200 - Series 1,2.610,30.188,17.904,30.188,17.904
836,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:95/200 - Series 1,2.514,36.550,20.524,36.550,20.524
837,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:95/200 - Series 1,2.567,43.251,26.069,43.251,26.069
838,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:95/200 - Series 1,2.727,11.738,36.556,11.738,36.556
839,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:95/200 - Series 1,2.079,31.844,45.245,31.844,45.245
840,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:95/200 - Series 1,2.536,14.635,47.007,14.635,47.007
841,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:95/200 - Series 1,2.302,20.743,46.193,20.743,46.193
842,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:96/200 - Series 1,2.398,15.928,6.909,15.928,6.909
843,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:96/200 - Series 1,2.599,30.254,17.876,30.254,17.876
844,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:96/200 - Series 1,2.525,37.112,20.890,37.112,20.890
845,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:96/200 - Series 1,2.578,43.777,25.934,43.777,25.934
846,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:96/200 - Series 1,2.758,11.682,36.662,11.682,36.662
847,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:96/200 - Series 1,2.143,31.791,45.246,31.791,45.246
848,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:96/200 - Series 1,2.217,20.853,46.155,20.853,46.155
849,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:96/200 - Series 1,2.557,14.569,47.130,14.569,47.130
