,frame,Area,X,Y,x,y
582,19,1.485,11.115,35.927,11.115,35.927
583,19,2.302,29.323,40.095,29.323,40.095
584,19,1.528,20.114,39.611,20.114,39.611
585,19,1.135,49.471,40.308,49.471,40.308
586,19,1.57,19.304,42.095,19.304,42.095
587,19,1.22,28.024,42.089,28.024,42.089
588,19,2.249,31.731,42.071,31.731,42.071
589,19,1.156,48.363,42.985,48.363,42.985
590,19,1.029,49.118,43.477,49.118,43.477
591,19,2.599,9.507,43.33,9.507,43.33
592,19,2.78,33.419,47.476,33.419,47.476
593,19,1.061,48.234,46.788,48.234,46.788
594,19,1.326,16.723,46.027,16.723,46.027
595,19,2.716,6.209,46.163,6.209,46.163
596,19,1.814,20.108,47.219,20.108,47.219
597,19,2.228,16.466,47.432,16.466,47.432
598,19,1.931,17.625,47.732,17.625,47.732
599,19,1.369,14.721,47.523,14.721,47.523
600,19,1.846,1.436,49.422,1.436,49.422
601,20,1.146,0.685,3.513,0.685,3.513
602,20,1.464,4.323,9.848,4.323,9.848
603,20,2.589,11.604,9.755,11.604,9.755
604,20,1.475,7.165,10.429,7.165,10.429
605,20,2.408,37.015,15.539,37.015,15.539
606,20,2.663,28.829,18.326,28.829,18.326
607,20,1.252,14.861,19.235,14.861,19.235
608,20,1.761,31.276,19.033,31.276,19.033
609,20,2.345,22.203,19.206,22.203,19.206
610,20,1.284,17.922,20.348,17.922,20.348
611,20,1.729,16.504,24.063,16.504,24.063
612,20,1.857,41.055,26.239,41.055,26.239
613,20,1.04,16.867,28.019,16.867,28.019
614,20,1.146,33.927,33.624,33.927,33.624
615,20,2.79,12.267,35.857,12.267,35.857
616,20,1.443,10.969,36.025,10.969,36.025
617,20,1.209,30.86,39.096,30.86,39.096
618,20,3.098,19.722,40.861,19.722,40.861
619,20,1.082,49.217,40.689,49.217,40.689
620,20,1.093,28.193,40.928,28.193,40.928
621,20,1.093,28.471,41.748,28.471,41.748
622,20,2.334,31.809,42.127,31.809,42.127
623,20,1.146,48.302,43.556,48.302,43.556
624,20,2.589,10.486,43.454,10.486,43.454
625,20,2.811,33.41,47.477,33.41,47.477
626,20,1.379,16.477,45.994,16.477,45.994
627,20,2.684,6.135,46.165,6.135,46.165
628,20,1.91,20.065,47.121,20.065,47.121
629,20,1.209,48.405,46.917,48.405,46.917
630,20,2.249,16.251,47.765,16.251,47.765
631,20,1.358,14.58,47.564,14.58,47.564
632,20,1.91,17.008,48.217,17.008,48.217
633,20,1.835,1.577,49.324,1.577,49.324
634,21,1.072,0.615,3.795,0.615,3.795
635,21,1.56,4.221,9.757,4.221,9.757
636,21,2.514,11.919,9.723,11.919,9.723
637,21,1.538,7.046,10.405,7.046,10.405
638,21,2.451,36.52,15.545,36.52,15.545
639,21,2.589,29.107,18.199,29.107,18.199
640,21,1.284,14.731,19.211,14.731,19.211
641,21,1.697,31.315,19.014,31.315,19.014
642,21,1.103,23.473,19.212,23.473,19.212
643,21,1.146,20.885,19.23,20.885,19.23
644,21,1.432,17.854,20.328,17.854,20.328
645,21,1.825,16.357,23.722,16.357,23.722
646,21,1.676,40.766,25.522,40.766,25.522
647,21,1.846,41.104,26.29,41.104,26.29
648,21,1.209,16.823,27.729,16.823,27.729
649,21,1.114,33.847,33.633,33.847,33.633
650,21,1.082,34.058,34.61,34.058,34.61
651,21,2.875,12.264,35.951,12.264,35.951
652,21,1.443,11.185,35.931,11.185,35.931
653,21,1.135,30.722,39.248,30.722,39.248
654,21,1.517,20.147,39.583,20.147,39.583
655,21,1.114,49.064,40.7,49.064,40.7
656,21,1.178,28.045,40.956,28.045,40.956
657,21,1.4,29.111,41.386,29.111,41.386
658,21,1.581,19.319,42.069,19.319,42.069
659,21,2.366,31.89,42.206,31.89,42.206
660,21,1.178,48.299,43.549,48.299,43.549
661,21,2.567,10.844,43.703,10.844,43.703
662,21,1.867,19.088,45.357,19.088,45.357
663,21,2.769,33.398,47.451,33.398,47.451
664,21,1.326,16.363,45.933,16.363,45.933
665,21,2.567,6.254,46.156,6.254,46.156
666,21,1.167,48.277,47.093,48.277,47.093
667,21,2.207,16.219,47.829,16.219,47.829
668,21,1.326,14.513,47.558,14.513,47.558
669,21,1.804,16.856,48.414,16.856,48.414
670,21,1.772,1.59,49.29,1.59,49.29
671,22,1.125,0.576,3.994,0.576,3.994
672,22,1.464,3.963,9.625,3.963,9.625
673,22,2.493,12.227,9.661,12.227,9.661
674,22,1.538,6.747,10.277,6.747,10.277
675,22,2.302,36.452,15.54,36.452,15.54
676,22,2.483,29.096,18.185,29.096,18.185
677,22,1.103,14.74,19.216,14.74,19.216
678,22,1.75,31.283,18.99,31.283,18.99
679,22,2.334,22.107,19.212,22.107,19.212
680,22,1.358,17.89,20.359,17.89,20.359
681,22,1.772,16.224,23.554,16.224,23.554
682,22,1.867,41.27,26.202,41.27,26.202
683,22,1.316,16.727,27.319,16.727,27.319
684,22,1.114,33.865,33.686,33.865,33.686
685,22,1.178,34.009,34.66,34.009,34.66
686,22,2.695,12.251,36.115,12.251,36.115
687,22,1.379,11.001,36.37,11.001,36.37
688,22,2.525,29.377,40.106,29.377,40.106
689,22,3.108,19.713,40.867,19.713,40.867
690,22,1.125,48.859,41.005,48.859,41.005
691,22,1.167,29.318,41.301,29.318,41.301
692,22,2.154,32.095,42.188,32.095,42.188
693,22,2.61,11.263,43.982,11.263,43.982
694,22,1.135,48.266,44.057,48.266,44.057
695,22,1.888,18.845,45.112,18.845,45.112
696,22,2.875,33.38,47.437,33.38,47.437
697,22,1.369,16.785,46.087,16.785,46.087
698,22,2.567,6.206,46.178,6.206,46.178
699,22,1.156,48.311,47.076,48.311,47.076
700,22,2.281,16.112,47.922,16.112,47.922
701,22,1.316,14.795,47.775,14.795,47.775
702,22,1.835,16.595,48.868,16.595,48.868
703,22,1.857,1.621,49.31,1.621,49.31
704,23,1.188,0.579,4.025,0.579,4.025
705,23,1.432,3.914,9.659,3.914,9.659
706,23,1.262,13.559,9.502,13.559,9.502
707,23,1.072,10.785,9.766,10.785,9.766
708,23,1.496,6.783,10.305,6.783,10.305
709,23,2.408,36.524,15.525,36.524,15.525
710,23,2.451,29.529,17.994,29.529,17.994
711,23,1.761,31.301,18.993,31.301,18.993
712,23,1.209,14.803,19.256,14.803,19.256
713,23,2.493,22.118,19.221,22.118,19.221
714,23,1.294,17.917,20.355,17.917,20.355
715,23,1.729,15.851,23.333,15.851,23.333
716,23,1.74,41.409,26.097,41.409,26.097
717,23,1.241,16.666,27.231,16.666,27.231
718,23,1.029,33.608,33.934,33.608,33.934
719,23,1.103,34.31,34.35,34.31,34.35
720,23,2.769,12.291,36.172,12.291,36.172
721,23,1.475,10.907,36.668,10.907,36.668
722,23,1.04,30.873,39.194,30.873,39.194
723,23,1.549,20.113,39.638,20.113,39.638
724,23,1.199,30.04,40.84,30.04,40.84
725,23,1.178,48.699,41.349,48.699,41.349
726,23,1.231,28.181,40.949,28.181,40.949
727,23,1.538,19.303,42.121,19.303,42.121
728,23,2.281,32.025,42.131,32.025,42.131
729,23,2.631,11.303,44.107,11.303,44.107
730,23,1.135,48.196,44.264,48.196,44.264
731,23,1.91,18.93,44.998,18.93,44.998
732,23,2.822,33.367,47.431,33.367,47.431
733,23,3.565,16.226,47.334,16.226,47.334
734,23,2.801,6.285,46.156,6.285,46.156
735,23,1.22,48.247,47.267,48.247,47.267
736,23,1.337,14.636,48.15,14.636,48.15
737,23,1.782,16.517,48.915,16.517,48.915
738,23,1.825,1.607,49.291,1.607,49.291
739,24,1.178,0.628,4.017,0.628,4.017
740,24,1.506,3.976,9.688,3.976,9.688
741,24,2.557,12.167,9.644,12.167,9.644
742,24,1.528,6.761,10.304,6.761,10.304
743,24,2.419,36.445,15.482,36.445,15.482
744,24,2.536,29.85,17.934,29.85,17.934
745,24,1.178,14.784,19.245,14.784,19.245
746,24,1.687,31.294,19.022,31.294,19.022
747,24,2.376,22.102,19.213,22.102,19.213
748,24,1.305,17.901,20.367,17.901,20.367
749,24,1.74,15.61,22.717,15.61,22.717
750,24,1.835,41.578,25.99,41.578,25.99
751,24,1.199,16.779,27.803,16.779,27.803
752,24,1.018,51.953,27.186,51.953,27.186
753,24,1.072,33.571,34.024,33.571,34.024
754,24,1.018,34.52,34.075,34.52,34.075
755,24,2.854,11.812,36.252,11.812,36.252
756,24,1.294,10.666,36.94,10.666,36.94
757,24,1.167,30.881,39.21,30.881,39.21
758,24,1.485,20.133,39.598,20.133,39.598
759,24,1.209,30.605,40.446,30.605,40.446
760,24,1.125,48.794,41.148,48.794,41.148
761,24,1.316,28.173,40.941,28.173,40.941
762,24,1.56,19.348,42.068,19.348,42.068
763,24,2.387,31.982,42.102,31.982,42.102
764,24,1.008,48.955,44.149,48.955,44.149
765,24,2.578,11.413,44.331,11.413,44.331
766,24,1.135,48.178,44.144,48.178,44.144
767,24,1.92,18.931,44.801,18.931,44.801
768,24,2.843,33.358,47.324,33.358,47.324
769,24,1.273,16.017,46.426,16.017,46.426
770,24,1.379,7.66,45.98,7.66,45.98
771,24,1.326,5.014,46.301,5.014,46.301
772,24,1.262,48.32,47.308,48.32,47.308
773,24,2.207,15.904,48.058,15.904,48.058
774,24,1.358,14.547,48.634,14.547,48.634
775,24,1.772,1.777,49.231,1.777,49.231
776,25,1.082,0.632,3.996,0.632,3.996
777,25,2.917,5.197,9.95,5.197,9.95
778,25,2.62,12.352,9.601,12.352,9.601
779,25,2.429,36.268,15.452,36.268,15.452
780,25,2.652,29.996,17.886,29.996,17.886
781,25,1.209,14.793,19.199,14.793,19.199
782,25,1.846,31.325,19.034,31.325,19.034
783,25,2.313,22.178,19.221,22.178,19.221
784,25,1.347,17.911,20.352,17.911,20.352
785,25,1.697,15.571,22.448,15.571,22.448
786,25,1.655,41.187,25.162,41.187,25.162
787,25,1.825,41.52,26.003,41.52,26.003
788,25,1.04,52.864,26.441,52.864,26.441
789,25,1.241,16.851,27.956,16.851,27.956
790,25,1.072,33.585,33.989,33.585,33.989
791,25,2.79,11.629,36.617,11.629,36.617
792,25,1.517,10.52,37.212,10.52,37.212
793,25,2.26,29.499,40.104,29.499,40.104
794,25,1.57,20.136,39.613,20.136,39.613
795,25,1.178,30.908,40.337,30.908,40.337
796,25,1.167,48.863,40.948,48.863,40.948
797,25,1.56,19.322,42.161,19.322,42.161
798,25,2.387,32.068,42.105,32.068,42.105
799,25,1.018,49.004,43.962,49.004,43.962
800,25,1.082,48.241,43.863,48.241,43.863
801,25,2.589,11.488,44.404,11.488,44.404
802,25,1.973,19.008,44.626,19.008,44.626
803,25,2.801,33.367,47.383,33.367,47.383
804,25,1.39,15.589,46.514,15.589,46.514
805,25,2.705,6.3,46.139,6.3,46.139
806,25,1.188,48.323,47.195,48.323,47.195
807,25,2.302,15.649,48.612,15.649,48.612
808,25,1.719,16.397,48.924,16.397,48.924
809,25,1.825,1.844,49.031,1.844,49.031
810,25,1.358,14.592,48.981,14.592,48.981
811,26,1.093,0.646,4.002,0.646,4.002
812,26,1.39,3.652,9.559,3.652,9.559
813,26,2.567,12.383,9.593,12.383,9.593
814,26,1.39,6.388,10.256,6.388,10.256
815,26,2.419,36.052,15.432,36.052,15.432
816,26,2.546,30.063,17.856,30.063,17.856
817,26,1.199,14.801,19.197,14.801,19.197
818,26,1.75,31.285,19.061,31.285,19.061
819,26,1.114,20.923,19.209,20.923,19.209
820,26,1.188,23.452,19.211,23.452,19.211
821,26,1.358,17.799,20.308,17.799,20.308
822,26,1.793,15.556,22.378,15.556,22.378
823,26,1.867,41.52,25.982,41.52,25.982
824,26,1.273,16.872,28.763,16.872,28.763
825,26,1.422,53.945,29.266,53.945,29.266
826,26,1.04,35.009,33.509,35.009,33.509
827,26,1.008,33.653,34.456,33.653,34.456
828,26,2.907,11.523,36.846,11.523,36.846
829,26,1.443,10.355,37.463,10.355,37.463
830,26,2.376,29.484,40.104,29.484,40.104
831,26,1.56,20.097,39.65,20.097,39.65
832,26,1.114,31.191,40.2,31.191,40.2
833,26,1.188,48.751,41.134,48.751,41.134
834,26,1.602,19.328,42.127,19.328,42.127
835,26,2.408,31.839,42.084,31.839,42.084
836,26,1.04,49.009,43.962,49.009,43.962
837,26,2.504,11.642,44.532,11.642,44.532
838,26,1.093,48.245,44.05,48.245,44.05
839,26,1.91,18.827,44.571,18.827,44.571
840,26,2.758,33.376,47.385,33.376,47.385
841,26,1.4,7.662,45.946,7.662,45.946
842,26,1.231,48.268,47.209,48.268,47.209
843,26,1.305,4.97,46.309,4.97,46.309
844,26,1.761,16.491,48.432,16.491,48.432
845,26,1.74,2.158,48.611,2.158,48.611
846,27,1.103,0.674,3.72,0.674,3.72
847,27,1.496,3.643,9.508,3.643,9.508
848,27,2.514,12.466,9.593,12.466,9.593
849,27,1.538,6.428,10.27,6.428,10.27
850,27,2.398,35.941,15.39,35.941,15.39
851,27,2.589,30.031,17.786,30.031,17.786
852,27,1.167,14.873,19.248,14.873,19.248
853,27,1.772,31.107,18.972,31.107,18.972
854,27,2.366,22.221,19.221,22.221,19.221
855,27,1.347,17.916,20.374,17.916,20.374
856,27,1.75,15.535,22.318,15.535,22.318
857,27,1.538,41.588,24.869,41.588,24.869
858,27,1.825,41.489,25.997,41.489,25.997
859,27,1.316,16.978,29.226,16.978,29.226
860,27,1.05,35.195,33.273,35.195,33.273
861,27,1.082,33.727,34.437,33.727,34.437
862,27,3.024,11.537,36.87,11.537,36.87
863,27,1.464,10.176,37.768,10.176,37.768
864,27,1.517,20.139,39.598,20.139,39.598
865,27,1.262,31.531,40.049,31.531,40.049
866,27,1.093,48.899,40.839,48.899,40.839
867,27,1.061,28.425,40.798,28.425,40.798
868,27,1.538,19.341,42.119,19.341,42.119
869,27,2.387,31.979,42.085,31.979,42.085
870,27,1.241,48.272,43.824,48.272,43.824
871,27,2.589,11.682,44.667,11.682,44.667
872,27,1.888,19.132,44.27,19.132,44.27
873,27,2.78,33.363,47.322,33.363,47.322
874,27,2.705,6.319,46.128,6.319,46.128
875,27,1.231,48.239,47.286,48.239,47.286
876,27,1.835,2.465,47.863,2.465,47.863
877,27,1.772,16.512,48.611,16.512,48.611
878,28,1.103,0.588,3.882,0.588,3.882
879,28,1.432,3.666,9.497,3.666,9.497
880,28,2.567,12.492,9.623,12.492,9.623
881,28,1.496,6.421,10.262,6.421,10.262
882,28,2.44,35.818,15.338,35.818,15.338
883,28,2.514,30.047,17.767,30.047,17.767
884,28,1.231,14.897,19.257,14.897,19.257
885,28,1.825,31.253,18.996,31.253,18.996
886,28,2.27,22.227,19.212,22.227,19.212
887,28,1.316,17.925,20.401,17.925,20.401
888,28,1.719,15.617,22.71,15.617,22.71
889,28,1.209,41.888,24.629,41.888,24.629
890,28,1.835,41.553,25.941,41.553,25.941
891,28,1.316,16.989,29.091,16.989,29.091
892,28,1.018,33.836,34.359,33.836,34.359
893,28,2.737,11.519,36.931,11.519,36.931
894,28,1.443,10.143,37.924,10.143,37.924
895,28,1.994,29.47,40.167,29.47,40.167
896,28,1.506,20.101,39.662,20.101,39.662
897,28,1.103,31.443,39.867,31.443,39.867
898,28,1.103,49.005,40.664,49.005,40.664
899,28,1.57,19.341,42.115,19.341,42.115
900,28,2.302,32.049,42.125,32.049,42.125
901,28,1.178,48.275,43.602,48.275,43.602
902,28,2.483,11.752,44.729,11.752,44.729
903,28,1.91,19.205,44.214,19.205,44.214
904,28,2.769,33.4,47.395,33.4,47.395
905,28,2.61,6.139,46.18,6.139,46.18
906,28,1.262,48.276,47.19,48.276,47.19
907,28,1.4,15.1,47.455,15.1,47.455
908,28,1.867,2.397,48.032,2.397,48.032
909,29,1.04,0.626,4.016,0.626,4.016
910,29,2.843,5.119,9.928,5.119,9.928
911,29,1.262,14.083,9.364,14.083,9.364
912,29,1.326,11.361,9.812,11.361,9.812
913,29,2.451,35.811,15.309,35.811,15.309
914,29,2.567,30.02,17.783,30.02,17.783
915,29,1.793,31.31,18.987,31.31,18.987
916,29,1.188,14.894,19.269,14.894,19.269
917,29,1.178,21.205,19.22,21.205,19.22
918,29,1.167,23.762,19.218,23.762,19.218
919,29,1.262,17.948,20.411,17.948,20.411
920,29,1.761,15.562,22.51,15.562,22.51
921,29,1.506,41.939,24.705,41.939,24.705
922,29,1.761,41.594,25.899,41.594,25.899
923,29,1.04,53.121,26.177,53.121,26.177
924,29,1.284,16.959,29.189,16.959,29.189
925,29,1.125,35.397,33.12,35.397,33.12
926,29,1.04,33.905,34.361,33.905,34.361
927,29,2.801,11.542,36.926,11.542,36.926
928,29,1.443,10.123,38.015,10.123,38.015
929,29,3.193,19.727,40.888,19.727,40.888
930,29,1.231,31.642,39.702,31.642,39.702
931,29,1.093,49.274,40.442,49.274,40.442
932,29,1.125,28.355,40.856,28.355,40.856
933,29,2.302,32.035,42.091,32.035,42.091
934,29,1.135,48.319,43.246,48.319,43.246
935,29,1.125,49.021,43.812,49.021,43.812
936,29,2.546,11.927,45.029,11.927,45.029
937,29,1.846,19.628,43.958,19.628,43.958
938,29,2.917,33.396,47.362,33.396,47.362
939,29,2.631,6.209,46.173,6.209,46.173
940,29,1.093,48.268,47.255,48.268,47.255
941,29,1.857,2.461,47.947,2.461,47.947
942,29,1.347,15.0,47.753,15.0,47.753
943,29,1.072,37.84,49.496,37.84,49.496
944,30,1.072,1.412,1.415,1.412,1.415
945,30,1.061,0.61,4.122,0.61,4.122
946,30,1.475,3.674,9.499,3.674,9.499
947,30,1.273,14.005,9.324,14.005,9.324
948,30,1.188,11.276,9.836,11.276,9.836
949,30,1.591,6.433,10.329,6.433,10.329
950,30,2.461,35.84,15.325,35.84,15.325
951,30,2.483,29.958,17.824,29.958,17.824
952,30,1.273,14.873,19.258,14.873,19.258
953,30,1.804,31.264,19.026,31.264,19.026
954,30,2.429,22.701,19.223,22.701,19.223
955,30,1.379,17.947,20.416,17.947,20.416
956,30,1.687,15.548,22.426,15.548,22.426
957,30,1.761,41.577,25.88,41.577,25.88
958,30,1.273,17.015,29.419,17.015,29.419
959,30,1.008,35.558,32.796,35.558,32.796
960,30,1.04,34.04,34.158,34.04,34.158
961,30,2.79,11.535,36.963,11.535,36.963
962,30,1.273,10.002,38.157,10.002,38.157
963,30,1.156,31.86,39.453,31.86,39.453
964,30,3.193,19.754,40.861,19.754,40.861
965,30,1.199,49.493,40.414,49.493,40.414
966,30,1.241,28.38,40.809,28.38,40.809
967,30,2.154,32.037,42.091,32.037,42.091
968,30,1.018,48.307,43.177,48.307,43.177
969,30,1.178,49.013,43.868,49.013,43.868
970,30,1.846,19.928,43.735,19.928,43.735
971,30,2.631,12.09,45.41,12.09,45.41
972,30,2.917,33.395,47.315,33.395,47.315
973,30,1.252,7.495,46.017,7.495,46.017
974,30,1.326,4.837,46.33,4.837,46.33
975,30,1.231,48.293,47.186,48.293,47.186
976,30,1.888,2.473,47.873,2.473,47.873
977,30,1.029,37.728,49.298,37.728,49.298
978,31,1.125,1.339,1.636,1.339,1.636
979,31,1.061,0.592,4.424,0.592,4.424
980,31,2.472,12.991,9.428,12.991,9.428
981,31,1.485,3.619,9.519,3.619,9.519
982,31,1.464,6.426,10.31,6.426,10.31
983,31,2.451,35.687,15.357,35.687,15.357
984,31,2.514,29.952,17.827,29.952,17.827
985,31,1.262,14.922,19.265,14.922,19.265
986,31,1.761,31.274,18.981,31.274,18.981
987,31,2.557,23.17,19.222,23.17,19.222
988,31,1.305,17.989,20.428,17.989,20.428
989,31,1.793,15.6,22.52,15.6,22.52
990,31,1.644,42.156,24.596,42.156,24.596
991,31,1.644,41.637,25.828,41.637,25.828
992,31,1.358,17.121,29.665,17.121,29.665
993,31,1.061,34.341,33.756,34.341,33.756
994,31,2.79,11.526,37.051,11.526,37.051
995,31,1.432,9.944,38.24,9.944,38.24
996,31,1.262,31.819,39.501,31.819,39.501
997,31,3.193,19.742,40.879,19.742,40.879
998,31,1.697,29.154,40.339,29.154,40.339
999,31,1.241,49.59,40.256,49.59,40.256
1000,31,2.111,31.448,41.93,31.448,41.93
1001,31,1.209,48.384,42.985,48.384,42.985
1002,31,1.04,49.019,43.948,49.019,43.948
1003,31,1.857,19.943,43.657,19.943,43.657
1004,31,2.567,12.191,45.846,12.191,45.846
1005,31,2.79,33.389,47.408,33.389,47.408
1006,31,2.642,6.21,46.188,6.21,46.188
1007,31,1.262,48.182,47.321,48.182,47.321
1008,31,1.814,2.373,47.983,2.373,47.983
1009,31,2.461,15.115,48.174,15.115,48.174
1010,32,1.103,1.313,1.777,1.313,1.777
1011,32,1.04,0.548,4.662,0.548,4.662
1012,32,2.483,13.357,9.32,13.357,9.32
1013,32,1.528,3.401,9.443,3.401,9.443
1014,32,1.538,6.146,10.231,6.146,10.231
1015,32,2.387,35.737,15.362,35.737,15.362
1016,32,2.514,29.888,17.847,29.888,17.847
1017,32,1.761,31.27,18.97,31.27,18.97
1018,32,1.241,14.829,19.266,14.829,19.266
1019,32,2.483,23.367,19.224,23.367,19.224
1020,32,1.379,17.951,20.415,17.951,20.415
1021,32,1.782,15.57,22.434,15.57,22.434
1022,32,1.591,41.687,24.835,41.687,24.835
1023,32,1.857,41.754,25.743,41.754,25.743
1024,32,1.252,17.338,30.308,17.338,30.308
1025,32,1.125,34.332,34.089,34.332,34.089
1026,32,2.748,11.535,37.034,11.535,37.034
1027,32,1.422,9.896,38.284,9.896,38.284
1028,32,3.236,19.747,40.869,19.747,40.869
1029,32,1.262,31.654,39.656,31.654,39.656
1030,32,1.199,49.404,40.373,49.404,40.373
1031,32,1.209,28.33,40.858,28.33,40.858
1032,32,2.164,31.404,41.944,31.404,41.944
1033,32,1.22,48.333,43.097,48.333,43.097
1034,32,1.888,20.44,43.701,20.44,43.701
1035,32,2.61,12.054,45.837,12.054,45.837
1036,32,2.854,33.397,47.417,33.397,47.417
1037,32,1.337,7.459,46.039,7.459,46.039
1038,32,1.231,48.136,47.413,48.136,47.413
1039,32,1.284,4.818,46.378,4.818,46.378
1040,32,1.825,2.383,47.997,2.383,47.997
1041,33,1.231,1.294,1.89,1.294,1.89
1042,33,1.156,0.492,4.61,0.492,4.61
1043,33,2.567,13.682,9.125,13.682,9.125
1044,33,3.055,4.741,9.829,4.741,9.829
1045,33,2.472,35.288,15.303,35.288,15.303
1046,33,2.525,29.854,17.822,29.854,17.822
1047,33,1.804,31.328,18.96,31.328,18.96
1048,33,1.188,14.883,19.288,14.883,19.288
1049,33,2.355,23.376,19.211,23.376,19.211
1050,33,1.326,17.994,20.436,17.994,20.436
1051,33,1.676,15.586,22.404,15.586,22.404
1052,33,1.538,42.003,24.632,42.003,24.632
1053,33,1.814,41.863,25.68,41.863,25.68
1054,33,1.316,17.437,30.83,17.437,30.83
1055,33,1.018,34.575,33.797,34.575,33.797
1056,33,2.811,11.413,37.325,11.413,37.325
1057,33,1.432,9.746,38.491,9.746,38.491
1058,33,3.172,19.719,40.915,19.719,40.915
1059,33,1.825,29.167,40.351,29.167,40.351
1060,33,1.178,31.645,39.671,31.645,39.671
1061,33,1.188,49.367,40.33,49.367,40.33
1062,33,2.27,31.442,41.934,31.442,41.934
1063,33,1.156,48.333,43.087,48.333,43.087
1064,33,1.963,21.394,43.428,21.394,43.428
1065,33,2.536,11.733,46.184,11.733,46.184
1066,33,2.886,33.395,47.358,33.395,47.358
1067,33,2.663,6.177,46.212,6.177,46.212
1068,33,1.167,48.3,47.108,48.3,47.108
1069,33,1.846,2.333,48.045,2.333,48.045
1070,33,1.4,14.745,47.971,14.745,47.971
1071,34,1.188,1.312,1.803,1.312,1.803
1072,34,1.188,15.125,8.445,15.125,8.445
1073,34,2.96,4.781,9.849,4.781,9.849
1074,34,1.241,12.613,9.662,12.613,9.662
1075,34,2.461,35.269,15.308,35.269,15.308
1076,34,2.525,29.919,17.819,29.919,17.819
1077,34,1.793,31.411,18.978,31.411,18.978
1078,34,1.231,14.89,19.305,14.89,19.305
1079,34,1.093,22.235,19.215,22.235,19.215
1080,34,1.125,24.83,19.219,24.83,19.219
1081,34,1.422,18.049,20.454,18.049,20.454
1082,34,1.75,15.583,22.305,15.583,22.305
1083,34,1.475,42.012,24.614,42.012,24.614
1084,34,1.857,41.872,25.669,41.872,25.669
1085,34,1.4,17.607,31.078,17.607,31.078
1086,34,1.018,34.323,34.161,34.323,34.161
1087,34,2.843,11.285,37.68,11.285,37.68
1088,34,1.464,9.656,38.661,9.656,38.661
1089,34,3.193,19.719,40.867,19.719,40.867
1090,34,1.135,31.696,39.579,31.696,39.579
1091,34,1.167,49.331,40.56,49.331,40.56
1092,34,1.156,28.184,40.943,28.184,40.943
1093,34,2.143,31.493,41.951,31.493,41.951
1094,34,1.061,48.267,43.289,48.267,43.289
1095,34,1.878,22.564,43.096,22.564,43.096
1096,34,2.61,11.402,46.722,11.402,46.722
1097,34,2.78,33.398,47.361,33.398,47.361
1098,34,2.578,6.312,46.194,6.312,46.194
1099,34,1.167,48.287,47.196,48.287,47.196
1100,34,1.846,2.387,47.909,2.387,47.909
1101,34,1.4,14.739,48.071,14.739,48.071
1102,35,1.56,30.777,1.498,30.777,1.498
1103,35,1.199,1.395,1.638,1.395,1.638
1104,35,1.178,0.552,4.263,0.552,4.263
1105,35,1.316,15.207,8.423,15.207,8.423
1106,35,1.464,3.309,9.413,3.309,9.413
1107,35,1.188,12.667,9.622,12.667,9.622
1108,35,1.464,6.034,10.207,6.034,10.207
1109,35,2.44,34.948,15.305,34.948,15.305
1110,35,2.546,29.944,17.847,29.944,17.847
1111,35,1.804,31.387,19.025,31.387,19.025
1112,35,1.316,14.902,19.322,14.902,19.322
1113,35,2.281,23.807,19.215,23.807,19.215
1114,35,1.39,18.063,20.442,18.063,20.442
1115,35,1.804,15.554,22.216,15.554,22.216
1116,35,1.963,41.881,25.629,41.881,25.629
1117,35,1.56,53.841,29.172,53.841,29.172
1118,35,1.411,17.844,31.582,17.844,31.582
1119,35,1.082,34.384,34.113,34.384,34.113
1120,35,2.928,11.217,38.062,11.217,38.062
1121,35,1.496,9.43,39.048,9.43,39.048
1122,35,3.225,19.708,40.844,19.708,40.844
1123,35,2.048,29.218,40.299,29.218,40.299
1124,35,1.114,31.365,39.848,31.365,39.848
1125,35,1.061,49.173,40.383,49.173,40.383
1126,35,2.281,31.432,42.068,31.432,42.068
1127,35,1.103,48.246,43.274,48.246,43.274
1128,35,1.061,48.997,43.76,48.997,43.76
1129,35,1.952,23.828,42.997,23.828,42.997
1130,35,2.79,33.438,47.382,33.438,47.382
1131,35,2.652,11.035,47.276,11.035,47.276
1132,35,2.811,6.239,46.216,6.239,46.216
