 ,Label,Area,X,Y,XM,YM
3374,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:97/200 - Series 1,2.292,21.087,46.131,21.087,46.131
3375,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:97/200 - Series 1,2.525,6.131,46.272,6.131,46.272
3376,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:97/200 - Series 1,2.504,14.402,47.233,14.402,47.233
3377,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:97/200 - Series 1,1.029,48.215,47.523,48.215,47.523
3378,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:97/200 - Series 1,1.719,38.968,47.043,38.968,47.043
3379,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:97/200 - Series 1,1.814,21.992,48.565,21.992,48.565
3380,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:98/200 - Series 1,1.231,38.383,5.471,38.383,5.471
3381,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:98/200 - Series 1,2.472,15.893,6.975,15.893,6.975
3382,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:98/200 - Series 1,1.220,40.787,7.303,40.787,7.303
3383,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:98/200 - Series 1,1.581,41.705,9.890,41.705,9.890
3384,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:98/200 - Series 1,1.496,1.780,9.226,1.780,9.226
3385,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:98/200 - Series 1,1.581,4.657,9.986,4.657,9.986
3386,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:98/200 - Series 1,2.536,30.227,17.886,30.227,17.886
3387,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:98/200 - Series 1,1.231,15.219,19.470,15.219,19.470
3388,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:98/200 - Series 1,1.390,18.456,20.615,18.456,20.615
3389,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:98/200 - Series 1,1.018,34.219,20.835,34.219,20.835
3390,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:98/200 - Series 1,2.483,38.394,21.691,38.394,21.691
3391,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:98/200 - Series 1,1.729,50.784,22.587,50.784,22.587
3392,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:98/200 - Series 1,1.666,18.191,23.989,18.191,23.989
3393,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:98/200 - Series 1,1.687,43.678,24.034,43.678,24.034
3394,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:98/200 - Series 1,2.599,44.512,25.917,44.512,25.917
3395,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:98/200 - Series 1,1.008,19.332,32.249,19.332,32.249
3396,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:98/200 - Series 1,1.793,13.251,32.998,13.251,32.998
3397,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:98/200 - Series 1,1.199,21.324,34.884,21.324,34.884
3398,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:98/200 - Series 1,2.822,11.504,37.094,11.504,37.094
3399,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:98/200 - Series 1,1.273,50.033,39.088,50.033,39.088
3400,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:98/200 - Series 1,1.602,20.143,39.505,20.143,39.505
3401,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:98/200 - Series 1,1.018,28.457,40.188,28.457,40.188
3402,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:98/200 - Series 1,1.029,27.404,42.318,27.404,42.318
3403,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:98/200 - Series 1,1.867,25.110,43.588,25.110,43.588
3404,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:98/200 - Series 1,1.644,18.660,44.330,18.660,44.330
3405,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:98/200 - Series 1,2.101,31.776,45.357,31.776,45.357
3406,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:98/200 - Series 1,2.355,21.472,46.027,21.472,46.027
3407,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:98/200 - Series 1,2.525,6.116,46.244,6.116,46.244
3408,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:98/200 - Series 1,2.578,13.859,47.815,13.859,47.815
3409,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:98/200 - Series 1,1.167,48.067,47.743,48.067,47.743
3410,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:98/200 - Series 1,1.687,39.550,47.087,39.550,47.087
3411,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:98/200 - Series 1,1.793,21.964,48.529,21.964,48.529
3412,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:98/200 - Series 1,1.135,55.891,49.244,55.891,49.244
3413,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:99/200 - Series 1,1.146,38.041,5.088,38.041,5.088
3414,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:99/200 - Series 1,2.313,15.906,6.935,15.906,6.935
3415,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:99/200 - Series 1,1.199,40.290,6.955,40.290,6.955
3416,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:99/200 - Series 1,1.496,41.706,9.964,41.706,9.964
3417,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:99/200 - Series 1,1.475,1.759,9.233,1.759,9.233
3418,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:99/200 - Series 1,1.602,4.694,9.995,4.694,9.995
3419,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:99/200 - Series 1,2.472,30.226,17.876,30.226,17.876
3420,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:99/200 - Series 1,1.326,15.274,19.476,15.274,19.476
3421,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:99/200 - Series 1,1.326,18.459,20.637,18.459,20.637
3422,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:99/200 - Series 1,1.125,34.244,20.851,34.244,20.851
3423,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:99/200 - Series 1,2.451,38.757,22.010,38.757,22.010
3424,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:99/200 - Series 1,1.666,51.376,22.185,51.376,22.185
3425,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:99/200 - Series 1,1.464,48.412,22.439,48.412,22.439
3426,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:99/200 - Series 1,1.008,18.353,22.619,18.353,22.619
3427,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:99/200 - Series 1,1.719,18.317,23.922,18.317,23.922
3428,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:99/200 - Series 1,1.750,44.057,23.868,44.057,23.868
3429,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:99/200 - Series 1,2.504,44.663,25.863,44.663,25.863
3430,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:99/200 - Series 1,1.857,13.267,32.793,13.267,32.793
3431,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:99/200 - Series 1,1.400,21.351,34.893,21.351,34.893
3432,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:99/200 - Series 1,2.801,11.674,36.836,11.674,36.836
3433,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:99/200 - Series 1,1.018,50.211,36.265,50.211,36.265
3434,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:99/200 - Series 1,1.231,50.046,39.237,50.046,39.237
3435,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:99/200 - Series 1,1.517,20.157,39.499,20.157,39.499
3436,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:99/200 - Series 1,1.082,28.107,39.988,28.107,39.988
3437,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:99/200 - Series 1,1.188,27.347,42.362,27.347,42.362
3438,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:99/200 - Series 1,1.973,25.121,43.614,25.121,43.614
3439,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:99/200 - Series 1,1.591,18.532,44.148,18.532,44.148
3440,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:99/200 - Series 1,2.143,31.784,45.418,31.784,45.418
3441,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:99/200 - Series 1,2.345,22.003,45.859,22.003,45.859
3442,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:99/200 - Series 1,1.284,7.499,46.036,7.499,46.036
3443,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:99/200 - Series 1,1.209,4.771,46.430,4.771,46.430
3444,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:99/200 - Series 1,1.220,48.172,47.592,48.172,47.592
3445,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:99/200 - Series 1,2.620,13.497,48.148,13.497,48.148
3446,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:99/200 - Series 1,1.708,39.942,47.047,39.942,47.047
3447,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:99/200 - Series 1,1.825,21.982,48.552,21.982,48.552
3448,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:99/200 - Series 1,1.305,55.893,48.926,55.893,48.926
3449,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:100/200 - Series 1,1.103,37.640,4.630,37.640,4.630
3450,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:100/200 - Series 1,1.252,16.920,5.852,16.920,5.852
3451,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:100/200 - Series 1,1.125,39.837,6.590,39.837,6.590
3452,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:100/200 - Series 1,1.220,14.933,8.000,14.933,8.000
3453,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:100/200 - Series 1,1.517,1.762,9.213,1.762,9.213
3454,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:100/200 - Series 1,1.591,41.745,10.002,41.745,10.002
3455,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:100/200 - Series 1,1.560,4.613,9.965,4.613,9.965
3456,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:100/200 - Series 1,2.536,30.190,17.884,30.190,17.884
3457,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:100/200 - Series 1,1.262,15.287,19.487,15.287,19.487
3458,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:100/200 - Series 1,1.273,18.556,20.672,18.556,20.672
3459,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:100/200 - Series 1,1.135,34.184,20.772,34.184,20.772
3460,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:100/200 - Series 1,2.514,39.308,22.434,39.308,22.434
3461,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:100/200 - Series 1,1.103,48.873,22.125,48.873,22.125
3462,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:100/200 - Series 1,1.719,51.616,22.055,51.616,22.055
3463,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:100/200 - Series 1,1.029,36.374,22.311,36.374,22.311
3464,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:100/200 - Series 1,1.772,18.313,23.957,18.313,23.957
3465,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:100/200 - Series 1,1.782,44.271,23.725,44.271,23.725
3466,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:100/200 - Series 1,2.472,44.678,25.794,44.678,25.794
3467,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:100/200 - Series 1,1.846,13.136,32.518,13.136,32.518
3468,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:100/200 - Series 1,1.443,21.348,34.897,21.348,34.897
3469,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:100/200 - Series 1,2.758,11.723,36.549,11.723,36.549
3470,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:100/200 - Series 1,1.082,50.098,36.179,50.098,36.179
3471,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:100/200 - Series 1,1.146,49.974,39.260,49.974,39.260
3472,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:100/200 - Series 1,1.570,20.153,39.512,20.153,39.512
3473,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:100/200 - Series 1,1.114,27.424,42.349,27.424,42.349
3474,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:100/200 - Series 1,1.878,25.321,43.751,25.321,43.751
3475,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:100/200 - Series 1,1.602,18.592,44.220,18.592,44.220
3476,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:100/200 - Series 1,2.132,31.814,45.479,31.814,45.479
3477,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:100/200 - Series 1,2.281,22.754,45.516,22.754,45.516
3478,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:100/200 - Series 1,2.546,6.239,46.232,6.239,46.232
3479,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:100/200 - Series 1,1.178,48.082,47.633,48.082,47.633
3480,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:100/200 - Series 1,1.750,40.408,46.960,40.408,46.960
3481,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:100/200 - Series 1,2.557,13.469,48.204,13.469,48.204
3482,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:100/200 - Series 1,1.209,55.915,48.749,55.915,48.749
3483,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:100/200 - Series 1,1.804,21.969,48.558,21.969,48.558
3484,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:101/200 - Series 1,1.167,37.508,4.436,37.508,4.436
3485,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:101/200 - Series 1,1.231,16.917,5.881,16.917,5.881
3486,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:101/200 - Series 1,1.241,39.699,6.440,39.699,6.440
3487,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:101/200 - Series 1,1.188,15.000,7.938,15.000,7.938
3488,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:101/200 - Series 1,1.485,1.738,9.182,1.738,9.182
3489,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:101/200 - Series 1,1.570,41.814,10.030,41.814,10.030
3490,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:101/200 - Series 1,1.591,4.617,9.959,4.617,9.959
3491,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:101/200 - Series 1,2.536,30.058,17.955,30.058,17.955
3492,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:101/200 - Series 1,1.326,15.217,19.473,15.217,19.473
3493,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:101/200 - Series 1,1.273,18.623,20.664,18.623,20.664
3494,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:101/200 - Series 1,1.135,34.298,20.845,34.298,20.845
3495,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:101/200 - Series 1,2.578,39.746,22.650,39.746,22.650
3496,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:101/200 - Series 1,1.676,52.733,21.689,52.733,21.689
3497,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:101/200 - Series 1,1.072,36.422,22.290,36.422,22.290
3498,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:101/200 - Series 1,1.008,18.754,22.354,18.754,22.354
3499,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:101/200 - Series 1,1.772,17.993,24.395,17.993,24.395
3500,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:101/200 - Series 1,1.761,44.457,23.746,44.457,23.746
3501,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:101/200 - Series 1,2.631,44.741,25.692,44.741,25.692
3502,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:101/200 - Series 1,1.846,13.020,32.150,13.020,32.150
3503,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:101/200 - Series 1,1.369,21.413,34.939,21.413,34.939
3504,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:101/200 - Series 1,2.758,11.608,36.681,11.608,36.681
3505,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:101/200 - Series 1,1.114,50.034,36.340,50.034,36.340
3506,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:101/200 - Series 1,1.178,49.923,39.426,49.923,39.426
3507,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:101/200 - Series 1,1.560,20.158,39.482,20.158,39.482
3508,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:101/200 - Series 1,1.093,28.147,39.979,28.147,39.979
3509,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:101/200 - Series 1,1.050,27.386,42.454,27.386,42.454
3510,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:101/200 - Series 1,1.804,25.214,43.653,25.214,43.653
3511,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:101/200 - Series 1,1.666,18.389,43.939,18.389,43.939
3512,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:101/200 - Series 1,2.143,31.828,45.545,31.828,45.545
3513,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:101/200 - Series 1,2.345,23.389,45.250,23.389,45.250
3514,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:101/200 - Series 1,1.284,7.588,46.070,7.588,46.070
3515,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:101/200 - Series 1,1.231,4.758,46.441,4.758,46.441
3516,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:101/200 - Series 1,1.114,48.143,47.579,48.143,47.579
3517,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:101/200 - Series 1,1.814,40.354,46.991,40.354,46.991
3518,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:101/200 - Series 1,2.589,13.481,48.205,13.481,48.205
3519,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:101/200 - Series 1,1.262,55.928,48.590,55.928,48.590
3520,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:101/200 - Series 1,1.804,21.951,48.568,21.951,48.568
3521,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:102/200 - Series 1,1.188,37.553,4.368,37.553,4.368
3522,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:102/200 - Series 1,1.284,16.923,5.820,16.923,5.820
3523,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:102/200 - Series 1,1.146,39.702,6.520,39.702,6.520
3524,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:102/200 - Series 1,1.252,14.980,7.981,14.980,7.981
3525,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:102/200 - Series 1,1.453,1.776,9.185,1.776,9.185
