,spot ID,Track ID,x (micron),y (micron),t (sec),Frame,Classification,squared displacement,vx,vy,speed,diff time autocorrelation,distance to nearest AC,smooth avg speed
1512,17366,7,57.54601042,42.69375773,428.576401,128,After_Contact,165.59150829386044,0.0,0.0,0.0,0.0,6.170953098904848,0.0
1513,17369,7,57.54601042,42.69375773,431.9246541,129,After_Contact,165.59150829386044,0.0,0.0,0.0,0.0,6.170953098904848,0.0
1514,17372,7,57.57188542,42.5385077,435.2729073,130,After_Contact,169.1906025109557,0.0077586206896549,-0.0465517331334347,0.0471938560909411,0.0,6.094765653654608,0.0
1515,17375,7,57.62363543,42.5643827,438.6211604,131,After_Contact,168.13254437851305,0.0155172443778108,0.007758620689657,0.0173488059556465,-0.0002407848265523,6.054286601343764,0.06566734779299795
1516,17378,7,57.62363543,42.5643827,441.9694135,132,After_Contact,168.13254437851305,0.0,0.0,0.0,0.0,6.054286601343764,0.0
1517,17381,7,57.62363543,42.5643827,445.3176667,133,After_Contact,168.13254437851305,0.0,0.0,0.0,0.0,6.054286601343764,0.0
1518,17384,7,57.62363543,42.5643827,448.6659198,134,After_Contact,168.13254437851305,0.0,0.0,0.0,0.0,6.054286601343764,0.0
1519,17387,7,57.62363543,42.5643827,452.0141729,135,After_Contact,168.13254437851305,0.0,0.0,0.0,0.0,6.054286601343764,0.0
1520,17390,7,57.62363543,42.5643827,455.3624261,136,After_Contact,168.13254437851305,0.0,0.0,0.0,0.0,6.054286601343764,0.0
1521,17393,7,57.62363543,42.5643827,458.7106792,137,After_Contact,168.13254437851305,0.0,0.0,0.0,0.0,6.054286601343764,0.0
1522,17396,7,57.62363543,42.5643827,462.0589323,138,After_Contact,168.13254437851305,0.0,0.0,0.0,0.0,6.054286601343764,0.0
1523,17399,7,57.62363543,42.5643827,465.4071855,139,After_Contact,168.13254437851305,0.0,0.0,0.0,0.0,6.054286601343764,0.0
1524,17402,7,57.62363543,42.59025771,468.7554386,140,After_Contact,167.495388313483,0.0,0.0077586236881559,0.0077586236881559,0.0,6.062859483112385,0.0
