 ,Label,Area,X,Y,XM,YM
400,C1-video5AC.tif:6,2.657,83.955,32.158,83.955,32.158
401,C1-video5AC.tif:6,2.528,41.230,32.157,41.230,32.157
402,C1-video5AC.tif:6,2.400,48.028,32.824,48.028,32.824
403,C1-video5AC.tif:6,3.642,2.612,33.883,2.612,33.883
404,C1-video5AC.tif:6,4.413,44.554,34.811,44.554,34.811
405,C1-video5AC.tif:6,2.057,83.154,36.156,83.154,36.156
406,C1-video5AC.tif:6,2.699,14.370,37.078,14.370,37.078
407,C1-video5AC.tif:6,2.185,68.069,35.947,68.069,35.947
408,C1-video5AC.tif:6,6.556,44.552,40.900,44.552,40.900
409,C1-video5AC.tif:6,2.785,51.815,38.965,51.815,38.965
410,C1-video5AC.tif:6,2.614,82.632,38.758,82.632,38.758
411,C1-video5AC.tif:6,2.400,75.825,39.541,75.825,39.541
412,C1-video5AC.tif:6,5.956,26.808,39.807,26.808,39.807
413,C1-video5AC.tif:6,2.657,69.428,41.250,69.428,41.250
414,C1-video5AC.tif:6,2.142,16.837,41.412,16.837,41.412
415,C1-video5AC.tif:6,3.257,87.607,46.597,87.607,46.597
416,C1-video5AC.tif:6,4.071,7.414,48.045,7.414,48.045
417,C1-video5AC.tif:6,2.185,55.105,49.061,55.105,49.061
418,C1-video5AC.tif:6,2.571,60.337,49.014,60.337,49.014
419,C1-video5AC.tif:6,7.113,35.075,49.987,35.075,49.987
420,C1-video5AC.tif:6,2.057,86.621,48.598,86.621,48.598
421,C1-video5AC.tif:6,2.699,25.443,50.352,25.443,50.352
422,C1-video5AC.tif:6,2.614,19.989,49.624,19.989,49.624
423,C1-video5AC.tif:6,3.728,52.127,52.743,52.127,52.743
424,C1-video5AC.tif:6,3.985,37.956,52.577,37.956,52.577
425,C1-video5AC.tif:6,2.228,58.119,52.033,58.119,52.033
426,C1-video5AC.tif:6,2.142,36.101,55.675,36.101,55.675
427,C1-video5AC.tif:6,3.771,39.666,56.405,39.666,56.405
428,C1-video5AC.tif:6,5.013,73.203,57.126,73.203,57.126
429,C1-video5AC.tif:6,4.413,30.291,57.915,30.291,57.915
430,C1-video5AC.tif:6,4.499,35.335,58.158,35.335,58.158
431,C1-video5AC.tif:6,6.085,52.479,60.228,52.479,60.228
432,C1-video5AC.tif:6,2.528,77.757,59.691,77.757,59.691
433,C1-video5AC.tif:6,5.270,64.317,61.530,64.317,61.530
434,C1-video5AC.tif:6,2.057,89.372,61.151,89.372,61.151
435,C1-video5AC.tif:6,3.342,23.707,62.145,23.707,62.145
436,C1-video5AC.tif:6,2.314,19.044,62.020,19.044,62.020
437,C1-video5AC.tif:6,2.785,46.519,64.436,46.519,64.436
438,C1-video5AC.tif:6,2.914,73.549,64.569,73.549,64.569
439,C1-video5AC.tif:6,7.413,86.358,65.723,86.358,65.723
440,C1-video5AC.tif:6,2.057,6.542,64.675,6.542,64.675
441,C1-video5AC.tif:6,6.727,41.746,67.017,41.746,67.017
442,C1-video5AC.tif:6,2.957,3.863,67.106,3.863,67.106
443,C1-video5AC.tif:6,3.642,30.128,66.161,30.128,66.161
444,C1-video5AC.tif:6,3.814,54.365,67.067,54.365,67.067
445,C1-video5AC.tif:6,2.357,34.511,68.252,34.511,68.252
446,C1-video5AC.tif:6,5.056,31.636,69.431,31.636,69.431
447,C1-video5AC.tif:6,2.185,87.039,68.608,87.039,68.608
448,C1-video5AC.tif:6,2.571,69.183,70.963,69.183,70.963
449,C1-video5AC.tif:6,4.585,36.122,71.706,36.122,71.706
450,C1-video5AC.tif:6,5.528,82.836,73.043,82.836,73.043
451,C1-video5AC.tif:6,2.742,44.036,74.074,44.036,74.074
452,C1-video5AC.tif:6,7.113,31.462,74.842,31.462,74.842
453,C1-video5AC.tif:6,2.400,14.287,74.221,14.287,74.221
454,C1-video5AC.tif:6,3.042,73.909,74.650,73.909,74.650
455,C1-video5AC.tif:6,2.485,49.088,76.990,49.088,76.990
456,C1-video5AC.tif:6,2.314,67.398,76.763,67.398,76.763
457,C1-video5AC.tif:6,2.185,84.137,77.262,84.137,77.262
458,C1-video5AC.tif:7,3.299,45.404,12.604,45.404,12.604
459,C1-video5AC.tif:7,2.185,79.429,18.936,79.429,18.936
460,C1-video5AC.tif:7,2.871,81.427,24.088,81.427,24.088
461,C1-video5AC.tif:7,2.485,53.831,24.158,53.831,24.158
462,C1-video5AC.tif:7,4.671,12.645,26.565,12.645,26.565
463,C1-video5AC.tif:7,4.671,62.908,26.637,62.908,26.637
464,C1-video5AC.tif:7,2.228,85.598,27.507,85.598,27.507
465,C1-video5AC.tif:7,2.485,41.632,29.401,41.632,29.401
466,C1-video5AC.tif:7,7.756,86.719,30.781,86.719,30.781
467,C1-video5AC.tif:7,2.571,9.705,29.190,9.705,29.190
468,C1-video5AC.tif:7,4.542,49.149,31.806,49.149,31.806
469,C1-video5AC.tif:7,2.571,84.045,32.306,84.045,32.306
470,C1-video5AC.tif:7,3.599,2.622,33.849,2.622,33.849
471,C1-video5AC.tif:7,4.328,44.568,34.894,44.568,34.894
472,C1-video5AC.tif:7,2.057,83.089,36.173,83.089,36.173
473,C1-video5AC.tif:7,2.742,14.435,37.134,14.435,37.134
474,C1-video5AC.tif:7,2.485,52.221,39.323,52.221,39.323
475,C1-video5AC.tif:7,2.871,82.638,38.779,82.638,38.779
476,C1-video5AC.tif:7,2.357,75.779,39.577,75.779,39.577
477,C1-video5AC.tif:7,5.913,26.639,39.755,26.639,39.755
478,C1-video5AC.tif:7,5.185,44.514,41.488,44.514,41.488
479,C1-video5AC.tif:7,4.028,70.028,41.911,70.028,41.911
480,C1-video5AC.tif:7,2.442,16.827,41.478,16.827,41.478
481,C1-video5AC.tif:7,5.528,87.206,47.356,87.206,47.356
482,C1-video5AC.tif:7,4.028,7.432,47.918,7.432,47.918
483,C1-video5AC.tif:7,2.314,13.651,47.602,13.651,47.602
484,C1-video5AC.tif:7,2.314,55.204,48.779,55.204,48.779
485,C1-video5AC.tif:7,7.027,35.142,49.810,35.142,49.810
486,C1-video5AC.tif:7,2.742,60.324,49.169,60.324,49.169
487,C1-video5AC.tif:7,2.614,25.629,50.021,25.629,50.021
488,C1-video5AC.tif:7,9.427,65.971,49.604,65.971,49.604
489,C1-video5AC.tif:7,3.556,52.312,52.634,52.312,52.634
490,C1-video5AC.tif:7,6.127,36.842,53.824,36.842,53.824
491,C1-video5AC.tif:7,2.142,57.898,52.135,57.898,52.135
492,C1-video5AC.tif:7,3.342,39.611,56.262,39.611,56.262
493,C1-video5AC.tif:7,7.584,74.682,57.982,74.682,57.982
494,C1-video5AC.tif:7,4.499,35.299,58.294,35.299,58.294
495,C1-video5AC.tif:7,4.585,29.670,58.274,29.670,58.274
496,C1-video5AC.tif:7,6.127,52.479,60.145,52.479,60.145
497,C1-video5AC.tif:7,2.185,89.252,60.929,89.252,60.929
498,C1-video5AC.tif:7,3.342,23.691,62.097,23.691,62.097
499,C1-video5AC.tif:7,5.528,64.384,61.576,64.384,61.576
500,C1-video5AC.tif:7,2.357,19.001,62.068,19.001,62.068
501,C1-video5AC.tif:7,4.499,85.908,63.925,85.908,63.925
502,C1-video5AC.tif:7,2.142,6.541,64.654,6.541,64.654
503,C1-video5AC.tif:7,5.270,86.131,66.394,86.131,66.394
504,C1-video5AC.tif:7,2.742,3.836,67.100,3.836,67.100
505,C1-video5AC.tif:7,3.942,30.029,66.168,30.029,66.168
506,C1-video5AC.tif:7,4.028,54.443,66.890,54.443,66.890
507,C1-video5AC.tif:7,2.271,34.372,68.144,34.372,68.144
508,C1-video5AC.tif:7,2.228,32.642,68.481,32.642,68.481
509,C1-video5AC.tif:7,2.057,87.255,68.754,87.255,68.754
510,C1-video5AC.tif:7,8.184,21.782,72.121,21.782,72.121
511,C1-video5AC.tif:7,2.442,69.107,70.945,69.107,70.945
512,C1-video5AC.tif:7,7.756,25.475,73.954,25.475,73.954
513,C1-video5AC.tif:7,4.328,35.988,71.680,35.988,71.680
514,C1-video5AC.tif:7,6.342,83.099,74.766,83.099,74.766
515,C1-video5AC.tif:7,9.941,30.462,75.493,30.462,75.493
516,C1-video5AC.tif:7,2.614,43.943,74.315,43.943,74.315
517,C1-video5AC.tif:7,2.785,49.229,77.302,49.229,77.302
518,C1-video5AC.tif:7,2.314,54.062,76.958,54.062,76.958
519,C1-video5AC.tif:7,9.127,74.628,78.988,74.628,78.988
520,C1-video5AC.tif:7,5.485,36.770,78.938,36.770,78.938
521,C1-video5AC.tif:8,9.127,6.091,4.965,6.091,4.965
522,C1-video5AC.tif:8,3.514,45.207,12.387,45.207,12.387
523,C1-video5AC.tif:8,2.057,79.436,18.846,79.436,18.846
524,C1-video5AC.tif:8,2.957,81.671,23.660,81.671,23.660
525,C1-video5AC.tif:8,2.442,78.796,23.821,78.796,23.821
526,C1-video5AC.tif:8,2.485,53.963,24.169,53.963,24.169
527,C1-video5AC.tif:8,4.756,12.820,26.495,12.820,26.495
528,C1-video5AC.tif:8,2.914,73.336,26.773,73.336,26.773
529,C1-video5AC.tif:8,4.456,62.890,26.633,62.890,26.633
530,C1-video5AC.tif:8,3.728,85.830,26.876,85.830,26.876
531,C1-video5AC.tif:8,2.871,41.627,29.550,41.627,29.550
532,C1-video5AC.tif:8,3.471,69.773,28.866,69.773,28.866
533,C1-video5AC.tif:8,5.399,50.040,30.245,50.040,30.245
534,C1-video5AC.tif:8,7.884,86.817,30.607,86.817,30.607
535,C1-video5AC.tif:8,2.571,10.053,29.032,10.053,29.032
536,C1-video5AC.tif:8,2.528,84.216,32.315,84.216,32.315
537,C1-video5AC.tif:8,3.899,2.599,33.917,2.599,33.917
538,C1-video5AC.tif:8,4.456,44.565,34.874,44.565,34.874
539,C1-video5AC.tif:8,2.057,83.085,36.152,83.085,36.152
540,C1-video5AC.tif:8,2.271,67.984,35.875,67.984,35.875
541,C1-video5AC.tif:8,2.871,14.448,37.190,14.448,37.190
542,C1-video5AC.tif:8,2.100,76.182,35.746,76.182,35.746
543,C1-video5AC.tif:8,5.485,69.770,40.852,69.770,40.852
544,C1-video5AC.tif:8,3.642,45.154,39.127,45.154,39.127
545,C1-video5AC.tif:8,2.742,52.125,39.366,52.125,39.366
546,C1-video5AC.tif:8,2.914,81.470,38.429,81.470,38.429
547,C1-video5AC.tif:8,2.485,75.716,39.648,75.716,39.648
548,C1-video5AC.tif:8,6.213,26.307,39.812,26.307,39.812
549,C1-video5AC.tif:8,3.085,44.031,42.240,44.031,42.240
550,C1-video5AC.tif:8,2.442,16.780,41.533,16.780,41.533
551,C1-video5AC.tif:8,6.984,86.256,47.574,86.256,47.574
552,C1-video5AC.tif:8,4.156,7.449,47.701,7.449,47.701
553,C1-video5AC.tif:8,2.442,14.575,47.568,14.575,47.568
554,C1-video5AC.tif:8,2.014,55.456,48.286,55.456,48.286
555,C1-video5AC.tif:8,7.156,35.184,49.715,35.184,49.715
556,C1-video5AC.tif:8,2.571,25.609,50.032,25.609,50.032
557,C1-video5AC.tif:8,5.656,61.935,50.916,61.935,50.916
558,C1-video5AC.tif:8,5.999,66.407,49.395,66.407,49.395
559,C1-video5AC.tif:8,5.356,53.357,52.422,53.357,52.422
560,C1-video5AC.tif:8,6.256,36.655,53.746,36.655,53.746
561,C1-video5AC.tif:8,3.385,39.562,56.269,39.562,56.269
562,C1-video5AC.tif:8,7.413,74.738,57.969,74.738,57.969
563,C1-video5AC.tif:8,4.371,35.316,58.317,35.316,58.317
564,C1-video5AC.tif:8,4.542,29.499,58.442,29.499,58.442
565,C1-video5AC.tif:8,2.528,54.018,58.390,54.018,58.390
566,C1-video5AC.tif:8,3.428,51.173,61.091,51.173,61.091
567,C1-video5AC.tif:8,2.142,89.279,60.750,89.279,60.750
568,C1-video5AC.tif:8,4.114,64.297,60.931,64.297,60.931
569,C1-video5AC.tif:8,3.257,23.693,62.062,23.693,62.062
570,C1-video5AC.tif:8,8.313,8.860,65.161,8.860,65.161
571,C1-video5AC.tif:8,3.556,12.239,63.146,12.239,63.146
572,C1-video5AC.tif:8,2.228,18.996,62.144,18.996,62.144
573,C1-video5AC.tif:8,2.914,73.418,64.429,73.418,64.429
574,C1-video5AC.tif:8,4.799,81.403,67.541,81.403,67.541
575,C1-video5AC.tif:8,3.771,30.161,66.179,30.161,66.179
576,C1-video5AC.tif:8,3.599,54.498,66.955,54.498,66.955
577,C1-video5AC.tif:8,2.785,3.817,67.417,3.817,67.417
578,C1-video5AC.tif:8,2.142,34.445,68.153,34.445,68.153
579,C1-video5AC.tif:8,3.899,31.897,69.373,31.897,69.373
580,C1-video5AC.tif:8,8.098,78.928,71.527,78.928,71.527
581,C1-video5AC.tif:8,2.271,63.914,70.964,63.914,70.964
582,C1-video5AC.tif:8,2.442,69.180,70.930,69.180,70.930
583,C1-video5AC.tif:8,4.585,35.831,71.667,35.831,71.667
584,C1-video5AC.tif:8,6.127,83.070,74.878,83.070,74.878
585,C1-video5AC.tif:8,5.785,31.865,74.446,31.865,74.446
586,C1-video5AC.tif:8,2.528,67.835,74.399,67.835,74.399
587,C1-video5AC.tif:8,3.514,74.560,74.280,74.560,74.280
588,C1-video5AC.tif:8,5.442,66.238,76.576,66.238,76.576
589,C1-video5AC.tif:8,2.571,49.221,77.411,49.221,77.411
590,C1-video5AC.tif:8,3.814,28.318,76.712,28.318,76.712
591,C1-video5AC.tif:8,7.156,76.185,79.712,76.185,79.712
592,C1-video5AC.tif:9,3.471,44.644,12.518,44.644,12.518
593,C1-video5AC.tif:9,5.142,80.542,23.627,80.542,23.627
594,C1-video5AC.tif:9,2.400,53.972,24.149,53.972,24.149
595,C1-video5AC.tif:9,7.027,11.983,27.297,11.983,27.297
596,C1-video5AC.tif:9,4.671,62.853,26.637,62.853,26.637
597,C1-video5AC.tif:9,3.771,85.714,26.863,85.714,26.863
598,C1-video5AC.tif:9,2.400,73.881,27.121,73.881,27.121
599,C1-video5AC.tif:9,4.628,50.838,29.498,50.838,29.498
600,C1-video5AC.tif:9,2.871,41.587,29.630,41.587,29.630
601,C1-video5AC.tif:9,7.927,86.753,30.268,86.753,30.268
602,C1-video5AC.tif:9,3.471,70.908,28.976,70.908,28.976
603,C1-video5AC.tif:9,2.442,84.338,32.461,84.338,32.461
604,C1-video5AC.tif:9,3.685,2.602,33.936,2.602,33.936
605,C1-video5AC.tif:9,4.499,44.498,34.874,44.498,34.874
606,C1-video5AC.tif:9,2.057,67.931,35.850,67.931,35.850
607,C1-video5AC.tif:9,2.871,14.464,37.175,14.464,37.175
608,C1-video5AC.tif:9,8.227,44.806,40.031,44.806,40.031
609,C1-video5AC.tif:9,2.657,52.111,39.377,52.111,39.377
610,C1-video5AC.tif:9,2.914,81.677,38.453,81.677,38.453
611,C1-video5AC.tif:9,2.228,75.742,39.609,75.742,39.609
612,C1-video5AC.tif:9,6.127,26.080,39.820,26.080,39.820
613,C1-video5AC.tif:9,3.942,69.919,41.114,69.919,41.114
614,C1-video5AC.tif:9,2.142,16.697,41.561,16.697,41.561
615,C1-video5AC.tif:9,6.942,86.030,47.630,86.030,47.630
616,C1-video5AC.tif:9,3.942,7.475,47.630,7.475,47.630
617,C1-video5AC.tif:9,2.400,15.425,46.922,15.425,46.922
618,C1-video5AC.tif:9,2.485,17.342,48.160,17.342,48.160
619,C1-video5AC.tif:9,9.127,61.097,50.573,61.097,50.573
620,C1-video5AC.tif:9,6.813,35.280,49.617,35.280,49.617
621,C1-video5AC.tif:9,2.657,25.611,49.860,25.611,49.860
622,C1-video5AC.tif:9,5.956,65.877,49.370,65.877,49.370
623,C1-video5AC.tif:9,2.228,20.167,49.417,20.167,49.417
624,C1-video5AC.tif:9,2.914,12.530,50.085,12.530,50.085
625,C1-video5AC.tif:9,5.056,53.511,52.220,53.511,52.220
626,C1-video5AC.tif:9,6.085,36.620,54.187,36.620,54.187
627,C1-video5AC.tif:9,3.899,39.722,56.423,39.722,56.423
628,C1-video5AC.tif:9,7.456,74.770,57.974,74.770,57.974
629,C1-video5AC.tif:9,2.057,14.667,57.335,14.667,57.335
630,C1-video5AC.tif:9,4.456,35.419,58.681,35.419,58.681
631,C1-video5AC.tif:9,4.071,29.565,58.403,29.565,58.403
632,C1-video5AC.tif:9,2.571,54.024,58.460,54.024,58.460
633,C1-video5AC.tif:9,3.642,51.254,61.083,51.254,61.083
634,C1-video5AC.tif:9,5.313,64.287,61.349,64.287,61.349
635,C1-video5AC.tif:9,3.385,23.686,62.075,23.686,62.075
636,C1-video5AC.tif:9,2.785,86.387,62.070,86.387,62.070
637,C1-video5AC.tif:9,8.056,8.925,65.021,8.925,65.021
638,C1-video5AC.tif:9,2.442,18.817,62.233,18.817,62.233
639,C1-video5AC.tif:9,2.871,73.462,64.548,73.462,64.548
640,C1-video5AC.tif:9,2.742,46.559,64.400,46.559,64.400
641,C1-video5AC.tif:9,6.256,85.725,66.056,85.725,66.056
642,C1-video5AC.tif:9,3.556,30.176,66.189,30.176,66.189
643,C1-video5AC.tif:9,3.685,54.530,66.837,54.530,66.837
644,C1-video5AC.tif:9,2.785,3.814,67.627,3.814,67.627
645,C1-video5AC.tif:9,4.585,69.882,67.191,69.882,67.191
646,C1-video5AC.tif:9,2.057,32.603,67.926,32.603,67.926
647,C1-video5AC.tif:9,2.314,34.397,68.571,34.397,68.571
648,C1-video5AC.tif:9,2.657,71.856,67.973,71.856,67.973
649,C1-video5AC.tif:9,2.999,31.071,69.806,31.071,69.806
650,C1-video5AC.tif:9,3.514,89.209,69.388,89.209,69.388
651,C1-video5AC.tif:9,6.213,21.764,71.730,21.764,71.730
652,C1-video5AC.tif:9,2.571,69.245,70.949,69.245,70.949
653,C1-video5AC.tif:9,4.285,35.650,71.634,35.650,71.634
654,C1-video5AC.tif:9,2.742,67.750,74.303,67.750,74.303
655,C1-video5AC.tif:9,4.071,82.592,73.776,82.592,73.776
656,C1-video5AC.tif:9,4.756,30.298,73.956,30.298,73.956
657,C1-video5AC.tif:9,2.614,32.365,75.414,32.365,75.414
658,C1-video5AC.tif:9,9.041,40.587,77.151,40.587,77.151
659,C1-video5AC.tif:9,2.314,84.253,77.418,84.253,77.418
660,C1-video5AC.tif:9,3.214,72.954,77.182,72.954,77.182
661,C1-video5AC.tif:9,3.514,77.039,77.135,77.039,77.135
662,C1-video5AC.tif:9,5.013,90.271,77.898,90.271,77.898
663,C1-video5AC.tif:9,6.170,76.744,79.902,76.744,79.902
664,C1-video5AC.tif:9,2.571,43.660,81.272,43.660,81.272
665,C1-video5AC.tif:10,3.728,44.535,12.438,44.535,12.438
666,C1-video5AC.tif:10,2.742,81.936,23.588,81.936,23.588
667,C1-video5AC.tif:10,2.614,79.174,23.664,79.174,23.664
668,C1-video5AC.tif:10,2.528,54.074,24.137,54.074,24.137
669,C1-video5AC.tif:10,7.156,12.272,26.971,12.272,26.971
670,C1-video5AC.tif:10,4.671,62.802,26.615,62.802,26.615
671,C1-video5AC.tif:10,3.685,85.616,26.701,85.616,26.701
672,C1-video5AC.tif:10,5.956,72.753,27.987,72.753,27.987
673,C1-video5AC.tif:10,5.056,50.797,29.050,50.797,29.050
674,C1-video5AC.tif:10,2.828,41.623,29.388,41.623,29.388
675,C1-video5AC.tif:10,7.841,86.717,29.960,86.717,29.960
676,C1-video5AC.tif:10,2.314,84.134,32.116,84.134,32.116
677,C1-video5AC.tif:10,3.942,2.678,33.840,2.678,33.840
678,C1-video5AC.tif:10,4.799,44.512,34.891,44.512,34.891
679,C1-video5AC.tif:10,2.057,83.154,36.096,83.154,36.096
680,C1-video5AC.tif:10,2.100,67.852,35.788,67.852,35.788
681,C1-video5AC.tif:10,2.785,14.501,37.284,14.501,37.284
682,C1-video5AC.tif:10,6.770,44.835,40.446,44.835,40.446
683,C1-video5AC.tif:10,2.614,52.217,39.508,52.217,39.508
684,C1-video5AC.tif:10,3.085,81.782,38.565,81.782,38.565
685,C1-video5AC.tif:10,2.357,75.768,39.543,75.768,39.543
686,C1-video5AC.tif:10,6.256,26.347,39.863,26.347,39.863
687,C1-video5AC.tif:10,3.899,69.690,40.582,69.690,40.582
688,C1-video5AC.tif:10,2.142,16.717,41.545,16.717,41.545
689,C1-video5AC.tif:10,3.514,87.445,47.118,87.445,47.118
690,C1-video5AC.tif:10,4.028,7.494,47.553,7.494,47.553
691,C1-video5AC.tif:10,2.100,15.502,46.843,15.502,46.843
692,C1-video5AC.tif:10,2.314,56.055,47.296,56.055,47.296
693,C1-video5AC.tif:10,3.299,84.565,48.154,84.565,48.154
694,C1-video5AC.tif:10,7.156,35.352,49.684,35.352,49.684
695,C1-video5AC.tif:10,2.657,25.615,49.890,25.615,49.890
696,C1-video5AC.tif:10,4.756,15.492,51.281,15.492,51.281
697,C1-video5AC.tif:10,5.313,53.520,52.094,53.520,52.094
698,C1-video5AC.tif:10,2.699,11.847,50.050,11.847,50.050
699,C1-video5AC.tif:10,6.342,36.568,54.262,36.568,54.262
700,C1-video5AC.tif:10,2.100,57.730,52.225,57.730,52.225
701,C1-video5AC.tif:10,3.599,39.833,56.489,39.833,56.489
702,C1-video5AC.tif:10,7.499,74.760,58.066,74.760,58.066
703,C1-video5AC.tif:10,8.656,3.159,57.749,3.159,57.749
704,C1-video5AC.tif:10,4.542,29.736,58.237,29.736,58.237
705,C1-video5AC.tif:10,6.127,35.984,59.404,35.984,59.404
706,C1-video5AC.tif:10,6.256,52.448,60.128,52.448,60.128
707,C1-video5AC.tif:10,2.100,88.771,59.948,88.771,59.948
708,C1-video5AC.tif:10,2.571,86.281,61.117,86.281,61.117
709,C1-video5AC.tif:10,3.599,64.764,61.538,64.764,61.538
710,C1-video5AC.tif:10,3.342,23.707,62.140,23.707,62.140
711,C1-video5AC.tif:10,8.270,8.978,64.943,8.978,64.943
712,C1-video5AC.tif:10,2.357,18.929,62.249,18.929,62.249
713,C1-video5AC.tif:10,2.914,46.511,64.331,46.511,64.331
714,C1-video5AC.tif:10,2.999,73.444,64.572,73.444,64.572
715,C1-video5AC.tif:10,7.199,85.654,65.716,85.654,65.716
716,C1-video5AC.tif:10,2.014,5.701,65.027,5.701,65.027
717,C1-video5AC.tif:10,3.642,30.150,66.124,30.150,66.124
718,C1-video5AC.tif:10,3.728,54.599,66.769,54.599,66.769
719,C1-video5AC.tif:10,2.742,3.720,67.640,3.720,67.640
720,C1-video5AC.tif:10,7.670,70.482,67.553,70.482,67.553
721,C1-video5AC.tif:10,2.100,32.611,67.662,32.611,67.662
722,C1-video5AC.tif:10,2.271,34.259,68.640,34.259,68.640
723,C1-video5AC.tif:10,2.999,31.088,69.919,31.088,69.919
724,C1-video5AC.tif:10,3.171,89.651,69.474,89.651,69.474
725,C1-video5AC.tif:10,3.042,63.239,69.819,63.239,69.819
726,C1-video5AC.tif:10,4.885,64.678,70.667,64.678,70.667
727,C1-video5AC.tif:10,6.642,21.513,71.963,21.513,71.963
728,C1-video5AC.tif:10,4.285,35.364,71.483,35.364,71.483
729,C1-video5AC.tif:10,2.528,69.164,70.912,69.164,70.912
730,C1-video5AC.tif:10,2.742,67.369,73.543,67.369,73.543
731,C1-video5AC.tif:10,5.913,83.252,75.137,83.252,75.137
732,C1-video5AC.tif:10,6.170,47.223,75.986,47.223,75.986
733,C1-video5AC.tif:10,2.357,12.354,80.009,12.354,80.009
734,C1-video5AC.tif:10,2.528,43.598,81.219,43.598,81.219
735,C1-video5AC.tif:11,3.599,44.411,12.457,44.411,12.457
736,C1-video5AC.tif:11,2.057,79.402,18.902,79.402,18.902
737,C1-video5AC.tif:11,2.699,81.898,23.449,81.898,23.449
738,C1-video5AC.tif:11,2.614,54.124,24.139,54.124,24.139
739,C1-video5AC.tif:11,7.199,12.626,26.749,12.626,26.749
740,C1-video5AC.tif:11,2.057,51.763,26.242,51.763,26.242
741,C1-video5AC.tif:11,8.741,72.993,27.210,72.993,27.210
742,C1-video5AC.tif:11,4.671,62.802,26.598,62.802,26.598
743,C1-video5AC.tif:11,2.657,41.627,29.424,41.627,29.424
744,C1-video5AC.tif:11,2.614,49.946,31.008,49.946,31.008
745,C1-video5AC.tif:11,2.699,84.070,32.060,84.070,32.060
746,C1-video5AC.tif:11,3.685,2.684,33.796,2.684,33.796
747,C1-video5AC.tif:11,2.014,92.456,33.065,92.456,33.065
748,C1-video5AC.tif:11,4.456,44.511,34.899,44.511,34.899
749,C1-video5AC.tif:11,5.013,82.619,37.576,82.619,37.576
750,C1-video5AC.tif:11,2.057,67.680,35.781,67.680,35.781
751,C1-video5AC.tif:11,2.957,14.495,37.301,14.495,37.301
752,C1-video5AC.tif:11,3.342,45.877,38.284,45.877,38.284
753,C1-video5AC.tif:11,5.099,69.800,39.966,69.800,39.966
754,C1-video5AC.tif:11,2.742,52.225,39.637,52.225,39.637
755,C1-video5AC.tif:11,2.357,75.753,39.614,75.753,39.614
756,C1-video5AC.tif:11,5.827,26.351,39.794,26.351,39.794
757,C1-video5AC.tif:11,2.999,44.056,42.258,44.056,42.258
758,C1-video5AC.tif:11,2.142,16.593,41.632,16.593,41.632
759,C1-video5AC.tif:11,2.314,56.618,46.498,56.618,46.498
760,C1-video5AC.tif:11,3.342,87.537,47.204,87.537,47.204
761,C1-video5AC.tif:11,3.814,7.337,48.360,7.337,48.360
762,C1-video5AC.tif:11,2.357,17.548,47.774,17.548,47.774
763,C1-video5AC.tif:11,2.185,15.393,47.304,15.393,47.304
764,C1-video5AC.tif:11,2.657,60.197,49.313,60.197,49.313
765,C1-video5AC.tif:11,3.599,84.491,48.123,84.491,48.123
766,C1-video5AC.tif:11,7.199,35.529,49.570,35.529,49.570
767,C1-video5AC.tif:11,2.528,25.659,49.815,25.659,49.815
768,C1-video5AC.tif:11,8.270,62.995,50.139,62.995,50.139
769,C1-video5AC.tif:11,5.099,15.531,51.316,15.531,51.316
770,C1-video5AC.tif:11,2.914,11.738,49.933,11.738,49.933
771,C1-video5AC.tif:11,6.899,54.569,52.188,54.569,52.188
772,C1-video5AC.tif:11,9.770,37.788,55.177,37.788,55.177
773,C1-video5AC.tif:11,6.513,12.675,55.031,12.675,55.031
774,C1-video5AC.tif:11,7.541,74.787,58.084,74.787,58.084
775,C1-video5AC.tif:11,2.014,14.378,57.830,14.378,57.830
776,C1-video5AC.tif:11,4.542,35.444,58.968,35.444,58.968
777,C1-video5AC.tif:11,4.199,29.637,58.401,29.637,58.401
778,C1-video5AC.tif:11,6.299,52.170,60.384,52.170,60.384
779,C1-video5AC.tif:11,2.357,88.041,59.272,88.041,59.272
780,C1-video5AC.tif:11,5.270,64.374,61.315,64.374,61.315
781,C1-video5AC.tif:11,3.428,23.727,62.113,23.727,62.113
782,C1-video5AC.tif:11,8.184,9.130,64.834,9.130,64.834
783,C1-video5AC.tif:11,2.271,19.023,62.141,19.023,62.141
784,C1-video5AC.tif:11,3.085,80.080,64.736,80.080,64.736
785,C1-video5AC.tif:11,2.871,73.406,64.496,73.406,64.496
786,C1-video5AC.tif:11,2.185,11.886,64.046,11.886,64.046
787,C1-video5AC.tif:11,3.985,86.162,64.972,86.162,64.972
788,C1-video5AC.tif:11,2.699,39.302,65.759,39.302,65.759
789,C1-video5AC.tif:11,2.057,4.054,64.571,4.054,64.571
790,C1-video5AC.tif:11,3.642,30.084,66.105,30.084,66.105
791,C1-video5AC.tif:11,3.771,54.615,66.748,54.615,66.748
792,C1-video5AC.tif:11,3.899,84.707,66.687,84.707,66.687
793,C1-video5AC.tif:11,2.785,3.667,67.745,3.667,67.745
794,C1-video5AC.tif:11,2.699,68.552,67.635,68.552,67.635
795,C1-video5AC.tif:11,2.957,31.052,69.962,31.052,69.962
796,C1-video5AC.tif:11,3.556,89.707,69.521,89.707,69.521
797,C1-video5AC.tif:11,6.213,21.914,72.060,21.914,72.060
798,C1-video5AC.tif:11,2.871,67.202,73.218,67.202,73.218
