,Spot ID,Track_ID,X (micron),Y (micron),T (sec),Frame,is main track,which main track id,frame range
1801,119015,41,112.16,9.42,3.33,1,False,,
1802,119017,41,112.02,9.28,6.66,2,False,,
1803,119019,41,112.02,9.28,9.99,3,False,,
1804,119021,41,112.02,9.28,13.32,4,False,,
1805,119023,41,112.16,9.49,16.65,5,False,,
1806,119025,41,112.3,9.69,19.99,6,False,,
1807,119027,41,112.44,10.25,23.32,7,False,,
1808,119029,41,112.57,10.8,26.65,8,False,,
1809,119031,41,112.64,11.49,29.98,9,False,,
1810,119033,41,112.64,11.56,33.31,10,False,,
1811,119035,41,112.71,11.83,36.64,11,False,,
1812,119037,41,112.71,11.83,39.97,12,False,,
1813,119039,41,112.71,11.9,43.3,13,False,,
1814,119041,41,112.78,12.45,46.63,14,False,,
1815,119043,41,112.78,12.94,49.96,15,False,,
1816,119045,41,112.85,13.49,53.29,16,False,,
1817,119047,41,112.85,13.49,56.62,17,False,,
1818,119049,41,112.64,13.77,59.96,18,False,,
1819,119051,41,112.57,14.25,63.29,19,False,,
1820,119053,41,112.44,14.25,66.62,20,False,,
1821,119055,41,112.44,14.59,69.95,21,False,,
1822,119057,41,112.09,14.8,73.28,22,False,,
1823,119059,41,112.09,14.8,76.61,23,False,,
1824,119061,41,112.09,14.8,79.94,24,False,,
1825,119063,41,112.09,14.8,83.27,25,False,,
1826,119065,41,112.09,14.8,86.6,26,False,,
1827,119067,41,111.81,15.28,89.93,27,False,,
1828,119069,41,111.81,15.28,93.26,28,False,,
1829,119071,41,111.81,15.63,96.6,29,False,,
1830,119073,41,111.81,15.63,99.93,30,False,,
1831,119075,41,111.81,15.63,103.26,31,False,,
1832,119077,41,111.61,15.7,106.59,32,False,,
1833,119079,41,111.68,15.84,109.92,33,False,,
1834,119081,41,111.26,16.39,113.25,34,False,,
1835,119083,41,110.92,16.8,116.58,35,False,,
1836,119085,41,110.92,16.94,119.91,36,False,,
1837,119087,41,110.92,16.94,123.24,37,False,,
1838,119089,41,110.92,16.94,126.57,38,False,,
1839,119091,41,110.92,16.94,129.9,39,False,,
1840,119093,41,110.92,16.94,133.23,40,False,,
1841,119095,41,110.92,16.94,136.57,41,False,,
1842,119097,41,110.85,17.22,139.9,42,False,,
1843,119099,41,110.85,17.22,143.23,43,False,,
1844,119101,41,110.85,17.22,146.56,44,False,,
1845,119103,41,110.85,17.22,149.89,45,False,,
1846,119105,41,110.85,17.22,153.22,46,False,,
1847,119107,41,110.85,17.22,156.55,47,False,,
1848,119109,41,110.85,17.22,159.88,48,False,,
1849,119111,41,110.85,17.22,163.21,49,False,,
1850,119113,41,110.85,17.22,166.54,50,False,,
1851,119115,41,110.85,17.22,169.87,51,False,,
1852,119117,41,110.85,17.22,173.21,52,False,,
1853,119119,41,110.85,17.22,176.54,53,False,,
1854,119121,41,110.85,17.22,179.87,54,False,,
1855,119123,41,110.85,17.22,183.2,55,False,,
1856,119125,41,110.85,17.22,186.53,56,False,,
1857,119127,41,110.85,17.22,189.86,57,False,,
1858,119129,41,110.85,17.22,193.19,58,False,,
1859,119131,41,110.85,17.22,196.52,59,False,,
1860,119133,41,110.85,17.22,199.85,60,False,,
1861,119135,41,110.85,17.22,203.18,61,False,,
1862,119137,41,110.85,17.22,206.51,62,False,,
1863,119139,41,110.85,17.22,209.85,63,False,,
1864,119141,41,110.85,17.22,213.18,64,False,,
1865,119143,41,110.5,17.15,216.51,65,False,,
1866,119145,41,110.5,17.15,219.84,66,False,,
1867,119147,41,110.5,17.15,223.17,67,False,,
1868,119149,41,110.71,17.35,226.5,68,False,,
1869,119151,41,110.71,17.35,229.83,69,False,,
1870,119153,41,110.71,17.35,233.16,70,False,,
1871,119155,41,110.71,17.35,236.49,71,False,,
1872,119157,41,110.71,17.35,239.82,72,False,,
1873,119159,41,110.71,17.49,243.15,73,False,,
1874,119161,41,110.71,17.49,246.48,74,False,,
1875,119163,41,110.71,17.49,249.82,75,False,,
1876,119165,41,110.71,17.49,253.15,76,False,,
1877,119167,41,110.71,17.49,256.48,77,False,,
1878,119169,41,110.71,17.77,259.81,78,False,,
1879,119171,41,110.71,17.77,263.14,79,False,,
1880,119173,41,110.71,17.77,266.47,80,False,,
1881,119175,41,110.71,17.77,269.8,81,False,,
1882,119177,41,110.71,17.77,273.13,82,False,,
1883,119179,41,110.71,17.77,276.46,83,False,,
1884,119181,41,110.71,17.77,279.79,84,False,,
1885,119183,41,110.71,17.77,283.12,85,False,,
1886,119185,41,110.71,17.77,286.46,86,False,,
1887,119187,41,110.71,17.77,289.79,87,False,,
1888,119189,41,110.71,17.77,293.12,88,False,,
1889,119191,41,110.71,17.77,296.45,89,False,,
1890,119193,41,110.71,17.77,299.78,90,False,,
1891,119195,41,110.71,17.77,303.11,91,False,,
1892,119197,41,110.71,17.77,306.44,92,False,,
1893,119199,41,110.71,17.77,309.77,93,False,,
1894,119201,41,110.71,17.77,313.1,94,False,,
1895,119203,41,110.71,17.77,316.43,95,False,,
1896,119205,41,110.71,17.77,319.76,96,False,,
1897,119207,41,110.71,17.77,323.09,97,False,,
1898,119209,41,110.71,17.77,326.43,98,False,,
1899,119211,41,110.71,17.77,329.76,99,False,,
1900,119213,41,110.71,17.77,333.09,100,False,,
1901,119215,41,110.71,17.77,336.42,101,False,,
1902,119217,41,110.71,17.77,339.75,102,False,,
1903,119219,41,110.71,17.77,343.08,103,False,,
1904,119221,41,110.71,17.77,346.41,104,False,,
1905,119223,41,110.71,17.77,349.74,105,False,,
1906,119225,41,110.71,17.77,353.07,106,False,,
1907,119227,41,110.71,17.77,356.4,107,False,,
1908,119229,41,110.71,17.77,359.73,108,False,,
1909,119231,41,110.71,17.77,363.07,109,False,,
1910,119233,41,110.71,17.77,366.4,110,False,,
1911,119235,41,110.71,17.77,369.73,111,False,,
1912,119237,41,110.71,17.77,373.06,112,False,,
1913,119239,41,110.71,17.77,376.39,113,False,,
1914,119241,41,110.71,17.77,379.72,114,False,,
1915,119243,41,110.71,17.77,383.05,115,False,,
1916,119245,41,110.71,17.77,386.38,116,False,,
1917,119247,41,110.71,17.77,389.71,117,False,,
1918,119249,41,110.71,17.77,393.04,118,False,,
1919,119251,41,110.71,17.77,396.37,119,False,,
1920,119253,41,110.71,17.77,399.7,120,False,,
1921,119255,41,110.71,17.77,403.04,121,False,,
1922,119257,41,110.71,17.77,406.37,122,False,,
1923,119259,41,110.71,17.77,409.7,123,False,,
1924,119261,41,110.71,17.77,413.03,124,False,,
1925,119263,41,110.71,17.77,416.36,125,False,,
1926,119265,41,110.71,17.77,419.69,126,False,,
1927,119267,41,110.71,17.77,423.02,127,False,,
1928,119269,41,110.71,17.77,426.35,128,False,,
1929,119271,41,110.71,17.77,429.68,129,False,,
1930,119273,41,110.71,17.77,433.01,130,False,,
1931,119275,41,110.71,17.77,436.34,131,False,,
1932,119277,41,110.71,17.77,439.68,132,False,,
1933,119279,41,110.71,17.77,443.01,133,False,,
1934,119281,41,110.71,17.77,446.34,134,False,,
1935,119283,41,110.71,17.77,449.67,135,False,,
1936,119285,41,110.71,17.77,453.0,136,False,,
1937,119287,41,110.71,17.77,456.33,137,False,,
1938,119289,41,110.71,17.77,459.66,138,False,,
1939,119291,41,110.92,17.42,462.99,139,False,,
1940,119293,41,110.92,17.42,466.32,140,False,,
1941,119295,41,110.92,17.42,469.65,141,False,,
1942,119297,41,110.71,17.77,472.98,142,False,,
1943,119299,41,110.71,17.77,476.32,143,False,,
1944,119301,41,110.71,17.77,479.65,144,False,,
1945,119303,41,110.71,17.77,482.98,145,False,,
1946,119305,41,110.71,17.77,486.31,146,False,,
1947,119307,41,110.71,17.77,489.64,147,False,,
1948,119309,41,110.71,17.77,492.97,148,False,,
1949,119311,41,110.71,17.77,496.3,149,False,,
1950,119313,41,110.71,17.77,499.63,150,False,,
1951,119315,41,110.71,17.77,502.96,151,False,,
1952,119317,41,110.71,17.77,506.29,152,False,,
1953,119319,41,110.71,17.77,509.62,153,False,,
1954,119321,41,110.71,17.77,512.95,154,False,,
1955,119323,41,110.71,17.77,516.29,155,False,,
1956,119325,41,110.71,17.77,519.62,156,False,,
1957,119327,41,110.71,17.77,522.95,157,False,,
1958,119329,41,110.71,17.77,526.28,158,False,,
1959,119331,41,110.71,17.77,529.61,159,False,,
1960,119333,41,110.71,17.77,532.94,160,False,,
1961,119335,41,110.71,17.77,536.27,161,False,,
1962,119337,41,110.71,17.77,539.6,162,False,,
1963,119339,41,110.71,17.77,542.93,163,False,,
1964,119341,41,110.71,17.77,546.26,164,False,,
1965,119343,41,110.71,17.77,549.59,165,False,,
1966,119345,41,110.71,17.77,552.93,166,False,,
1967,119347,41,110.71,17.77,556.26,167,False,,
1968,119349,41,110.71,17.77,559.59,168,False,,
1969,119351,41,110.71,17.77,562.92,169,False,,
1970,119353,41,110.71,17.77,566.25,170,False,,
1971,119355,41,110.85,17.49,569.58,171,False,,
1972,119357,41,110.85,17.49,572.91,172,False,,
1973,119359,41,110.85,17.49,576.24,173,False,,
1974,119361,41,110.85,17.49,579.57,174,False,,
1975,119363,41,110.85,17.49,582.9,175,False,,
1976,119365,41,110.85,17.49,586.23,176,False,,
1977,119367,41,110.85,17.49,589.56,177,False,,
1978,119369,41,110.85,17.49,592.9,178,False,,
1979,119371,41,110.85,17.49,596.23,179,False,,
1980,119373,41,110.85,17.49,599.56,180,False,,
1981,119375,41,110.85,17.49,602.89,181,False,,
1982,119377,41,110.85,17.49,606.22,182,False,,
1983,119379,41,110.85,17.49,609.55,183,False,,
1984,119381,41,110.85,17.49,612.88,184,False,,
1985,119383,41,110.85,17.49,616.21,185,False,,
1986,119385,41,110.85,17.49,619.54,186,False,,
1987,119387,41,110.85,17.49,622.87,187,False,,
1988,119389,41,110.85,17.49,626.2,188,False,,
1989,119391,41,110.85,17.49,629.54,189,False,,
1990,119393,41,110.85,17.49,632.87,190,False,,
1991,119395,41,110.85,17.49,636.2,191,False,,
1992,119397,41,110.85,17.49,639.53,192,False,,
1993,119399,41,110.92,16.94,642.86,193,False,,
1994,119406,41,111.4,16.32,646.19,194,False,,
1995,119408,41,111.61,15.7,649.52,195,False,,
1996,119410,41,111.61,15.7,652.85,196,False,,
1997,119412,41,111.61,16.11,656.18,197,False,,
1998,119414,41,111.61,16.11,659.51,198,False,,
1999,119416,41,111.61,16.11,662.84,199,False,,
2000,119421,42,162.25,129.27,0.0,0,False,,
2001,119423,42,162.39,129.48,3.33,1,False,,
2002,119425,42,162.6,129.75,6.66,2,False,,
2003,119427,42,163.56,130.1,9.99,3,False,,
2004,119429,42,164.39,130.65,13.32,4,False,,
2005,119431,42,164.39,130.65,16.65,5,False,,
2006,119433,42,164.25,131.2,19.99,6,False,,
2007,119435,42,164.67,131.96,23.32,7,False,,
2008,119437,42,165.01,133.34,26.65,8,False,,
2009,119439,42,165.15,133.62,29.98,9,False,,
2010,119441,42,165.63,134.65,33.31,10,False,,
2011,119443,42,165.63,135.69,36.64,11,False,,
2012,119445,42,165.63,135.69,39.97,12,False,,
2013,119447,42,165.63,136.1,43.3,13,False,,
2014,119449,42,165.63,136.1,46.63,14,False,,
2015,119451,42,165.36,135.9,49.96,15,False,,
2016,119453,42,165.29,135.96,53.29,16,False,,
2017,119455,42,164.94,136.45,56.62,17,False,,
2018,119457,42,164.94,136.72,59.96,18,False,,
2019,119459,42,164.67,137.14,63.29,19,False,,
2020,119461,42,164.46,137.21,66.62,20,False,,
2021,119463,42,164.32,137.34,69.95,21,False,,
2022,119465,42,164.12,137.62,73.28,22,False,,
2023,119467,42,163.7,137.9,76.61,23,False,,
2024,119469,42,163.43,138.1,79.94,24,False,,
2025,119471,42,162.74,138.1,83.27,25,False,,
2026,119473,42,162.25,137.9,86.6,26,False,,
2027,119475,42,161.43,137.41,89.93,27,False,,
2028,119477,42,160.8,137.0,93.26,28,False,,
2029,119479,42,160.67,136.45,96.6,29,False,,
2030,119481,42,160.32,136.38,99.93,30,False,,
2031,119483,42,160.11,136.03,103.26,31,False,,
2032,119485,42,159.84,135.69,106.59,32,False,,
2033,119487,42,159.42,134.79,109.92,33,False,,
2034,119489,42,159.29,133.55,113.25,34,False,,
2035,119491,42,159.29,132.58,116.58,35,False,,
2036,119493,42,159.29,132.38,119.91,36,False,,
2037,119495,42,159.49,132.17,123.24,37,False,,
2038,119497,42,159.7,131.76,126.57,38,False,,
2039,119499,42,159.7,131.76,129.9,39,False,,
2040,119501,42,159.7,131.76,133.23,40,False,,
2041,119503,42,159.7,132.1,136.57,41,False,,
2042,119505,42,160.53,131.89,139.9,42,False,,
2043,119507,42,161.08,131.96,143.23,43,False,,
2044,119509,42,161.63,131.96,146.56,44,False,,
2045,119511,42,162.32,131.62,149.89,45,False,,
2046,119513,42,162.74,131.96,153.22,46,False,,
2047,119515,42,162.74,131.96,156.55,47,False,,
2048,119517,42,162.94,132.1,159.88,48,False,,
2049,119519,42,163.29,132.31,163.21,49,False,,
2050,119521,42,163.29,132.31,166.54,50,False,,
2051,119523,42,163.29,132.31,169.87,51,False,,
2052,119525,42,163.84,133.07,173.21,52,False,,
2053,119527,42,163.84,133.07,176.54,53,False,,
2054,119529,42,163.7,132.93,179.87,54,False,,
2055,119531,42,163.7,132.93,183.2,55,False,,
2056,119533,42,164.12,132.93,186.53,56,False,,
2057,119535,42,164.6,133.34,189.86,57,False,,
2058,119537,42,164.6,133.34,193.19,58,False,,
2059,119539,42,164.94,133.69,196.52,59,False,,
2060,119541,42,165.01,133.89,199.85,60,False,,
2061,119543,42,165.7,134.31,203.18,61,False,,
2062,119545,42,165.7,134.31,206.51,62,False,,
2063,119547,42,165.7,134.31,209.85,63,False,,
2064,119549,42,165.98,134.52,213.18,64,False,,
2065,119551,42,166.53,134.72,216.51,65,False,,
2066,119553,42,166.53,134.72,219.84,66,False,,
2067,119555,42,166.6,135.07,223.17,67,False,,
2068,119557,42,166.6,135.07,226.5,68,False,,
2069,119559,42,166.6,135.07,229.83,69,False,,
2070,119561,42,166.53,135.0,233.16,70,False,,
2071,119563,42,165.84,134.45,236.49,71,False,,
2072,119565,42,165.22,134.03,239.82,72,False,,
2073,119567,42,164.81,133.55,243.15,73,False,,
2074,119569,42,164.32,133.14,246.48,74,False,,
2075,119571,42,164.32,133.14,249.82,75,False,,
2076,119573,42,163.91,133.0,253.15,76,False,,
2077,119575,42,163.7,132.45,256.48,77,False,,
2078,119577,42,162.32,131.69,259.81,78,False,,
2079,119579,42,161.84,131.07,263.14,79,False,,
2080,119581,42,161.63,131.34,266.47,80,False,,
2081,119583,42,161.29,131.27,269.8,81,False,,
2082,119585,42,161.22,131.27,273.13,82,False,,
2083,119587,42,160.39,130.58,276.46,83,False,,
2084,119589,42,159.77,130.31,279.79,84,False,,
2085,119591,42,159.77,130.31,283.12,85,False,,
2086,119593,42,159.22,129.62,286.46,86,False,,
2087,119595,42,159.22,129.62,289.79,87,False,,
2088,119597,42,158.73,129.2,293.12,88,False,,
2089,119599,42,157.91,128.17,296.45,89,False,,
2090,119601,42,157.15,128.37,299.78,90,False,,
2091,119603,42,155.91,128.03,303.11,91,False,,
2092,119605,42,155.91,127.75,306.44,92,False,,
2093,119607,42,156.87,127.06,309.77,93,False,,
2094,119609,42,156.87,127.06,313.1,94,False,,
2095,119611,42,157.29,127.06,316.43,95,False,,
2096,119613,42,156.94,127.13,319.76,96,False,,
2097,119615,42,156.53,127.27,323.09,97,False,,
2098,119617,42,155.56,127.68,326.43,98,False,,
2099,119619,42,154.66,127.48,329.76,99,False,,
2100,119621,42,153.97,127.62,333.09,100,False,,
2101,119623,42,153.63,127.68,336.42,101,False,,
2102,119625,42,153.01,127.2,339.75,102,False,,
2103,119627,42,152.66,126.99,343.08,103,False,,
2104,119629,42,152.46,126.99,346.41,104,False,,
2105,119631,42,151.63,126.72,349.74,105,False,,
2106,119633,42,151.21,126.79,353.07,106,False,,
2107,119635,42,150.45,126.79,356.4,107,False,,
2108,119637,42,150.45,126.79,359.73,108,False,,
2109,119639,42,149.83,126.58,363.07,109,False,,
2110,119641,42,149.21,126.51,366.4,110,False,,
2111,119643,42,147.76,126.17,369.73,111,False,,
2112,119645,42,148.18,126.37,373.06,112,False,,
2113,119647,42,148.18,126.37,376.39,113,False,,
2114,119649,42,148.18,126.37,379.72,114,False,,
2115,119651,42,147.97,126.44,383.05,115,False,,
2116,119653,42,147.14,126.51,386.38,116,False,,
2117,119655,42,146.8,126.37,389.71,117,False,,
2118,119657,42,147.0,126.24,393.04,118,False,,
2119,119659,42,147.0,126.44,396.37,119,False,,
2120,119661,42,147.42,126.44,399.7,120,False,,
2121,119663,42,146.73,126.3,403.04,121,False,,
2122,119665,42,146.73,126.3,406.37,122,False,,
2123,119667,42,146.52,126.37,409.7,123,False,,
2124,119669,42,145.97,126.3,413.03,124,False,,
2125,119671,42,145.69,126.44,416.36,125,False,,
2126,119673,42,145.35,126.37,419.69,126,False,,
2127,119675,42,144.59,126.1,423.02,127,False,,
2128,119677,42,144.52,126.37,426.35,128,False,,
2129,119679,42,144.73,126.44,429.68,129,False,,
2130,119681,42,144.24,126.99,433.01,130,False,,
2131,119683,42,144.38,127.13,436.34,131,False,,
2132,119685,42,144.59,126.79,439.68,132,False,,
2133,119687,42,144.38,127.48,443.01,133,False,,
2134,119689,42,143.83,128.03,446.34,134,False,,
2135,119691,42,143.49,128.86,449.67,135,False,,
2136,119693,42,143.42,129.27,453.0,136,False,,
2137,119695,42,143.42,129.27,456.33,137,False,,
2138,119697,42,143.28,128.93,459.66,138,False,,
2139,119699,42,143.49,128.93,462.99,139,False,,
2140,119701,42,143.49,129.06,466.32,140,False,,
2141,119703,42,143.21,129.69,469.65,141,False,,
2142,119705,42,142.86,129.89,472.98,142,False,,
2143,119707,42,142.59,130.44,476.32,143,False,,
2144,119709,42,142.52,130.65,479.65,144,False,,
2145,119711,42,142.11,131.2,482.98,145,False,,
2146,119713,42,142.11,131.2,486.31,146,False,,
2147,119715,42,141.76,131.55,489.64,147,False,,
2148,119717,42,141.28,132.24,492.97,148,False,,
2149,119719,42,141.0,132.79,496.3,149,False,,
2150,119721,42,140.45,133.07,499.63,150,False,,
2151,119723,42,139.97,133.2,502.96,151,False,,
2152,119725,42,139.97,133.2,506.29,152,False,,
2153,119727,42,139.97,133.41,509.62,153,False,,
2154,119729,42,139.21,133.48,512.95,154,False,,
2155,119731,42,138.38,134.1,516.29,155,False,,
2156,119733,42,137.62,134.1,519.62,156,False,,
2157,119735,42,137.0,134.72,522.95,157,False,,
2158,119737,42,135.21,135.48,526.28,158,False,,
2159,119739,42,134.31,135.48,529.61,159,False,,
2160,119741,42,133.55,135.83,532.94,160,False,,
2161,119743,42,132.24,135.96,536.27,161,False,,
2162,119745,42,131.48,136.24,539.6,162,False,,
2163,119747,42,129.82,136.24,542.93,163,False,,
2164,119749,42,129.41,136.1,546.26,164,False,,
2165,119751,42,129.41,136.1,549.59,165,False,,
2166,119753,42,130.1,136.24,552.93,166,False,,
2167,119755,42,130.17,136.03,556.26,167,False,,
2168,119757,42,130.17,136.03,559.59,168,False,,
2169,119759,42,130.17,136.03,562.92,169,False,,
2170,119761,42,130.1,136.17,566.25,170,False,,
2171,119763,42,129.34,135.96,569.58,171,False,,
2172,119765,42,129.06,135.62,572.91,172,False,,
2173,119767,42,129.41,135.76,576.24,173,False,,
2174,119769,42,129.89,136.03,579.57,174,False,,
2175,119771,42,129.48,136.03,582.9,175,False,,
2176,119773,42,128.86,135.96,586.23,176,False,,
2177,119775,42,129.41,135.83,589.56,177,False,,
2178,119777,42,128.17,135.34,592.9,178,False,,
2179,119779,42,128.1,135.14,596.23,179,False,,
2180,119781,42,128.79,135.07,599.56,180,False,,
2181,119783,42,129.62,135.62,602.89,181,False,,
2182,119785,42,130.38,136.03,606.22,182,False,,
2183,119787,42,131.41,135.96,609.55,183,False,,
2184,119789,42,132.58,136.03,612.88,184,False,,
2185,119791,42,132.79,136.38,616.21,185,False,,
2186,119793,42,133.69,136.38,619.54,186,False,,
2187,119795,42,133.69,136.52,622.87,187,False,,
2188,119797,42,134.45,137.0,626.2,188,False,,
2189,119799,42,134.45,137.0,629.54,189,False,,
2190,119801,42,135.07,137.14,632.87,190,False,,
2191,119803,42,135.96,137.48,636.2,191,False,,
2192,119805,42,135.96,137.48,639.53,192,False,,
2193,119807,42,135.83,136.59,642.86,193,False,,
2194,119809,42,135.83,136.59,646.19,194,False,,
2195,119811,42,136.93,136.52,649.52,195,False,,
2196,119813,42,137.62,136.65,652.85,196,False,,
2197,119815,42,138.03,136.79,656.18,197,False,,
2198,119817,42,138.03,136.79,659.51,198,False,,
2199,119819,42,138.03,136.79,662.84,199,False,,
2200,121821,43,124.74,129.32,0.0,0,False,,
2201,122038,43,124.3,129.06,3.33,1,False,,
2202,122041,43,124.1,129.13,6.66,2,False,,
2203,122045,43,124.1,129.62,9.99,3,False,,
2204,122047,43,125.68,131.27,13.32,4,False,,
2205,122049,43,126.86,132.1,16.65,5,False,,
2206,122051,43,127.06,132.72,19.99,6,False,,
2207,122053,43,127.82,134.17,23.32,7,False,,
2208,122055,43,127.48,133.69,26.65,8,False,,
2209,122057,43,127.34,133.69,29.98,9,False,,
2210,122059,43,127.48,134.38,33.31,10,False,,
2211,122061,43,126.93,134.93,36.64,11,False,,
2212,122063,43,126.79,136.17,39.97,12,False,,
2213,122065,43,126.65,136.52,43.3,13,False,,
2214,122067,43,126.24,135.83,46.63,14,False,,
2215,122069,43,126.24,135.41,49.96,15,False,,
2216,122071,43,126.51,134.31,53.29,16,False,,
2217,122073,43,126.72,134.17,56.62,17,False,,
2218,122075,43,126.72,134.38,59.96,18,False,,
2219,122077,43,126.72,134.38,63.29,19,False,,
2220,122079,43,126.37,135.34,66.62,20,False,,
2221,122081,43,126.17,135.9,69.95,21,False,,
2222,122083,43,126.3,135.69,73.28,22,False,,
2223,122085,43,126.3,135.27,76.61,23,False,,
2224,122087,43,126.17,135.83,79.94,24,False,,
2225,122089,43,126.17,136.72,83.27,25,False,,
2226,122091,43,126.37,135.41,86.6,26,False,,
2227,122093,43,126.37,135.55,89.93,27,False,,
2228,122095,43,126.44,136.31,93.26,28,False,,
2229,122097,43,126.86,137.55,96.6,29,False,,
2230,122099,43,127.34,138.45,99.93,30,False,,
2231,122101,43,127.2,139.35,103.26,31,False,,
2232,122103,43,127.27,140.31,106.59,32,False,,
2233,122105,43,127.41,140.38,109.92,33,False,,
2234,122107,43,127.96,140.93,113.25,34,False,,
2235,122109,43,128.03,141.48,116.58,35,False,,
2236,122111,43,128.1,141.55,119.91,36,False,,
2237,122113,43,129.06,141.55,123.24,37,False,,
2238,122115,43,129.34,141.62,126.57,38,False,,
2239,122117,43,129.75,141.48,129.9,39,False,,
2240,122119,43,130.24,141.35,133.23,40,False,,
2241,122121,43,130.24,141.35,136.57,41,False,,
2242,122123,43,130.58,141.28,139.9,42,False,,
2243,122125,43,131.27,141.21,143.23,43,False,,
2244,122127,43,132.24,140.66,146.56,44,False,,
2245,122129,43,132.93,139.14,149.89,45,False,,
2246,122131,43,132.93,138.93,153.22,46,False,,
2247,122133,43,132.79,138.59,156.55,47,False,,
2248,122135,43,132.65,138.59,159.88,48,False,,
2249,122137,43,132.65,138.59,163.21,49,False,,
2250,122139,43,132.45,138.17,166.54,50,False,,
2251,122141,43,132.45,138.17,169.87,51,False,,
