Spot ID,Track_ID,X (micron),Y (micron),T (sec),Frame
1210733,209,138.28,63.24,183.2,55
1210735,209,137.97,63.29,186.53,56
1210738,209,136.98,62.82,189.86,57
1210741,209,136.52,62.41,193.19,58
1210743,209,136,62.26,196.52,59
1210745,209,135.84,62.2,199.85,60
1210747,209,135.43,62.31,203.18,61
1210749,209,135.07,62.26,206.51,62
1210751,209,134.65,62.26,209.85,63
1210753,209,134.34,62.05,213.18,64
1210755,209,134.24,62,216.51,65
1210757,209,134.5,61.94,219.84,66
1210759,209,134.24,62,223.17,67
1210761,209,134.55,61.94,226.5,68
1210763,209,134.24,61.48,229.83,69
1210765,209,133.57,61.17,233.16,70
1210767,209,133.57,61.22,236.49,71
1210769,209,133.57,61.07,239.82,72
1210771,209,134.08,61.48,243.15,73
1210773,209,134.34,61.74,246.48,74
1210775,209,134.34,61.74,249.82,75
1210777,209,134.14,61.69,253.15,76
1210779,209,133.77,61.58,256.48,77
1210781,209,133.52,61.43,259.81,78
1210783,209,133.52,61.43,263.14,79
1210785,209,133.15,61.43,266.47,80
1210787,209,132.64,61.17,269.8,81
1210789,209,131.81,61.12,273.13,82
1210791,209,131.6,60.81,276.46,83
1210793,209,131.45,60.7,279.79,84
1210795,209,131.45,60.7,283.12,85
1210797,209,131.6,60.7,286.46,86
1210799,209,131.6,60.7,289.79,87
1210801,209,131.6,60.7,293.12,88
1210803,209,131.6,60.7,296.45,89
1210805,209,131.08,60.44,299.78,90
1210807,209,131.08,60.44,303.11,91
1210809,209,130.72,60.7,306.44,92
1210811,209,130.15,60.6,309.77,93
1210813,209,129.94,60.39,313.1,94
1210815,209,129.48,59.77,316.43,95
1210817,209,129.48,59.77,319.76,96
1210819,209,129.48,59.77,323.09,97
1210821,209,129.48,59.77,326.43,98
1210823,209,129.17,59.77,329.76,99
1210825,209,129.01,59.77,333.09,100
1210827,209,129.22,59.67,336.42,101
1210829,209,129.22,59.46,339.75,102
1210831,209,128.86,59.31,343.08,103
1210833,209,128.65,58.74,346.41,104
1210835,209,127.93,58.17,349.74,105
1210837,209,127.93,57.8,353.07,106
1210839,209,127.15,57.49,356.4,107
1210841,209,126.32,56.77,359.73,108
1210843,209,125.75,56.67,363.07,109
1210845,209,125.44,56.46,366.4,110
1210847,209,124.77,56.56,369.73,111
1210849,209,124.56,56.51,373.06,112
1210851,209,124.2,56.25,376.39,113
1210853,209,123.63,56.36,379.72,114
1210855,209,123.73,56.36,383.05,115
1210857,209,123.68,56.36,386.38,116
1210859,209,123.32,56.3,389.71,117
1210861,209,123.48,56.3,393.04,118
1210863,209,123.42,56.25,396.37,119
1210865,209,122.96,56.2,399.7,120
1210867,209,122.75,56.2,403.04,121
1210869,209,122.54,56.2,406.37,122
1210871,209,122.54,56.2,409.7,123
1210873,209,122.54,56.2,413.03,124
1210875,209,122.18,56.36,416.36,125
1210877,209,122.18,56.36,419.69,126
1210879,209,122.34,56.36,423.02,127
1210881,209,122.44,56.36,426.35,128
1210883,209,122.44,56.36,429.68,129
1210885,209,122.44,56.36,433.01,130
1210887,209,122.44,56.36,436.34,131
1210889,209,122.44,56.36,439.68,132
1210891,209,122.44,56.36,443.01,133
1210893,209,122.44,56.36,446.34,134
1210895,209,122.44,56.36,449.67,135
1210897,209,122.18,56.25,453,136
1210899,209,122.18,56.25,456.33,137
1210901,209,121.87,56.3,459.66,138
1210903,209,121.35,56.36,462.99,139
1210905,209,121.1,56.36,466.32,140
1210907,209,120.99,56.77,469.65,141
1210909,209,120.58,57.03,472.98,142
1210912,209,120.09,56.96,476.32,143
1210914,209,119.82,57.06,479.65,144
1210916,209,119.78,57.17,482.98,145
1210918,209,119.37,57.24,486.31,146
1210920,209,118.68,57.3,489.64,147
1210922,209,118.44,57.34,492.97,148
1210924,209,118.23,57.44,496.3,149
1210926,209,117.58,57.55,499.63,150
1210928,209,117.47,57.72,502.96,151
1210930,209,117.27,57.89,506.29,152
1210932,209,116.89,57.99,509.62,153
1210934,209,116.37,58.31,512.95,154
1210936,209,115.85,58.55,516.29,155
1210938,209,115.61,58.82,519.62,156
1210940,209,115.4,59,522.95,157
1210942,209,115.23,59.1,526.28,158
1210944,209,114.71,59.62,529.61,159
1210946,209,114.44,59.96,532.94,160
1210948,209,114.06,60.2,536.27,161
1210950,209,113.68,60.58,539.6,162
1210952,209,113.54,60.82,542.93,163
1210954,209,112.95,61.2,546.26,164
1210956,209,112.4,61.72,549.59,165
1210958,209,112.06,61.82,552.93,166
1210960,209,112.06,61.82,556.26,167
1210962,209,111.37,62.51,559.59,168
1210964,209,110.49,62.77,562.92,169
1210966,209,110.18,62.93,566.25,170
1210968,209,109.87,62.93,569.58,171
1210970,209,108.88,63.19,572.91,172
1210972,209,108.52,63.24,576.24,173
1210974,209,108.16,63.39,579.57,174
1210976,209,107.8,63.34,582.9,175
1210978,209,107.64,63.34,586.23,176
1210980,209,107.33,63.29,589.56,177
1210982,209,106.76,62.93,592.9,178
1210984,209,105.93,62.57,596.23,179
1210986,209,105.41,62.31,599.56,180
1210988,209,104.79,62,602.89,181
1210990,209,103.97,61.58,606.22,182
1210992,209,103.09,61.12,609.55,183
1210994,209,104.9,61.58,612.88,184
1210996,209,105.36,61.84,616.21,185
1210998,209,105.36,61.84,619.54,186
1211000,209,105.36,61.84,622.87,187
1211002,209,105.36,61.84,626.2,188
1211004,209,105.36,61.84,629.54,189
1211006,209,104.79,61.74,632.87,190
1211008,209,104.79,61.74,636.2,191
1211010,209,104.95,62.05,639.53,192
1211012,209,104.95,62.41,642.86,193
1211014,209,104.95,62.41,646.19,194
1211016,209,104.85,62.46,649.52,195
1211018,209,104.95,62.72,652.85,196
1211020,209,104.95,62.72,656.18,197
1211022,209,104.95,62.72,659.51,198
1211024,209,104.43,61.89,662.84,199
1211081,213,135.9,61.38,149.89,45
1211084,213,134.93,61.51,153.22,46
1211086,213,134.93,61.86,156.55,47
1211088,213,135.9,61.72,159.88,48
1211090,213,135.76,61.72,163.21,49
1211092,213,134.45,61.65,166.54,50
1211094,213,133.55,61.38,169.87,51
1211096,213,133,61.03,173.21,52
1211098,213,132.86,60.69,176.54,53
1211100,213,132.72,60.82,179.87,54
1211102,213,132.24,60.62,183.2,55
1211104,213,132.31,60.41,186.53,56
1211106,213,132.24,60.13,189.86,57
1211108,213,131.76,59.65,193.19,58
1211110,213,131.34,59.51,196.52,59
1211112,213,130.93,59.17,199.85,60
1211114,213,130.72,59.03,203.18,61
1211118,215,132.03,57.55,236.49,71
1211125,215,131.07,56.37,239.82,72
1211128,215,130.38,55.2,243.15,73
1211131,215,130.41,55.55,246.48,74
1211134,215,130.13,55.51,249.82,75
1211137,215,129.89,54.41,253.15,76
1211140,215,129.93,53.34,256.48,77
1211144,215,129.84,52.16,259.81,78
1211147,215,129.94,51.39,263.14,79
1211150,215,129.89,50.72,266.47,80
1211153,215,129.89,50.82,269.8,81
1211159,216,131.34,44.68,286.46,86
1211161,216,132.03,43.5,289.79,87
1211163,216,132.24,42.75,293.12,88
1211165,216,132.58,42.06,296.45,89
1211167,216,132.86,41.43,299.78,90
1211169,216,133.27,40.95,303.11,91
1211171,216,133.07,40.74,306.44,92
1211173,216,133.14,40.61,309.77,93
1211175,216,133.55,40.19,313.1,94
1211177,216,133.55,39.78,316.43,95
1211179,216,133.62,39.57,319.76,96
1211181,216,133.89,38.67,323.09,97
1211183,216,134.45,38.12,326.43,98
1211185,216,135.07,37.16,329.76,99
1211187,216,135.69,36.67,333.09,100
1211189,216,136.65,35.98,336.42,101
1211191,216,136.72,35.91,339.75,102
1211193,216,136.93,35.85,343.08,103
1211195,216,137.34,35.64,346.41,104
1211197,216,137.34,35.64,349.74,105
1211199,216,137.34,35.64,353.07,106
1211201,216,137.9,35.22,356.4,107
1211203,216,138.17,35.02,359.73,108
1211205,216,138.66,34.81,363.07,109
1211207,216,139,34.6,366.4,110
1211209,216,139.62,34.12,369.73,111
1211212,217,130.31,40.12,299.78,90
1211214,217,130.31,40.12,303.11,91
1211216,217,131.07,39.36,306.44,92
1211218,217,130.93,39.5,309.77,93
1211220,217,131.13,39.16,313.1,94
1211222,217,131.2,39.02,316.43,95
1211224,217,131.62,38.74,319.76,96
1211226,217,131.89,38.33,323.09,97
1211228,217,132.31,37.36,326.43,98
1211230,217,132.93,37.02,329.76,99
1211232,217,133.34,36.6,333.09,100
1211234,217,133.34,36.19,336.42,101
1211236,217,133.27,36.19,339.75,102
1211238,217,133.34,36.19,343.08,103
1211240,217,133.34,36.19,346.41,104
1211242,217,133.34,36.19,349.74,105
1211244,217,133.34,36.19,353.07,106
1211246,217,133.34,36.19,356.4,107
1211248,217,133.34,36.19,359.73,108
1211250,217,134.03,35.64,363.07,109
1211252,217,134.86,35.22,366.4,110
1211254,217,135.14,35.09,369.73,111
1211256,217,135.21,34.81,373.06,112
1211258,217,135.76,34.6,376.39,113
1211260,217,135.83,34.81,379.72,114
1211262,217,136.17,34.47,383.05,115
1211264,217,136.45,34.05,386.38,116
1211266,217,136.93,33.64,389.71,117
1211268,217,137.28,33.22,393.04,118
1211270,217,137.55,32.88,396.37,119
1211272,217,137.83,32.81,399.7,120
1211274,217,137.83,32.67,403.04,121
1211276,217,137.76,32.6,406.37,122
1211278,217,137.83,32.4,409.7,123
1211280,217,137.9,32.19,413.03,124
1211282,217,138.31,31.77,416.36,125
1211284,217,138.86,31.15,419.69,126
1211286,217,139.35,30.39,423.02,127
1211288,217,139.83,29.98,426.35,128
1211290,217,140.17,29.43,429.68,129
1211292,217,140.31,29.01,433.01,130
1211294,217,140.79,28.26,436.34,131
1211296,217,141.07,27.15,439.68,132
1211298,217,141.35,25.7,443.01,133
1211300,217,141.55,25.56,446.34,134
1211302,217,141.83,25.15,449.67,135
1211306,217,142.11,24.74,453,136
1211310,217,142.31,24.32,456.33,137
1211313,217,142.38,24.32,459.66,138
1211315,217,142.52,24.12,462.99,139
1211317,217,142.86,23.7,466.32,140
1211319,217,143.21,23.43,469.65,141
1211321,217,143.9,23.36,472.98,142
1211323,217,143.97,23.15,476.32,143
1211325,217,144.11,22.87,479.65,144
1211327,217,144.52,22.46,482.98,145
1211329,217,145.49,21.7,486.31,146
1211331,217,145.9,21.29,489.64,147
1211333,217,146.04,21.01,492.97,148
1211335,217,146.8,20.46,496.3,149
1211337,217,147.07,19.98,499.63,150
1211339,217,147.07,19.98,502.96,151
1211341,217,147.07,19.63,506.29,152
1211343,217,147.21,19.84,509.62,153
1211345,217,147.63,19.63,512.95,154
1211347,217,147.83,19.08,516.29,155
1211349,217,147.97,19.01,519.62,156
1211351,217,148.38,18.53,522.95,157
1211353,217,148.18,18.94,526.28,158
1211355,217,148.38,18.46,529.61,159
1211357,217,148.59,18.25,532.94,160
1211359,217,148.73,18.04,536.27,161
1211361,217,148.87,17.84,539.6,162
1211363,217,149.14,17.63,542.93,163
1211365,217,149.07,17.56,546.26,164
1211367,217,149.14,17.42,549.59,165
1211369,217,149.28,17.01,552.93,166
1211371,217,149.7,15.9,556.26,167
1211373,217,149.76,15.21,559.59,168
1211375,217,149.76,14.87,562.92,169
1211377,217,149.76,14.87,566.25,170
1211379,217,149.7,14.46,569.58,171
1211381,217,149.63,14.04,572.91,172
1211383,217,149.63,13.56,576.24,173
1211385,217,149.21,13.35,579.57,174
1211387,217,149.14,13.35,582.9,175
1211389,217,149.14,13.14,586.23,176
1211391,217,149.21,12.87,589.56,177
1211393,217,149.21,12.73,592.9,178
1211395,217,149.21,12.66,596.23,179
1211397,217,149.28,12.52,599.56,180
1211399,217,149.35,12.18,602.89,181
1211401,217,149.28,11.63,606.22,182
1211403,217,149.28,11.49,609.55,183
1211405,217,149.28,11.49,612.88,184
1211407,217,149.28,11.21,616.21,185
1211409,217,149.28,10.73,619.54,186
1211411,217,149.35,9.9,622.87,187
1211413,217,149.49,9.35,626.2,188
1211415,217,149.49,8.8,629.54,189
1211417,217,149.49,8.52,632.87,190
1211419,217,149.56,7.9,636.2,191
1211421,217,149.56,7.83,639.53,192
1211423,217,149.56,7.56,642.86,193
1211425,217,149.7,6.8,646.19,194
1211427,217,149.7,6.8,649.52,195
1211429,217,149.7,6.8,652.85,196
1211431,217,149.7,6.59,656.18,197
1211433,217,149.63,5.97,659.51,198
1211435,217,149.63,5.97,662.84,199
1215127,220,141.9,24.05,439.68,132
1215159,220,141.97,23.91,443.01,133
1215161,220,142.24,23.77,446.34,134
1215163,220,142.24,23.49,449.67,135
1215166,220,142.24,23.63,453,136
1215168,220,142.11,23.15,456.33,137
1215170,220,142.24,23.01,459.66,138
1215172,220,142.24,23.15,462.99,139
1215174,220,142.52,22.94,466.32,140
1215176,220,142.93,22.74,469.65,141
1215178,220,143.55,22.46,472.98,142
1215180,220,143.62,22.18,476.32,143
1215182,220,143.49,22.46,479.65,144
1215184,220,143.49,22.39,482.98,145
1215189,221,144.66,20.94,486.31,146
1215191,221,144.66,20.94,489.64,147
1215194,221,145.28,20.67,492.97,148
1215196,221,145.69,20.67,496.3,149
1215198,221,145.69,20.67,499.63,150
1215200,221,145.14,21.42,502.96,151
1215202,221,144.73,21.84,506.29,152
1215204,221,144.87,21.91,509.62,153
1215206,221,145.07,21.91,512.95,154
1215209,222,147.97,13.01,579.57,174
1215213,222,148.11,13.28,582.9,175
1215215,222,148.11,13.01,586.23,176
1215217,222,148.25,12.87,589.56,177
1215219,222,148.25,12.66,592.9,178
1215221,222,148.25,12.66,596.23,179
1215223,222,148.38,12.32,599.56,180
1215225,222,148.45,11.9,602.89,181
1215227,222,148.52,11.42,606.22,182
1215229,222,148.52,11.42,609.55,183
1215231,222,148.52,11.28,612.88,184
1215233,222,148.38,11.14,616.21,185
1215235,222,148.38,10.8,619.54,186
1215237,222,148.66,10.45,622.87,187
1215239,222,148.66,9.76,626.2,188
1215241,222,148.59,9.35,629.54,189
1215243,222,148.45,9.42,632.87,190
1215245,222,148.52,9.42,636.2,191
1215247,222,148.66,9.35,639.53,192
1215249,222,148.66,9.35,642.86,193
1215251,222,148.66,9.07,646.19,194
1215253,222,148.66,9,649.52,195
1215255,222,148.73,8.59,652.85,196
1215257,222,148.87,8.25,656.18,197
1215259,222,148.66,8.52,659.51,198
1215261,222,148.66,8.52,662.84,199
1215320,223,59.77,106.97,79.94,24
1215323,223,59.77,107.02,83.27,25
1215326,223,59.77,106.61,86.6,26
1215330,223,59.82,106.35,89.93,27
1215333,223,59.98,106.4,93.26,28
1215336,223,59.98,105.88,96.6,29
1215338,223,59.98,105.88,99.93,30
1215340,223,59.98,105.88,103.26,31
1215342,223,59.98,105.88,106.59,32
1215344,223,59.98,105.67,109.92,33
1215346,223,59.98,105.67,113.25,34
1215348,223,59.98,105.67,116.58,35
1215350,223,59.98,105.67,119.91,36
1215352,223,59.98,105.67,123.24,37
1215354,223,59.98,105.67,126.57,38
1215356,223,59.98,105.67,129.9,39
1215358,223,59.98,105.67,133.23,40
1215360,223,59.98,105.67,136.57,41
1215364,223,60.03,105.31,139.9,42
1215366,223,60.03,105.31,143.23,43
1215368,223,59.82,105.62,146.56,44
1215370,223,59.82,105.62,149.89,45
1215372,223,59.82,105.62,153.22,46
1215374,223,59.82,105.62,156.55,47
1215376,223,59.82,105.62,159.88,48
1215378,223,59.82,105.62,163.21,49
1215380,223,59.82,105.62,166.54,50
1215382,223,59.82,105.62,169.87,51
1215384,223,59.82,105.62,173.21,52
1215386,223,59.82,105.62,176.54,53
1215388,223,59.82,105.62,179.87,54
1215390,223,59.82,105.62,183.2,55
1215392,223,59.82,105.62,186.53,56
1215394,223,59.82,105.62,189.86,57
1215396,223,59.82,105.62,193.19,58
1215398,223,59.82,105.62,196.52,59
1215400,223,59.82,105.62,199.85,60
1215402,223,59.82,105.62,203.18,61
1215404,223,59.82,105.62,206.51,62
1215406,223,59.82,105.62,209.85,63
1215408,223,59.82,105.62,213.18,64
1215410,223,59.82,105.62,216.51,65
1215412,223,59.82,105.62,219.84,66
1215414,223,59.82,105.62,223.17,67
1215416,223,59.82,105.62,226.5,68
1215418,223,59.82,105.62,229.83,69
1215420,223,59.82,105.62,233.16,70
1215422,223,59.82,105.62,236.49,71
1215424,223,59.82,105.62,239.82,72
1215426,223,59.82,105.62,243.15,73
1215428,223,59.77,105.88,246.48,74
1215430,223,59.77,105.88,249.82,75
1215432,223,59.77,105.88,253.15,76
1215434,223,59.77,105.88,256.48,77
1215436,223,59.77,105.88,259.81,78
1215438,223,59.77,105.88,263.14,79
1215440,223,59.77,105.88,266.47,80
1215442,223,59.77,105.88,269.8,81
1215444,223,59.77,105.88,273.13,82
1215446,223,59.77,105.88,276.46,83
1215448,223,59.77,105.88,279.79,84
1215450,223,59.77,105.88,283.12,85
1215452,223,59.77,105.88,286.46,86
1215456,223,59.77,105.88,289.79,87
1215458,223,59.77,105.88,293.12,88
1215460,223,59.77,105.88,296.45,89
1215462,223,59.77,105.88,299.78,90
1215464,223,59.77,105.88,303.11,91
1215466,223,59.46,106.35,306.44,92
1215468,223,59.46,106.35,309.77,93
1215470,223,59.05,106.66,313.1,94
1215472,223,59.05,106.66,316.43,95
1215474,223,59.05,106.66,319.76,96
1215476,223,59.05,106.66,323.09,97
1215478,223,59.05,106.66,326.43,98
1215480,223,59.05,106.66,329.76,99
1215482,223,59.05,106.97,333.09,100
1215484,223,59.05,106.97,336.42,101
1215486,223,59.05,106.97,339.75,102
1215488,223,59.05,106.97,343.08,103
1215490,223,59.05,106.97,346.41,104
1215492,223,59.05,106.97,349.74,105
1215494,223,59.05,106.66,353.07,106
1215496,223,59.05,106.66,356.4,107
1215498,223,59.05,106.66,359.73,108
1215500,223,59.05,106.4,363.07,109
1215502,223,59.05,106.4,366.4,110
1215504,223,59.05,106.4,369.73,111
1215506,223,59.05,106.55,373.06,112
1215508,223,59.05,106.55,376.39,113
1215510,223,59.05,106.55,379.72,114
1215512,223,59.05,106.55,383.05,115
1215514,223,59.05,106.66,386.38,116
1215516,223,58.94,106.29,389.71,117
1215518,223,58.94,106.04,393.04,118
1215520,223,58.94,106.04,396.37,119
1215522,223,58.94,105.26,399.7,120
1215524,223,58.94,104.95,403.04,121
1215526,223,59,104.33,406.37,122
1215528,223,58.89,104.02,409.7,123
1215530,223,58.89,103.29,413.03,124
1215532,223,58.89,103.29,416.36,125
1215534,223,58.63,102.41,419.69,126
1215537,223,58.62,102.22,423.02,127
1215539,223,58.13,101.6,426.35,128
1215541,223,58.13,101.6,429.68,129
1215543,223,58.13,101.6,433.01,130
1215545,223,58.06,101.33,436.34,131
1215547,223,57.86,100.84,439.68,132
1215549,223,57.58,100.43,443.01,133
1215551,223,57.24,99.6,446.34,134
1215553,223,57.17,98.64,449.67,135
1215555,223,56.96,98.08,453,136
1215557,223,56.89,97.81,456.33,137
1215559,223,56.89,97.81,459.66,138
1215561,223,56.96,97.26,462.99,139
1215563,223,56.82,96.77,466.32,140
1215565,223,56.68,96.63,469.65,141
1215567,223,56.55,96.15,472.98,142
1215569,223,56.55,96.15,476.32,143
1215571,223,56.41,96.15,479.65,144
1215573,223,56.2,95.46,482.98,145
1215575,223,55.92,94.56,486.31,146
1215577,223,55.58,94.22,489.64,147
1215579,223,55.23,93.87,492.97,148
1215581,223,54.96,93.32,496.3,149
1215583,223,54.68,93.25,499.63,150
1215585,223,53.92,92.77,502.96,151
1215587,223,53.44,92.43,506.29,152
1215589,223,53.03,92.36,509.62,153
1215591,223,52.61,92.01,512.95,154
1215593,223,52.2,91.74,516.29,155
1215595,223,51.72,91.18,519.62,156
1215597,223,51.09,90.77,522.95,157
1215599,223,49.71,90.01,526.28,158
1215601,223,48.61,89.46,529.61,159
1215603,223,48.06,89.11,532.94,160
1215605,223,47.23,88.7,536.27,161
1215607,223,47.16,88.91,539.6,162
1215609,223,47.02,88.7,542.93,163
1215611,223,46.47,88.49,546.26,164
1215613,223,46.47,88.49,549.59,165
1215615,223,46.2,88.49,552.93,166
1215620,223,46.26,88.6,556.26,167
1215622,223,46.26,88.6,559.59,168
1215624,223,46.26,88.6,562.92,169
1215626,223,46.11,88.44,566.25,170
1215628,223,45.8,87.92,569.58,171
1215630,223,45.8,87.92,572.91,172
1215632,223,45.54,87.82,576.24,173
1215634,223,45.38,87.77,579.57,174
1215636,223,45.38,87.77,582.9,175
1215638,223,45.38,87.77,586.23,176
1215640,223,45.38,87.77,589.56,177
1215642,223,45.38,87.77,592.9,178
1215644,223,45.38,87.77,596.23,179
1215646,223,45.13,87.98,599.56,180
1215648,223,44.45,88.49,602.89,181
1215650,223,44.35,88.85,606.22,182
1215652,223,43.73,88.96,609.55,183
1215654,223,43.57,89.79,612.88,184
1215656,223,43.21,89.94,616.21,185
1215658,223,43.06,90.2,619.54,186
1215660,223,42.8,90.56,622.87,187
1215662,223,42.28,91.13,626.2,188
1215664,223,41.76,91.86,629.54,189
1215666,223,41.45,92.32,632.87,190
1215668,223,41.3,92.37,636.2,191
1215670,223,41.24,92.27,639.53,192
1215672,223,41.24,92.27,642.86,193
1215674,223,40.88,92.37,646.19,194
1215676,223,40.57,92.63,649.52,195
1215678,223,40.37,92.37,652.85,196
1215680,223,40.62,92.12,656.18,197
1215682,223,40.62,92.12,659.51,198
1215684,223,40.37,92.68,662.84,199
1215284,227,57.13,124.87,0,0
1215288,227,57.29,124.04,3.33,1
1215290,227,57.39,122.7,6.66,2
1215292,227,57.44,121.82,9.99,3
1215294,227,57.49,121.15,13.32,4
1215296,227,57.7,120.06,16.65,5
1215298,227,57.75,119.39,19.99,6
1215300,227,57.86,118.71,23.32,7
1215302,227,58.22,117.63,26.65,8
1215304,227,58.53,116.28,29.98,9
1215306,227,58.74,115.51,33.31,10
1215308,227,58.89,114.68,36.64,11
1215310,227,59.2,113.75,39.97,12
1215312,227,59.67,112.56,43.3,13
1215314,227,59.72,111.47,46.63,14
1215316,227,59.98,111.06,49.96,15
1218091,231,60.75,106.04,86.6,26
1218093,231,60.75,106.04,89.93,27
1218095,231,60.75,106.04,93.26,28
1218097,231,60.75,106.04,96.6,29
1218099,231,60.65,105.78,99.93,30
1218101,231,60.65,105.78,103.26,31
1218103,231,60.75,105.67,106.59,32
1218105,231,60.75,105.67,109.92,33
1218107,231,60.75,105.67,113.25,34
1218109,231,60.75,105.67,116.58,35
1218111,231,60.7,105.83,119.91,36
1218113,231,60.6,105.83,123.24,37
1218115,231,60.65,105.73,126.57,38
1218117,231,60.65,105.73,129.9,39
1218119,231,60.65,105.73,133.23,40
1218121,231,60.6,105.47,136.57,41
1218123,231,60.6,105.36,139.9,42
1218125,231,60.6,105.21,143.23,43
1218127,231,60.65,105.47,146.56,44
1218129,231,60.65,105.26,149.89,45
1218131,231,60.44,105.41,153.22,46
1218133,231,60.6,105.26,156.55,47
1218135,231,60.6,105.26,159.88,48
1218137,231,60.6,105.26,163.21,49
1218139,231,60.6,105.26,166.54,50
1218141,231,60.6,105.26,169.87,51
1218143,231,60.6,105.26,173.21,52
1218145,231,60.6,105.26,176.54,53
1218147,231,60.6,105.26,179.87,54
1218149,231,60.6,105.26,183.2,55
1218151,231,60.6,105.26,186.53,56
1218153,231,60.6,105.26,189.86,57
1218155,231,60.6,105.26,193.19,58
1218157,231,60.6,105.41,196.52,59
1218159,231,60.6,105.41,199.85,60
1218161,231,60.6,105.36,203.18,61
1218163,231,60.6,105.26,206.51,62
1218165,231,60.6,105.26,209.85,63
1218167,231,60.6,105.26,213.18,64
1218169,231,60.6,105.47,216.51,65
1218171,231,60.6,105.47,219.84,66
1218173,231,60.6,105.47,223.17,67
1218175,231,60.6,105.47,226.5,68
1218177,231,60.6,105.47,229.83,69
1218179,231,60.6,105.47,233.16,70
1218181,231,60.6,105.47,236.49,71
1218183,231,60.6,105.47,239.82,72
1218185,231,60.6,105.47,243.15,73
1218187,231,60.6,105.47,246.48,74
1218189,231,60.6,105.47,249.82,75
1218191,231,60.6,105.47,253.15,76
1218193,231,60.55,105.47,256.48,77
1218195,231,60.55,105.47,259.81,78
