,Track ID,x (micron),y (micron),t (sec),Frame,Group,Classification,Together,squared displacement,dt,vx,vy,speed,diff time autocorrelation
855,26,32.25616954,17.25250154,606.8904322,182,J,HTT,FALSE,962.3556845175059,1.0,-0.010294851574211544,0.12353824287856142,0.12396645281065954,0.030523394937913936
856,26,32.32483621,17.42416822,610.224995,183,J,HTT,FALSE,964.9040808174133,1.0,0.020589706146926217,0.05147426686656604,0.05543948185785316,0.006147072513418486
857,26,32.32483621,17.42416822,613.5595578,184,J,HTT,FALSE,964.9040808174133,1.0,0.0,0.0,0.0,0.0
858,26,32.11883619,17.42416822,616.8941206,185,J,HTT,FALSE,952.2995292526026,1.0,-0.061769121439279644,0.0,0.061769121439279644,0.0
859,26,32.11883619,17.42416822,620.2286834,186,J,HTT,FALSE,952.2995292526026,1.0,0.0,0.0,0.0,0.0
860,26,32.11883619,17.42416822,623.5632462,187,J,HTT,FALSE,952.2995292526026,1.0,0.0,0.0,0.0,0.0
861,26,32.11883619,17.42416822,626.897809,188,J,HTT,FALSE,952.2995292526026,1.0,0.0,0.0,0.0,0.0
862,26,32.05016952,17.38983488,630.2323719,189,J,HTT,FALSE,948.4446678233809,1.0,-0.020589706146928347,-0.010294854572713607,0.023019991961123296,-0.0
863,26,32.05016952,17.38983488,633.5669347,190,J,HTT,FALSE,948.4446678233809,1.0,0.0,0.0,0.0,-0.0
864,26,32.05016952,17.56150156,636.9014975,191,J,HTT,FALSE,946.829268032213,1.0,0.0,0.05147426686656711,0.05147426686656711,0.0
865,26,32.2218362,17.63016824,640.2360603,192,J,HTT,FALSE,956.6739342520859,1.0,0.05147426686656711,0.020589709145427213,0.05543948297146951,0.0010598401832567178
866,26,32.29050287,17.73316824,643.5706231,193,J,HTT,FALSE,959.9533625526678,1.0,0.020589706146926217,0.03088455772113989,0.03711861938228836,0.001695744089474506
867,26,32.42783622,17.5958349,646.9051859,194,J,HTT,FALSE,969.6345715958131,1.0,0.04117941529235556,-0.041179412293853496,0.05823648547678216,-0.00042393587574029524
868,26,32.15316953,17.9735016,650.2397487,195,J,HTT,FALSE,949.470300615068,1.0,-0.082358827586208,0.11324338830584675,0.14002514587160236,-0.008054784540763379
869,26,31.87850284,18.55716832,653.5743116,196,J,HTT,FALSE,928.2068397772703,1.0,-0.08235882758620693,0.17501250974512747,0.1934227366383355,0.02660198608082291
