,Track ID,x (micron),y (micron),t (sec),Frame,Group,Classification,squared displacement,dt,vx,vy,speed
0,21,9.21850082,90.89750809,0.0,0,A,P,0.0,,,,
1,21,9.21850082,90.69150807,3.334562814,1,A,P,0.04243600824000235,1.0,0.0,-0.061769121439281774,0.061769121439281774
2,21,9.270000825,90.58850806,6.669125628,2,A,P,0.09813326905500543,1.0,0.015442280359820443,-0.030884560719640887,0.034529988612168425
3,21,9.32150083,90.38250804,10.00368844,3,A,P,0.27583405356000024,1.0,0.015442280359819911,-0.06176912143927751,0.06367015302393651
4,21,9.270000825,90.38250804,13.33825126,4,A,P,0.26787730201500015,1.0,-0.015442280359819911,0.0,0.015442280359819911
5,21,9.270000825,90.22800803,16.67281407,5,A,P,0.45088258085500943,1.0,0.0,-0.0463268395802119,0.0463268395802119
6,21,9.21850082,90.25375803,20.00737688,6,A,P,0.41441413975000635,1.0,-0.015442280359820443,0.007721139430285505,0.01726499397084186
7,21,9.295750827,90.22800803,23.3419397,7,A,P,0.4541978939215096,1.0,0.023163420389805615,-0.007721139430285505,0.024416388722675025
8,21,9.295750827,90.35675804,26.67650251,8,A,P,0.2983781801565025,1.0,0.0,0.03860570014992639,0.03860570014992639
9,21,9.295750827,90.35675804,30.01106533,9,A,P,0.2983781801565025,1.0,0.0,0.0,0.0
10,21,9.295750827,90.35675804,33.34562814,10,A,P,0.2983781801565025,1.0,0.0,0.0,0.0
11,21,9.55325085,90.76875808,36.68019095,11,A,P,0.12863414766000242,1.0,0.07721140119939988,0.12353824287855929,0.1456821812326291
12,21,9.347250832,90.76875808,40.01475377,12,A,P,0.033153130665001695,1.0,-0.06176912083957998,0.0,0.06176912083957998
13,21,8.858000788,90.66575807,43.34931658,13,A,P,0.18366834484200398,1.0,-0.14670166236881568,-0.030884560719640887,0.1499174233790695
14,21,8.626250768,90.04775801,46.6838794,14,A,P,1.0728353225540195,1.0,-0.06949026086956515,-0.18530736431784106,0.1979083515826083
15,21,8.420250749,89.867508,50.01844221,15,A,P,1.6981033612515162,1.0,-0.06176912113943061,-0.054047979010493144,0.08207684424645212
16,21,8.137000724,89.55850797,53.35300503,16,A,P,2.962563779008045,1.0,-0.08493254122938507,-0.09265368215892267,0.12569105527955385
17,21,7.673500683,89.12075793,56.68756784,17,A,P,5.543866554390062,1.0,-0.1389805220389804,-0.1312593823088448,0.19116644828611268
