frame,Area,X,Y,x,y,particle
83,2.695,38.853,29.084,38.853,29.084,11
83,1.369,14.828,19.305,14.828,19.305,19
83,1.39,18.002,20.453,18.002,20.453,22
83,1.835,37.137,20.86,37.137,20.86,21
83,1.082,34.112,20.764,34.112,20.764,56
83,1.05,36.276,22.242,36.276,22.242,63
83,1.655,45.653,23.232,45.653,23.232,37
83,1.793,47.822,23.356,47.822,23.356,33
83,2.652,30.235,17.865,30.235,17.865,20
84,1.591,19.339,42.196,19.339,42.196,12
84,1.835,12.198,41.029,12.198,41.029,50
84,1.082,50.379,35.556,50.379,35.556,30
84,1.178,49.656,38.498,49.656,38.498,5
84,2.727,11.355,38.225,11.355,38.225,29
84,1.857,24.805,43.383,24.805,43.383,44
84,1.623,20.134,39.572,20.134,39.572,60
84,2.313,32.001,45.228,32.001,45.228,4
84,2.207,20.709,46.245,20.709,46.245,70
84,2.546,17.951,45.725,17.951,45.725,13
84,1.358,7.608,46.062,7.608,46.062,3
84,1.252,48.202,47.407,48.202,47.407,41
84,1.793,22.9,48.575,22.9,48.575,71
84,1.857,8.908,49.109,8.908,49.109,32
84,1.262,20.121,33.881,20.121,33.881,24
84,1.814,35.479,48.813,35.479,48.813,84
84,1.549,17.037,26.965,17.037,26.965,38
84,1.793,47.699,23.398,47.699,23.398,33
84,2.673,39.071,28.754,39.071,28.754,11
84,2.578,15.902,6.994,15.902,6.994,54
84,1.061,39.122,5.94,39.122,5.94,65
84,1.114,41.59,7.781,41.59,7.781,61
84,1.485,1.87,9.242,1.87,9.242,0
84,1.581,4.771,9.977,4.771,9.977,16
84,2.461,33.459,15.743,33.459,15.743,17
84,1.549,41.557,9.863,41.557,9.863,58
84,1.379,14.881,19.317,14.881,19.317,19
84,1.432,18.064,20.47,18.064,20.47,22
84,1.814,37.253,20.935,37.253,20.935,21
84,1.072,34.083,20.746,34.083,20.746,56
84,1.04,36.241,22.229,36.241,22.229,63
84,1.506,45.501,23.287,45.501,23.287,37
84,2.578,30.195,17.901,30.195,17.901,20
85,1.846,24.825,43.435,24.825,43.435,44
85,1.22,49.621,38.577,49.621,38.577,5
85,1.56,20.132,39.537,20.132,39.537,60
85,1.835,12.369,40.542,12.369,40.542,50
85,1.644,19.342,42.192,19.342,42.192,12
85,1.156,27.211,42.433,27.211,42.433,15
85,2.228,32.028,45.285,32.028,45.285,4
85,1.814,8.81,49.31,8.81,49.31,32
85,2.472,17.754,45.69,17.754,45.69,13
85,1.347,7.578,46.061,7.578,46.061,3
85,2.238,20.73,46.149,20.73,46.149,70
85,1.072,48.124,47.509,48.124,47.509,41
85,1.793,22.625,48.376,22.625,48.376,71
85,1.804,36.022,48.64,36.022,48.64,84
85,2.673,11.487,37.931,11.487,37.931,29
85,1.655,17.192,26.513,17.192,26.513,38
85,2.567,39.478,27.999,39.478,27.999,11
85,1.252,16.859,5.922,16.859,5.922,54
85,1.072,38.875,5.875,38.875,5.875,65
85,1.209,41.292,7.706,41.292,7.706,61
85,1.156,14.915,8.047,14.915,8.047,83
85,1.602,41.516,9.844,41.516,9.844,58
85,1.475,1.874,9.264,1.874,9.264,0
85,1.57,4.778,9.983,4.778,9.983,16
85,2.429,33.463,15.892,33.463,15.892,17
85,1.337,20.253,33.998,20.253,33.998,24
85,1.241,14.86,19.316,14.86,19.316,19
85,1.496,18.096,20.471,18.096,20.471,22
85,1.761,37.189,20.902,37.189,20.902,21
85,1.156,34.175,20.802,34.175,20.802,56
85,1.018,36.339,22.306,36.339,22.306,63
85,1.538,45.638,23.259,45.638,23.259,37
85,1.867,47.842,23.36,47.842,23.36,33
85,2.599,30.175,17.915,30.175,17.915,20
86,1.178,49.736,38.3,49.736,38.3,5
86,1.825,12.379,39.857,12.379,39.857,50
86,1.57,20.15,39.53,20.15,39.53,60
86,1.57,19.361,42.152,19.361,42.152,12
86,1.05,27.21,42.548,27.21,42.548,15
86,1.825,25.047,43.571,25.047,43.571,44
86,2.09,31.972,45.209,31.972,45.209,4
86,2.238,20.778,46.169,20.778,46.169,70
86,1.347,7.466,46.114,7.466,46.114,3
86,1.241,48.157,47.503,48.157,47.503,41
86,1.782,36.945,48.187,36.945,48.187,84
86,1.782,22.791,48.617,22.791,48.617,71
86,2.737,11.583,37.836,11.583,37.836,29
86,2.504,17.802,45.695,17.802,45.695,13
86,1.846,8.408,49.605,8.408,49.605,32
86,1.337,20.374,34.108,20.374,34.108,24
86,2.546,40.084,27.358,40.084,27.358,11
86,1.061,50.425,35.343,50.425,35.343,30
86,1.125,38.864,5.92,38.864,5.92,65
86,1.156,41.332,7.721,41.332,7.721,61
86,1.241,14.928,8.052,14.928,8.052,83
86,1.475,1.865,9.264,1.865,9.264,0
86,1.623,4.796,9.985,4.796,9.985,16
86,2.461,33.477,15.965,33.477,15.965,17
86,2.589,30.258,17.87,30.258,17.87,20
86,1.305,16.849,5.938,16.849,5.938,54
86,1.475,17.9,20.407,17.9,20.407,22
86,2.005,37.323,21.033,37.323,21.033,21
86,1.072,34.246,20.831,34.246,20.831,56
86,1.072,36.347,22.339,36.347,22.339,63
86,1.549,45.604,23.268,45.604,23.268,37
86,1.804,47.935,23.31,47.935,23.31,33
86,1.549,17.19,26.296,17.19,26.296,38
86,1.475,14.827,19.267,14.827,19.267,19
87,2.758,11.683,37.704,11.683,37.704,29
87,1.146,49.698,38.374,49.698,38.374,5
87,1.825,12.561,39.078,12.561,39.078,50
87,1.591,20.151,39.547,20.151,39.547,60
87,1.782,25.155,43.633,25.155,43.633,44
87,2.079,31.958,45.261,31.958,45.261,4
87,2.429,17.298,45.724,17.298,45.724,13
87,1.305,48.149,47.497,48.149,47.497,41
87,2.238,20.726,46.177,20.726,46.177,70
87,1.772,37.935,47.678,37.935,47.678,84
87,1.761,22.558,48.883,22.558,48.883,71
87,1.103,50.379,35.338,50.379,35.338,30
87,1.337,7.54,46.115,7.54,46.115,3
87,1.231,20.871,34.534,20.871,34.534,24
87,1.581,19.36,42.157,19.36,42.157,12
87,1.655,16.975,25.996,16.975,25.996,38
87,1.082,39.023,5.873,39.023,5.873,65
87,1.178,41.41,7.758,41.41,7.758,61
87,1.655,41.661,9.952,41.661,9.952,58
87,1.538,1.828,9.272,1.828,9.272,0
87,1.623,4.722,9.967,4.722,9.967,16
87,2.504,33.815,16.393,33.815,16.393,17
87,2.599,30.217,17.897,30.217,17.897,20
87,2.472,15.899,6.989,15.899,6.989,54
87,1.464,17.948,20.422,17.948,20.422,22
87,2.62,40.62,26.937,40.62,26.937,11
87,1.888,37.339,21.058,37.339,21.058,21
87,1.029,34.241,20.821,34.241,20.821,56
87,1.04,36.319,22.346,36.319,22.346,63
87,1.591,45.707,23.271,45.707,23.271,37
87,1.793,47.962,23.319,47.962,23.319,33
87,1.432,14.782,19.248,14.782,19.248,19
88,1.167,49.594,38.658,49.594,38.658,5
88,1.538,20.137,39.588,20.137,39.588,60
88,1.634,19.348,42.204,19.348,42.204,12
88,1.825,24.73,43.294,24.73,43.294,44
88,1.963,31.915,45.28,31.915,45.28,4
88,2.493,16.628,45.914,16.628,45.914,13
88,2.292,20.796,46.162,20.796,46.162,70
88,1.273,48.128,47.548,48.128,47.548,41
88,1.75,38.127,47.56,38.127,47.56,84
88,1.814,22.605,48.981,22.605,48.981,71
88,1.878,12.412,38.065,12.412,38.065,50
88,2.758,6.206,46.321,6.206,46.321,3
88,2.78,11.725,37.314,11.725,37.314,29
88,1.008,50.371,35.632,50.371,35.632,30
88,1.613,41.785,10.026,41.785,10.026,58
88,1.316,21.152,34.713,21.152,34.713,24
88,1.252,16.895,5.861,16.895,5.861,54
88,1.103,38.956,5.812,38.956,5.812,65
88,1.093,41.299,7.678,41.299,7.678,61
88,1.156,14.931,8.029,14.931,8.029,83
88,1.475,1.808,9.247,1.808,9.247,0
88,1.57,4.689,9.972,4.689,9.972,16
88,2.483,34.312,17.309,34.312,17.309,17
88,1.241,14.825,19.266,14.825,19.266,19
88,1.475,17.942,20.439,17.942,20.439,22
88,1.878,37.34,21.068,37.34,21.068,21
88,1.008,34.219,20.8,34.219,20.8,56
88,1.814,48.054,23.323,48.054,23.323,33
88,1.666,17.531,25.012,17.531,25.012,38
88,2.589,41.346,26.692,41.346,26.692,11
88,2.578,30.241,17.868,30.241,17.868,20
89,1.591,20.125,39.587,20.125,39.587,60
89,1.252,49.74,38.338,49.74,38.338,5
89,2.705,11.723,36.614,11.723,36.614,29
89,1.103,50.39,35.323,50.39,35.323,30
89,1.613,19.286,42.566,19.286,42.566,12
89,1.888,12.46,37.385,12.46,37.385,50
89,1.135,27.051,43.007,27.051,43.007,15
89,1.878,22.795,49.28,22.795,49.28,71
89,2.069,31.95,45.382,31.95,45.382,4
89,2.578,15.886,46.147,15.886,46.147,13
89,1.453,7.551,46.128,7.551,46.128,3
89,2.249,20.878,46.157,20.878,46.157,70
89,1.188,48.136,47.53,48.136,47.53,41
89,1.804,38.461,47.274,38.461,47.274,84
89,1.867,24.642,43.252,24.642,43.252,44
89,1.358,21.211,34.8,21.211,34.8,24
89,1.835,18.018,24.217,18.018,24.217,38
89,2.716,41.337,26.56,41.337,26.56,11
89,1.167,38.911,5.765,38.911,5.765,65
89,1.241,41.237,7.655,41.237,7.655,61
89,1.103,14.952,8.003,14.952,8.003,83
89,1.56,41.707,9.994,41.707,9.994,58
89,1.422,1.832,9.237,1.832,9.237,0
89,1.549,4.755,9.968,4.755,9.968,16
89,2.504,34.657,18.017,34.657,18.017,17
89,1.209,16.867,5.921,16.867,5.921,54
89,1.231,14.867,19.257,14.867,19.257,19
89,1.369,17.898,20.433,17.898,20.433,22
89,1.072,34.228,20.818,34.228,20.818,56
89,1.772,37.441,21.12,37.441,21.12,21
89,1.008,18.239,22.599,18.239,22.599,90
89,1.39,45.778,23.174,45.778,23.174,37
89,1.804,48.133,23.294,48.133,23.294,33
89,2.642,30.236,17.88,30.236,17.88,20
90,1.284,21.307,34.862,21.307,34.862,24
90,1.05,50.385,35.332,50.385,35.332,30
90,4.519,12.08,36.997,12.08,36.997,29
90,1.209,49.772,38.393,49.772,38.393,5
90,1.56,20.131,39.577,20.131,39.577,60
90,1.061,27.067,43.079,27.067,43.079,15
90,1.56,19.047,43.614,19.047,43.614,12
90,2.727,6.215,46.361,6.215,46.361,3
90,2.122,32.014,45.345,32.014,45.345,4
90,2.557,15.524,46.234,15.524,46.234,13
90,2.334,20.936,46.163,20.936,46.163,70
90,1.199,48.158,47.498,48.158,47.498,41
90,1.676,38.549,47.234,38.549,47.234,84
90,2.61,41.182,26.447,41.182,26.447,11
90,1.804,22.838,49.293,22.838,49.293,71
90,1.772,24.786,43.347,24.786,43.347,44
90,1.029,16.54,25.102,16.54,25.102,38
90,1.804,18.161,24.046,18.161,24.046,90
90,1.103,38.719,5.608,38.719,5.608,65
90,1.22,16.866,5.959,16.866,5.959,54
90,1.135,41.063,7.527,41.063,7.527,61
90,1.156,14.918,8.04,14.918,8.04,83
90,1.602,41.577,9.888,41.577,9.888,58
90,1.506,1.85,9.242,1.85,9.242,0
90,1.56,4.714,9.926,4.714,9.926,16
90,1.92,48.327,23.26,48.327,23.26,33
90,2.62,30.186,17.912,30.186,17.912,20
90,1.305,14.827,19.256,14.827,19.256,19
90,1.411,17.988,20.482,17.988,20.482,22
90,1.125,34.108,20.818,34.108,20.818,56
90,1.857,37.901,21.31,37.901,21.31,21
90,1.04,36.323,22.289,36.323,22.289,63
90,1.411,45.911,23.192,45.911,23.192,37
90,2.514,34.804,18.399,34.804,18.399,17
91,1.91,12.88,36.011,12.88,36.011,50
91,1.156,49.956,38.337,49.956,38.337,5
91,1.591,20.163,39.53,20.163,39.53,60
91,1.125,27.486,42.205,27.486,42.205,15
91,1.634,19.029,43.618,19.029,43.618,12
91,1.825,24.982,43.468,24.982,43.468,44
91,2.292,21.054,46.151,21.054,46.151,70
91,2.504,15.148,46.277,15.148,46.277,13
91,1.358,7.517,46.163,7.517,46.163,3
91,1.135,48.157,47.535,48.157,47.535,41
91,1.729,38.528,47.172,38.528,47.172,84
91,1.835,22.362,48.729,22.362,48.729,71
91,2.811,11.709,36.707,11.709,36.707,29
91,2.164,31.952,45.137,31.952,45.137,4
91,1.326,21.314,34.872,21.314,34.872,24
91,2.536,41.367,26.366,41.367,26.366,11
91,1.093,50.365,35.292,50.365,35.292,30
91,1.093,38.639,5.564,38.639,5.564,65
91,1.326,16.886,5.932,16.886,5.932,54
91,1.178,40.986,7.487,40.986,7.487,61
91,1.273,14.89,8.058,14.89,8.058,83
91,1.464,4.707,9.979,4.707,9.979,16
91,2.546,34.953,18.683,34.953,18.683,17
91,1.517,1.791,9.221,1.791,9.221,0
91,1.22,14.876,19.318,14.876,19.318,19
91,1.337,17.948,20.456,17.948,20.456,22
91,2.175,34.959,21.376,34.959,21.376,56
91,1.74,38.319,21.488,38.319,21.488,21
91,1.464,46.036,23.13,46.036,23.13,37
91,1.782,48.593,23.191,48.593,23.191,33
91,1.676,18.179,24.008,18.179,24.008,90
91,2.642,30.182,17.918,30.182,17.918,20
92,1.825,25.298,43.705,25.298,43.705,44
92,1.125,50.355,35.504,50.355,35.504,30
92,1.22,50.067,38.599,50.067,38.599,5
92,1.655,20.146,39.512,20.146,39.512,60
92,1.125,27.548,42.141,27.548,42.141,15
92,1.581,18.974,44.288,18.974,44.288,12
92,2.737,11.753,36.688,11.753,36.688,29
92,2.536,14.852,46.501,14.852,46.501,13
92,2.642,6.288,46.317,6.288,46.317,3
92,2.366,21.122,46.132,21.122,46.132,70
92,1.114,48.237,47.43,48.237,47.43,41
92,1.719,38.572,47.17,38.572,47.17,84
92,1.814,22.245,48.725,22.245,48.725,71
92,2.122,31.924,45.271,31.924,45.271,4
92,1.835,13.14,35.45,13.14,35.45,50
92,1.825,48.855,23.15,48.855,23.15,33
92,2.652,41.743,26.294,41.743,26.294,11
92,1.358,21.416,34.928,21.416,34.928,24
92,2.567,15.926,6.937,15.926,6.937,54
92,1.146,38.971,5.943,38.971,5.943,65
92,1.167,41.353,7.746,41.353,7.746,61
92,1.517,4.63,9.948,4.63,9.948,16
92,2.546,30.153,17.922,30.153,17.922,20
92,2.493,35.197,19.105,35.197,19.105,17
92,1.422,1.786,9.202,1.786,9.202,0
92,1.125,33.661,20.456,33.661,20.456,56
92,1.273,17.904,20.469,17.904,20.469,22
92,1.708,38.61,21.692,38.61,21.692,21
92,1.072,35.839,22.018,35.839,22.018,63
92,1.475,46.239,23.098,46.239,23.098,37
92,1.697,18.187,23.944,18.187,23.944,90
92,1.135,14.769,19.285,14.769,19.285,19
93,1.125,27.494,42.201,27.494,42.201,15
93,2.801,11.703,36.599,11.703,36.599,29
93,1.093,50.339,35.49,50.339,35.49,30
93,1.178,50.085,38.54,50.085,38.54,5
93,1.591,20.128,39.574,20.128,39.574,60
93,1.74,25.407,43.771,25.407,43.771,44
93,1.825,22.202,48.739,22.202,48.739,71
93,1.581,18.963,44.491,18.963,44.491,12
93,2.451,14.937,46.71,14.937,46.71,13
93,2.737,6.174,46.319,6.174,46.319,3
93,2.334,21.144,46.156,21.144,46.156,70
93,1.072,48.192,47.474,48.192,47.474,41
93,1.655,38.653,47.15,38.653,47.15,84
93,1.231,21.238,34.806,21.238,34.806,24
93,2.005,31.876,45.251,31.876,45.251,4
93,1.835,13.376,34.658,13.376,34.658,50
93,2.642,42.522,26.163,42.522,26.163,11
93,1.846,48.844,23.131,48.844,23.131,33
93,1.146,39.012,5.918,39.012,5.918,65
93,1.093,41.458,7.666,41.458,7.666,61
93,1.22,14.976,7.983,14.976,7.983,83
93,1.506,41.642,9.889,41.642,9.889,58
93,1.496,1.717,9.197,1.717,9.197,0
93,1.581,4.635,9.951,4.635,9.951,16
93,2.514,30.141,17.929,30.141,17.929,20
93,1.252,16.929,5.879,16.929,5.879,54
93,1.146,14.802,19.282,14.802,19.282,19
93,1.061,33.838,20.527,33.838,20.527,56
93,1.167,17.974,20.492,17.974,20.492,22
93,1.708,39.044,21.989,39.044,21.989,21
93,1.029,35.932,22.073,35.932,22.073,63
93,1.475,46.169,23.058,46.169,23.058,37
93,1.581,18.207,23.965,18.207,23.965,90
93,2.546,35.426,19.478,35.426,19.478,17
94,1.029,50.322,35.558,50.322,35.558,30
94,1.061,50.083,38.604,50.083,38.604,5
94,1.581,20.137,39.546,20.137,39.546,60
94,1.072,27.422,42.32,27.422,42.32,15
94,1.782,25.591,43.929,25.591,43.929,44
94,2.069,31.917,45.229,31.917,45.229,4
94,2.398,21.666,46.096,21.666,46.096,70
94,2.599,14.911,46.795,14.911,46.795,13
94,1.358,7.547,46.105,7.547,46.105,3
94,1.114,48.161,47.521,48.161,47.521,41
94,1.782,22.154,48.74,22.154,48.74,71
94,2.769,11.705,36.577,11.705,36.577,29
94,1.644,18.919,44.732,18.919,44.732,12
94,1.284,21.319,34.87,21.319,34.87,24
94,1.687,38.767,47.111,38.767,47.111,84
94,2.589,43.084,26.069,43.084,26.069,11
94,2.525,15.889,6.967,15.889,6.967,83
94,1.114,39.041,6.006,39.041,6.006,65
94,1.135,41.465,7.659,41.465,7.659,61
94,1.496,41.701,9.931,41.701,9.931,58
94,1.496,1.707,9.208,1.707,9.208,0
94,1.538,4.616,9.958,4.616,9.958,16
94,2.695,30.172,17.916,30.172,17.916,20
94,1.867,13.391,34.052,13.391,34.052,50
94,1.082,14.891,19.325,14.891,19.325,19
94,1.326,17.977,20.5,17.977,20.5,22
94,2.058,35.009,21.43,35.009,21.43,63
94,1.761,39.425,22.113,39.425,22.113,21
94,1.432,46.213,23.083,46.213,23.083,37
94,1.708,18.261,23.917,18.261,23.917,90
94,1.835,48.871,23.124,48.871,23.124,33
94,2.578,35.737,19.766,35.737,19.766,17
95,1.05,50.282,35.511,50.282,35.511,30
95,1.008,50.105,38.644,50.105,38.644,5
95,1.56,20.136,39.557,20.136,39.557,60
95,1.125,27.352,42.457,27.352,42.457,15
95,1.804,25.451,43.814,25.451,43.814,44
95,2.079,31.844,45.245,31.844,45.245,4
95,1.602,18.803,44.689,18.803,44.689,12
95,2.536,14.635,47.007,14.635,47.007,13
95,2.302,20.743,46.193,20.743,46.193,70
95,1.188,48.154,47.553,48.154,47.553,41
95,1.782,38.739,47.09,38.739,47.09,84
95,1.814,22.068,48.659,22.068,48.659,71
95,2.727,11.738,36.556,11.738,36.556,29
95,1.464,7.475,46.119,7.475,46.119,3
95,1.252,21.131,34.735,21.131,34.735,24
95,1.878,13.437,33.941,13.437,33.941,50
95,2.567,43.251,26.069,43.251,26.069,11
95,2.44,15.893,6.965,15.893,6.965,83
95,1.125,38.772,5.796,38.772,5.796,65
95,1.167,41.125,7.571,41.125,7.571,61
95,1.549,41.716,9.911,41.716,9.911,58
95,1.517,4.591,9.953,4.591,9.953,16
95,2.61,30.188,17.904,30.188,17.904,20
95,1.528,1.714,9.227,1.714,9.227,0
95,2.514,36.55,20.524,36.55,20.524,17
95,1.294,17.92,20.48,17.92,20.48,22
95,1.74,40.473,22.676,40.473,22.676,21
95,1.358,46.529,22.992,46.529,22.992,37
95,1.857,48.869,23.045,48.869,23.045,33
95,1.666,18.127,24.055,18.127,24.055,90
95,1.178,14.843,19.308,14.843,19.308,19
96,1.029,27.34,42.478,27.34,42.478,15
96,2.758,11.682,36.662,11.682,36.662,29
96,1.04,50.251,35.72,50.251,35.72,30
96,1.231,50.089,38.726,50.089,38.726,5
96,1.57,20.126,39.569,20.126,39.569,60
96,1.814,25.517,43.848,25.517,43.848,44
96,1.846,22.027,48.605,22.027,48.605,71
96,1.602,18.805,44.696,18.805,44.696,12
96,1.379,7.471,46.118,7.471,46.118,3
96,2.217,20.853,46.155,20.853,46.155,70
96,2.557,14.569,47.13,14.569,47.13,13
96,1.676,38.867,47.07,38.867,47.07,84
96,1.262,21.183,34.795,21.183,34.795,24
96,2.143,31.791,45.246,31.791,45.246,4
96,1.867,13.386,33.74,13.386,33.74,50
96,2.398,15.928,6.909,15.928,6.909,83
96,1.772,18.146,24.11,18.146,24.11,90
96,2.578,43.777,25.934,43.777,25.934,11
96,1.072,38.568,5.766,38.568,5.766,65
96,1.199,41.038,7.506,41.038,7.506,61
96,1.613,41.694,9.866,41.694,9.866,58
96,1.538,4.697,9.989,4.697,9.989,16
96,2.599,30.254,17.876,30.254,17.876,20
96,1.241,14.846,19.309,14.846,19.309,19
96,1.453,1.793,9.206,1.793,9.206,0
96,1.262,17.926,20.469,17.926,20.469,22
96,1.05,34.138,20.771,34.138,20.771,56
96,1.018,36.222,22.286,36.222,22.286,63
96,1.846,41.228,22.771,41.228,22.771,21
96,1.782,49.522,22.918,49.522,22.918,33
96,1.22,46.945,22.913,46.945,22.913,37
96,2.525,37.112,20.89,37.112,20.89,17
97,1.05,27.352,42.455,27.352,42.455,15
97,1.008,50.242,36.028,50.242,36.028,30
97,1.316,10.97,38.415,10.97,38.415,92
97,1.188,50.022,39.005,50.022,39.005,5
97,1.56,20.138,39.547,20.138,39.547,60
97,1.772,25.558,43.876,25.558,43.876,44
97,1.814,21.992,48.565,21.992,48.565,71
97,1.591,18.654,44.361,18.654,44.361,12
97,2.292,21.087,46.131,21.087,46.131,70
97,2.525,6.131,46.272,6.131,46.272,3
97,2.504,14.402,47.233,14.402,47.233,13
97,1.029,48.215,47.523,48.215,47.523,41
97,1.719,38.968,47.043,38.968,47.043,84
97,1.358,12.175,35.51,12.175,35.51,29
97,2.058,31.774,45.283,31.774,45.283,4
97,1.305,21.18,34.788,21.18,34.788,24
97,2.61,30.257,17.875,30.257,17.875,20
97,2.514,44.388,25.911,44.388,25.911,11
97,1.146,16.943,5.781,16.943,5.781,54
97,1.135,40.822,7.35,40.822,7.35,61
97,1.22,15.015,7.895,15.015,7.895,83
97,1.538,41.674,9.856,41.674,9.856,58
97,1.464,1.824,9.223,1.824,9.223,0
97,1.528,4.684,9.973,4.684,9.973,16
97,1.772,13.316,33.314,13.316,33.314,50
97,1.241,38.489,5.448,38.489,5.448,65
97,1.262,17.974,20.484,17.974,20.484,22
97,1.114,34.227,20.813,34.227,20.813,56
97,2.483,38.062,21.445,38.062,21.445,17
97,1.729,50.396,22.668,50.396,22.668,33
97,1.676,18.043,24.26,18.043,24.26,90
97,1.782,42.234,23.555,42.234,23.555,21
97,1.135,14.827,19.297,14.827,19.297,19
98,1.273,50.033,39.088,50.033,39.088,5
98,1.602,20.143,39.505,20.143,39.505,60
98,1.029,27.404,42.318,27.404,42.318,15
98,1.867,25.11,43.588,25.11,43.588,44
98,1.644,18.66,44.33,18.66,44.33,12
98,2.101,31.776,45.357,31.776,45.357,4
98,1.167,48.067,47.743,48.067,47.743,41
98,2.525,6.116,46.244,6.116,46.244,3
98,2.578,13.859,47.815,13.859,47.815,13
98,1.687,39.55,47.087,39.55,47.087,84
98,1.793,21.964,48.529,21.964,48.529,71
98,2.822,11.504,37.094,11.504,37.094,92
98,2.355,21.472,46.027,21.472,46.027,70
98,1.199,21.324,34.884,21.324,34.884,24
98,1.793,13.251,32.998,13.251,32.998,50
98,1.231,38.383,5.471,38.383,5.471,65
98,2.472,15.893,6.975,15.893,6.975,83
98,1.22,40.787,7.303,40.787,7.303,61
98,1.581,41.705,9.89,41.705,9.89,58
98,1.581,4.657,9.986,4.657,9.986,16
98,2.536,30.227,17.886,30.227,17.886,20
98,1.231,15.219,19.47,15.219,19.47,19
98,1.496,1.78,9.226,1.78,9.226,0
98,1.018,34.219,20.835,34.219,20.835,56
98,2.483,38.394,21.691,38.394,21.691,17
98,1.729,50.784,22.587,50.784,22.587,33
98,1.666,18.191,23.989,18.191,23.989,90
98,1.687,43.678,24.034,43.678,24.034,21
98,2.599,44.512,25.917,44.512,25.917,11
98,1.39,18.456,20.615,18.456,20.615,22
99,1.591,18.532,44.148,18.532,44.148,12
99,1.231,50.046,39.237,50.046,39.237,5
99,1.517,20.157,39.499,20.157,39.499,60
99,1.188,27.347,42.362,27.347,42.362,15
99,1.973,25.121,43.614,25.121,43.614,44
99,2.143,31.784,45.418,31.784,45.418,4
99,1.284,7.499,46.036,7.499,46.036,3
99,1.22,48.172,47.592,48.172,47.592,41
99,2.62,13.497,48.148,13.497,48.148,13
99,1.708,39.942,47.047,39.942,47.047,84
99,1.825,21.982,48.552,21.982,48.552,71
99,1.018,50.211,36.265,50.211,36.265,30
99,2.345,22.003,45.859,22.003,45.859,70
99,1.4,21.351,34.893,21.351,34.893,24
99,2.801,11.674,36.836,11.674,36.836,92
99,2.504,44.663,25.863,44.663,25.863,11
99,2.313,15.906,6.935,15.906,6.935,83
99,1.199,40.29,6.955,40.29,6.955,61
99,1.496,41.706,9.964,41.706,9.964,58
99,1.475,1.759,9.233,1.759,9.233,0
99,1.602,4.694,9.995,4.694,9.995,16
99,2.472,30.226,17.876,30.226,17.876,20
99,1.326,15.274,19.476,15.274,19.476,19
99,1.326,18.459,20.637,18.459,20.637,22
99,1.146,38.041,5.088,38.041,5.088,65
99,2.451,38.757,22.01,38.757,22.01,17
99,1.125,34.244,20.851,34.244,20.851,56
99,1.75,44.057,23.868,44.057,23.868,21
99,1.719,18.317,23.922,18.317,23.922,90
99,1.857,13.267,32.793,13.267,32.793,50
99,1.464,48.412,22.439,48.412,22.439,37
99,1.666,51.376,22.185,51.376,22.185,33
100,1.443,21.348,34.897,21.348,34.897,24
100,2.758,11.723,36.549,11.723,36.549,92
100,1.082,50.098,36.179,50.098,36.179,30
100,1.146,49.974,39.26,49.974,39.26,5
100,1.57,20.153,39.512,20.153,39.512,60
100,1.114,27.424,42.349,27.424,42.349,15
100,1.878,25.321,43.751,25.321,43.751,44
100,2.132,31.814,45.479,31.814,45.479,4
100,2.281,22.754,45.516,22.754,45.516,70
100,1.178,48.082,47.633,48.082,47.633,41
100,1.75,40.408,46.96,40.408,46.96,84
100,2.557,13.469,48.204,13.469,48.204,13
100,1.846,13.136,32.518,13.136,32.518,50
100,1.804,21.969,48.558,21.969,48.558,71
100,1.602,18.592,44.22,18.592,44.22,12
100,2.546,6.239,46.232,6.239,46.232,3
100,2.472,44.678,25.794,44.678,25.794,11
100,1.772,18.313,23.957,18.313,23.957,90
100,1.782,44.271,23.725,44.271,23.725,21
100,1.103,37.64,4.63,37.64,4.63,65
100,1.252,16.92,5.852,16.92,5.852,54
100,1.125,39.837,6.59,39.837,6.59,61
100,1.517,1.762,9.213,1.762,9.213,0
100,1.591,41.745,10.002,41.745,10.002,58
100,1.56,4.613,9.965,4.613,9.965,16
100,1.22,14.933,8.0,14.933,8.0,83
100,1.262,15.287,19.487,15.287,19.487,19
100,1.273,18.556,20.672,18.556,20.672,22
100,1.135,34.184,20.772,34.184,20.772,56
100,2.514,39.308,22.434,39.308,22.434,17
100,1.103,48.873,22.125,48.873,22.125,37
100,1.719,51.616,22.055,51.616,22.055,33
100,1.029,36.374,22.311,36.374,22.311,63
100,2.536,30.19,17.884,30.19,17.884,20
101,1.804,25.214,43.653,25.214,43.653,44
101,2.758,11.608,36.681,11.608,36.681,92
101,1.114,50.034,36.34,50.034,36.34,30
101,1.178,49.923,39.426,49.923,39.426,5
101,1.56,20.158,39.482,20.158,39.482,60
101,1.05,27.386,42.454,27.386,42.454,15
101,1.666,18.389,43.939,18.389,43.939,12
101,2.345,23.389,45.25,23.389,45.25,70
101,1.284,7.588,46.07,7.588,46.07,3
101,1.114,48.143,47.579,48.143,47.579,41
101,1.814,40.354,46.991,40.354,46.991,84
101,2.589,13.481,48.205,13.481,48.205,13
101,1.369,21.413,34.939,21.413,34.939,24
101,2.143,31.828,45.545,31.828,45.545,4
101,1.846,13.02,32.15,13.02,32.15,50
101,1.804,21.951,48.568,21.951,48.568,71
101,1.761,44.457,23.746,44.457,23.746,21
101,2.631,44.741,25.692,44.741,25.692,11
101,1.231,16.917,5.881,16.917,5.881,54
