 ,Label,Area,X,Y,XM,YM
1927,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:84/200 - Series 1,4.307,19.745,40.862,19.745,40.862
1928,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:84/200 - Series 1,2.504,12.182,41.067,12.182,41.067
1929,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:84/200 - Series 1,4.859,25.959,42.935,25.959,42.935
1930,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:84/200 - Series 1,6.906,32.529,44.142,32.529,44.142
1931,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:84/200 - Series 1,6.461,7.163,45.387,7.163,45.387
1932,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:84/200 - Series 1,5.485,10.114,47.734,10.114,47.734
1933,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:84/200 - Series 1,6.440,19.306,45.981,19.306,45.981
1934,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:84/200 - Series 1,2.429,48.222,47.396,48.222,47.396
1935,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:84/200 - Series 1,2.493,22.874,48.564,22.874,48.564
1936,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:84/200 - Series 1,4.328,35.595,49.120,35.595,49.120
1937,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:85/200 - Series 1,6.896,34.547,2.565,34.547,2.565
1938,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:85/200 - Series 1,6.938,14.715,7.638,14.715,7.638
1939,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:85/200 - Series 1,4.275,3.371,9.634,3.371,9.634
1940,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:85/200 - Series 1,2.461,54.103,11.360,54.103,11.360
1941,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:85/200 - Series 1,1.920,9.430,13.360,9.430,13.360
1942,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:85/200 - Series 1,3.427,33.471,15.903,33.471,15.903
1943,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:85/200 - Series 1,4.000,30.167,17.930,30.167,17.930
1944,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:85/200 - Series 1,2.886,51.269,20.091,51.269,20.091
1945,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:85/200 - Series 1,4.689,16.463,19.897,16.463,19.897
1946,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:85/200 - Series 1,9.113,36.115,21.234,36.115,21.234
1947,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:85/200 - Series 1,6.323,17.132,25.198,17.132,25.198
1948,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:85/200 - Series 1,6.079,46.709,23.301,46.709,23.301
1949,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:85/200 - Series 1,2.366,41.745,25.214,41.745,25.214
1950,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:85/200 - Series 1,3.215,19.149,29.587,19.149,29.587
1951,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:85/200 - Series 1,6.100,20.279,33.394,20.279,33.394
1952,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:85/200 - Series 1,6.609,50.260,37.363,50.260,37.363
1953,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:85/200 - Series 1,7.034,11.185,38.068,11.185,38.068
1954,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:85/200 - Series 1,4.297,19.742,40.865,19.742,40.865
1955,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:85/200 - Series 1,2.567,12.367,40.554,12.367,40.554
1956,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:85/200 - Series 1,4.732,26.003,42.965,26.003,42.965
1957,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:85/200 - Series 1,3.575,32.363,42.772,32.363,42.772
1958,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:85/200 - Series 1,6.525,7.118,45.427,7.118,45.427
1959,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:85/200 - Series 1,3.289,32.049,45.349,32.049,45.349
1960,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:85/200 - Series 1,6.376,19.245,45.915,19.245,45.915
1961,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:85/200 - Series 1,2.429,48.163,47.494,48.163,47.494
1962,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:85/200 - Series 1,2.546,22.618,48.392,22.618,48.392
1963,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:85/200 - Series 1,4.371,36.222,48.914,36.222,48.914
1964,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:86/200 - Series 1,3.193,33.533,1.630,33.533,1.630
1965,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:86/200 - Series 1,3.565,35.890,3.816,35.890,3.816
1966,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:86/200 - Series 1,7.023,14.708,7.652,14.708,7.652
1967,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:86/200 - Series 1,4.286,3.378,9.640,3.378,9.640
1968,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:86/200 - Series 1,2.567,54.145,11.258,54.145,11.258
1969,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:86/200 - Series 1,1.973,9.420,13.365,9.420,13.365
1970,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:86/200 - Series 1,3.437,33.473,15.953,33.473,15.953
1971,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:86/200 - Series 1,3.862,30.255,17.889,30.255,17.889
1972,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:86/200 - Series 1,2.981,51.228,19.586,51.228,19.586
1973,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:86/200 - Series 1,4.700,16.421,19.874,16.421,19.874
1974,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:86/200 - Series 1,9.240,36.162,21.280,36.162,21.280
1975,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:86/200 - Series 1,3.628,17.205,24.142,17.205,24.142
1976,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:86/200 - Series 1,6.121,46.781,23.282,46.781,23.282
1977,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:86/200 - Series 1,2.557,17.188,26.336,17.188,26.336
1978,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:86/200 - Series 1,9.315,19.965,32.178,19.965,32.178
1979,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:86/200 - Series 1,6.493,50.335,37.162,50.335,37.162
1980,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:86/200 - Series 1,9.495,11.576,38.476,11.576,38.476
1981,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:86/200 - Series 1,4.265,19.759,40.871,19.759,40.871
1982,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:86/200 - Series 1,4.710,26.088,43.060,26.088,43.060
1983,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:86/200 - Series 1,6.822,31.841,43.699,31.841,43.699
1984,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:86/200 - Series 1,6.471,7.041,45.455,7.041,45.455
1985,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:86/200 - Series 1,6.323,19.296,45.923,19.296,45.923
1986,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:86/200 - Series 1,2.451,48.148,47.527,48.148,47.527
1987,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:86/200 - Series 1,4.307,37.024,48.523,37.024,48.523
1988,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:86/200 - Series 1,2.514,22.769,48.597,22.769,48.597
1989,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:87/200 - Series 1,3.225,33.483,1.688,33.483,1.688
1990,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:87/200 - Series 1,3.427,36.019,3.756,36.019,3.756
1991,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:87/200 - Series 1,6.822,14.640,7.692,14.640,7.692
1992,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:87/200 - Series 1,4.254,3.302,9.621,3.302,9.621
1993,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:87/200 - Series 1,2.514,54.156,11.374,54.156,11.374
1994,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:87/200 - Series 1,2.026,9.395,13.402,9.395,13.402
1995,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:87/200 - Series 1,3.480,33.803,16.372,33.803,16.372
1996,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:87/200 - Series 1,3.904,30.230,17.899,30.230,17.899
1997,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:87/200 - Series 1,3.024,51.095,19.439,51.095,19.439
1998,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:87/200 - Series 1,4.700,16.359,19.850,16.359,19.850
1999,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:87/200 - Series 1,9.187,36.183,21.311,36.183,21.311
2000,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:87/200 - Series 1,6.418,17.064,24.948,17.064,24.948
2001,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:87/200 - Series 1,6.111,46.819,23.289,46.819,23.289
2002,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:87/200 - Series 1,8.158,40.851,26.328,40.851,26.328
2003,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:87/200 - Series 1,9.495,20.085,32.299,20.085,32.299
2004,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:87/200 - Series 1,4.297,36.434,31.180,36.434,31.180
2005,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:87/200 - Series 1,6.546,50.247,37.334,50.247,37.334
2006,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:87/200 - Series 1,6.981,11.352,37.878,11.352,37.878
2007,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:87/200 - Series 1,2.610,12.552,39.102,12.552,39.102
2008,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:87/200 - Series 1,4.318,19.756,40.866,19.756,40.866
2009,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:87/200 - Series 1,6.652,31.439,43.594,31.439,43.594
2010,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:87/200 - Series 1,4.753,26.201,43.123,26.201,43.123
2011,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:87/200 - Series 1,6.493,6.976,45.505,6.976,45.505
2012,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:87/200 - Series 1,6.397,19.036,45.955,19.036,45.955
2013,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:87/200 - Series 1,2.461,48.136,47.535,48.136,47.535
2014,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:87/200 - Series 1,4.233,37.751,48.099,37.751,48.099
2015,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:87/200 - Series 1,2.514,22.581,48.890,22.581,48.890
2016,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:88/200 - Series 1,1.825,32.533,1.459,32.533,1.459
2017,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:88/200 - Series 1,1.443,34.133,1.625,34.133,1.625
2018,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:88/200 - Series 1,3.469,35.781,3.614,35.781,3.614
2019,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:88/200 - Series 1,6.758,14.622,7.657,14.622,7.657
2020,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:88/200 - Series 1,4.233,3.307,9.618,3.307,9.618
2021,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:88/200 - Series 1,2.440,54.168,11.235,54.168,11.235
2022,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:88/200 - Series 1,2.026,9.419,13.381,9.419,13.381
2023,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:88/200 - Series 1,3.459,34.311,17.298,34.311,17.298
2024,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:88/200 - Series 1,3.894,30.205,17.900,30.205,17.900
2025,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:88/200 - Series 1,2.917,50.916,19.278,50.916,19.278
2026,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:88/200 - Series 1,4.689,16.387,19.857,16.387,19.857
2027,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:88/200 - Series 1,9.071,36.213,21.319,36.213,21.319
2028,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:88/200 - Series 1,6.461,17.408,24.409,17.408,24.409
2029,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:88/200 - Series 1,6.005,46.862,23.294,46.862,23.294
2030,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:88/200 - Series 1,8.254,41.361,26.143,41.361,26.143
2031,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:88/200 - Series 1,9.368,20.163,32.346,20.163,32.346
2032,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:88/200 - Series 1,4.318,36.648,30.867,36.648,30.867
2033,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:88/200 - Series 1,6.588,50.200,37.488,50.200,37.488
2034,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:88/200 - Series 1,9.537,11.688,37.568,11.688,37.568
2035,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:88/200 - Series 1,4.254,19.745,40.888,19.745,40.888
2036,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:88/200 - Series 1,3.543,30.468,41.647,30.468,41.647
2037,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:88/200 - Series 1,4.774,25.900,43.014,25.900,43.014
2038,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:88/200 - Series 1,6.450,6.955,45.512,6.955,45.512
2039,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:88/200 - Series 1,3.045,31.928,45.309,31.928,45.309
2040,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:88/200 - Series 1,3.257,16.631,45.912,16.631,45.912
2041,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:88/200 - Series 1,3.151,20.862,46.161,20.862,46.161
2042,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:88/200 - Series 1,2.472,48.142,47.530,48.142,47.530
2043,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:88/200 - Series 1,4.307,37.981,47.986,37.981,47.986
2044,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:88/200 - Series 1,2.451,22.596,48.977,22.596,48.977
2045,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:89/200 - Series 1,3.363,33.047,1.326,33.047,1.326
2046,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:89/200 - Series 1,1.910,34.733,3.021,34.733,3.021
2047,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:89/200 - Series 1,1.581,36.548,3.612,36.548,3.612
2048,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:89/200 - Series 1,6.832,14.588,7.677,14.588,7.677
2049,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:89/200 - Series 1,4.159,3.323,9.617,3.323,9.617
2050,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:89/200 - Series 1,2.408,54.186,11.245,54.186,11.245
2051,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:89/200 - Series 1,2.005,9.433,13.357,9.433,13.357
2052,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:89/200 - Series 1,3.915,30.259,17.880,30.259,17.880
2053,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:89/200 - Series 1,2.854,50.570,18.734,50.570,18.734
2054,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:89/200 - Series 1,4.626,16.424,19.878,16.424,19.878
2055,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:89/200 - Series 1,6.525,17.682,23.965,17.682,23.965
2056,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:89/200 - Series 1,9.442,20.228,32.436,20.228,32.436
2057,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:89/200 - Series 1,9.506,11.713,36.846,11.713,36.846
2058,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:89/200 - Series 1,6.546,50.301,37.185,50.301,37.185
2059,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:89/200 - Series 1,2.122,20.145,39.552,20.145,39.552
2060,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:89/200 - Series 1,3.628,30.444,41.467,30.444,41.467
2061,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:89/200 - Series 1,2.069,19.291,42.587,19.291,42.587
2062,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:89/200 - Series 1,4.636,25.800,43.091,25.800,43.091
2063,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:89/200 - Series 1,6.546,6.987,45.515,6.987,45.515
2064,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:89/200 - Series 1,3.268,31.950,45.380,31.950,45.380
2065,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:89/200 - Series 1,3.236,15.902,46.146,15.902,46.146
2066,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:89/200 - Series 1,3.151,20.879,46.157,20.879,46.157
2067,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:89/200 - Series 1,2.408,48.161,47.527,48.161,47.527
2068,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:89/200 - Series 1,4.265,38.382,47.661,38.382,47.661
2069,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:89/200 - Series 1,2.567,22.819,49.292,22.819,49.292
2070,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:90/200 - Series 1,1.591,36.365,3.424,36.365,3.424
2071,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:90/200 - Series 1,6.843,14.620,7.665,14.620,7.665
2072,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:90/200 - Series 1,4.116,3.314,9.591,3.314,9.591
2073,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:90/200 - Series 1,2.429,54.323,10.914,54.323,10.914
2074,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:90/200 - Series 1,1.899,9.397,13.380,9.397,13.380
2075,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:90/200 - Series 1,2.864,50.397,18.457,50.397,18.457
2076,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:90/200 - Series 1,3.840,30.195,17.919,30.195,17.919
2077,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:90/200 - Series 1,4.668,16.385,19.872,16.385,19.872
2078,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:90/200 - Series 1,6.599,17.702,23.957,17.702,23.957
2079,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:90/200 - Series 1,9.304,20.274,32.457,20.274,32.457
