spot ID,Track ID,x (micron),y (micron),T (sec),Frame
5217,2,133.6961492,65.69663689,327.9637544,98
5220,2,133.3080241,66.00713695,331.3103233,99
5223,2,132.764649,66.34351201,334.6568922,100
5226,2,132.0918989,66.73163708,338.0034612,101
5229,2,131.5743988,67.14563715,341.3500301,102
5232,2,131.0827737,67.63726224,344.696599,103
5235,2,130.8930237,67.68901225,348.0431679,104
5239,2,130.6515236,67.79251227,351.3897368,105
5242,2,130.3755236,67.9650123,354.7363058,106
5245,2,130.2030236,67.82701228,358.0828747,107
5248,2,130.1340236,68.03401231,361.4294436,108
5251,2,130.1685236,68.13751233,364.7760125,109
5254,2,130.9965237,67.58551223,368.1225815,110
5257,2,130.9620237,67.62001224,371.4691504,111
5260,2,130.9620237,67.30951218,374.8157193,112
5263,2,131.1345237,67.30951218,378.1622882,113
5266,2,130.8930237,67.51651222,381.5088571,114
5269,2,131.1690237,67.48201221,384.8554261,115
5272,2,131.3415238,67.06801214,388.201995,116
5275,2,131.4450238,67.17151216,391.5485639,117
5278,2,131.4105238,67.24051217,394.8951328,118
5281,2,131.5830238,67.13701215,398.2417018,119
5284,2,131.4795238,67.13701215,401.5882707,120
5287,2,131.8590239,66.93001211,404.9348396,121
5290,2,131.9280239,66.93001211,408.2814085,122
5293,2,132.1350239,66.75751208,411.6279774,123
5296,2,132.514524,66.55051205,414.9745464,124
5299,2,132.583524,66.51601204,418.3211153,125
5302,2,132.618024,66.75751208,421.6676842,126
5305,2,132.549024,66.55051205,425.0142531,127
5308,2,132.825024,66.58501205,428.3608221,128
5311,2,132.9285241,66.44701203,431.707391,129
5314,2,132.9975241,66.44701203,435.0539599,130
5317,2,133.2735241,66.48151203,438.4005288,131
5320,2,133.0320241,66.309012,441.7470977,132
5323,2,133.1700241,66.24001199,445.0936667,133
5326,2,133.4115241,66.03301195,448.4402356,134
5329,2,133.5495242,66.34351201,451.7868045,135
5332,2,133.3080241,66.20551198,455.1333734,136
5335,2,133.4805242,65.99851195,458.4799424,137
5338,2,133.7565242,65.82601191,461.8265113,138
5341,2,134.3085243,65.34301183,465.1730802,139
5344,2,134.5845244,65.23951181,468.5196491,140
5347,2,134.7915244,65.27401181,471.866218,141
5350,2,134.6535244,65.1705118,475.212787,142
5353,2,134.8605244,65.10151178,478.5593559,143
5356,2,134.8950244,65.10151178,481.9059248,144
5359,2,134.4465243,65.44651185,485.2524937,145
5362,2,134.3775243,65.37751183,488.5990627,146
5365,2,134.2050243,65.41201184,491.9456316,147
5368,2,134.2740243,65.61901188,495.2922005,148
5371,2,133.7910242,66.13651197,498.6387694,149
5374,2,133.5840242,66.44701203,501.9853383,150
5377,2,133.7565242,66.48151203,505.3319073,151
5380,2,133.6875242,66.48151203,508.6784762,152
5384,2,133.5150242,66.58501205,512.0250451,153
